DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-07-02 00:00:00;10;11;10;5;4;8;9;0;0
2020-07-02 00:15:00;9;12;8;4;3;9;8;0;0
2020-07-02 00:30:00;11;10;9;2;1;5;6;0;0
2020-07-02 00:45:00;5;8;7;3;1;12;9;0;0
2020-07-02 01:00:00;10;7;3;0;0;4;2;0;0
2020-07-02 01:15:00;8;3;3;2;1;6;2;0;1
2020-07-02 01:30:00;6;4;4;1;1;7;3;1;1
2020-07-02 01:45:00;6;4;4;1;3;4;6;0;2
2020-07-02 02:00:00;5;3;5;1;3;7;5;0;2
2020-07-02 02:15:00;9;2;3;0;2;8;5;0;1
2020-07-02 02:30:00;4;2;2;1;1;9;1;1;0
2020-07-02 02:45:00;5;3;4;2;1;9;6;0;0
2020-07-02 03:00:00;5;4;6;2;2;9;8;1;3
2020-07-02 03:15:00;7;6;3;2;2;7;2;0;0
2020-07-02 03:30:00;2;6;3;3;5;8;6;0;0
2020-07-02 03:45:00;1;3;10;4;2;7;7;1;1
2020-07-02 04:00:00;5;5;7;3;2;11;9;0;1
2020-07-02 04:15:00;2;4;4;1;0;13;7;1;0
2020-07-02 04:30:00;10;9;9;8;5;14;8;1;1
2020-07-02 04:45:00;16;10;6;1;1;24;9;0;1
2020-07-02 05:00:00;22;10;7;3;1;24;8;1;1
2020-07-02 05:15:00;35;19;18;3;0;43;24;1;1
2020-07-02 05:30:00;41;20;30;8;6;67;38;1;5
2020-07-02 05:45:00;48;27;51;12;3;61;60;4;8
2020-07-02 06:00:00;37;32;49;12;6;53;53;5;15
2020-07-02 06:15:00;52;53;61;17;6;90;61;6;8
2020-07-02 06:30:00;68;72;61;15;10;71;67;9;18
2020-07-02 06:45:00;79;84;91;19;13;96;85;7;19
2020-07-02 07:00:00;116;117;86;22;12;73;72;5;11
2020-07-02 07:15:00;98;131;83;31;15;56;86;13;18
2020-07-02 07:30:00;104;126;96;24;11;80;123;15;24
2020-07-02 07:45:00;87;97;89;17;17;96;103;16;22
2020-07-02 08:00:00;83;100;97;17;13;99;92;10;24
2020-07-02 08:15:00;77;69;66;16;10;72;78;11;11
2020-07-02 08:30:00;82;86;86;17;12;99;88;10;18
2020-07-02 08:45:00;77;91;90;19;12;78;54;15;18
2020-07-02 09:00:00;82;85;74;22;12;104;62;5;12
2020-07-02 09:15:00;69;78;59;14;8;71;61;11;17
2020-07-02 09:30:00;87;84;69;13;10;96;68;18;66
2020-07-02 09:45:00;78;77;80;21;13;84;61;22;29
2020-07-02 10:00:00;76;71;65;12;6;84;77;11;18
2020-07-02 10:15:00;79;69;60;20;13;77;62;17;13
2020-07-02 10:30:00;97;89;68;19;10;103;70;9;68
2020-07-02 10:45:00;106;92;94;28;11;109;81;28;31
