DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-07-30 00:00:00;10;4;4;0;1;13;10;0;1
2020-07-30 00:15:00;11;11;13;4;1;12;15;1;2
2020-07-30 00:30:00;10;12;10;5;4;14;12;1;2
2020-07-30 00:45:00;16;15;11;4;3;7;7;0;0
2020-07-30 01:00:00;9;12;10;2;3;6;2;0;1
2020-07-30 01:15:00;6;7;5;2;0;13;6;0;0
2020-07-30 01:30:00;3;3;3;2;0;8;3;1;4
2020-07-30 01:45:00;4;4;5;1;1;9;7;0;0
2020-07-30 02:00:00;3;3;1;1;0;8;3;0;0
2020-07-30 02:15:00;9;5;8;2;1;8;5;0;0
2020-07-30 02:30:00;2;4;5;2;1;5;3;0;1
2020-07-30 02:45:00;5;6;4;2;1;4;1;0;0
2020-07-30 03:00:00;10;7;7;5;2;4;6;1;1
2020-07-30 03:15:00;3;1;1;1;1;5;1;0;0
2020-07-30 03:30:00;2;3;2;0;0;7;1;0;0
2020-07-30 03:45:00;5;6;9;3;2;7;7;0;1
2020-07-30 04:00:00;7;2;2;0;0;13;6;0;0
2020-07-30 04:15:00;5;10;12;6;3;10;8;1;3
2020-07-30 04:30:00;8;3;6;2;0;14;7;0;2
2020-07-30 04:45:00;12;6;7;2;0;25;7;1;1
2020-07-30 05:00:00;17;14;9;2;1;27;8;0;0
2020-07-30 05:15:00;32;19;22;6;1;37;19;1;2
2020-07-30 05:30:00;30;20;20;7;5;39;20;4;7
2020-07-30 05:45:00;40;22;34;11;4;71;42;2;5
2020-07-30 06:00:00;37;29;37;4;5;72;52;4;11
2020-07-30 06:15:00;77;44;59;13;7;75;52;4;10
2020-07-30 06:30:00;54;50;49;11;11;74;64;4;17
2020-07-30 06:45:00;67;91;65;16;10;74;75;9;12
2020-07-30 07:00:00;72;84;55;18;14;67;78;10;17
2020-07-30 07:15:00;102;113;77;23;10;73;98;10;14
2020-07-30 07:30:00;86;97;68;22;13;59;90;18;37
2020-07-30 07:45:00;99;106;131;25;13;81;75;18;54
2020-07-30 08:00:00;86;94;65;19;11;88;87;18;25
2020-07-30 08:15:00;66;81;73;16;10;71;66;14;28
2020-07-30 08:30:00;74;94;76;22;13;100;84;9;17
2020-07-30 08:45:00;71;94;83;21;10;80;91;17;24
2020-07-30 09:00:00;70;84;87;11;12;80;81;20;21
2020-07-30 09:15:00;78;72;67;27;15;85;90;16;21
2020-07-30 09:30:00;81;84;85;21;11;106;98;20;25
2020-07-30 09:45:00;87;81;79;14;11;102;72;12;19
2020-07-30 10:00:00;81;78;76;20;11;95;111;12;15
2020-07-30 10:15:00;94;87;88;17;11;98;88;14;22
2020-07-30 10:30:00;88;87;78;19;10;114;69;24;15
2020-07-30 10:45:00;95;82;82;20;10;94;66;12;28
2020-07-30 11:00:00;71;83;81;21;18;102;90;14;23
2020-07-30 11:15:00;104;110;94;31;8;87;85;20;30
2020-07-30 11:30:00;85;82;73;21;14;99;78;16;28
2020-07-30 11:45:00;89;99;107;27;9;106;81;20;25
2020-07-30 12:00:00;96;94;87;31;16;100;73;12;55
2020-07-30 12:15:00;84;87;82;26;11;94;78;26;19
2020-07-30 12:30:00;56;88;75;21;12;112;89;12;24
2020-07-30 12:45:00;69;74;81;28;16;101;99;14;26
2020-07-30 13:00:00;83;93;59;19;10;95;76;19;31
2020-07-30 13:15:00;90;76;56;12;13;99;84;26;36
2020-07-30 13:30:00;85;89;74;27;11;114;82;16;29
2020-07-30 13:45:00;103;108;87;31;13;105;97;17;26
2020-07-30 14:00:00;88;90;82;22;12;117;82;13;22
2020-07-30 14:15:00;82;113;101;20;10;113;97;20;25
2020-07-30 14:30:00;94;97;103;22;9;108;102;30;29
2020-07-30 14:45:00;97;97;95;22;14;106;99;13;23
2020-07-30 15:00:00;102;93;83;18;16;106;87;16;19
2020-07-30 15:15:00;84;100;81;29;13;125;86;11;17
2020-07-30 15:30:00;88;118;70;21;13;120;84;18;16
2020-07-30 15:45:00;82;128;75;29;14;97;72;11;11
