DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-01-05 00:00:00;11;7;10;3;32;14;16;16;8;24;16;8;24;0
2020-01-05 00:15:00;19;4;5;2;40;12;20;20;10;30;20;10;30;0
2020-01-05 00:30:00;16;10;6;6;34;13;15;20;10;30;20;10;30;0
2020-01-05 00:45:00;12;4;5;0;33;12;15;20;10;30;20;10;30;0
2020-01-05 01:00:00;10;10;8;2;29;9;18;24;12;36;24;12;36;0
2020-01-05 01:15:00;11;6;2;1;32;11;13;26;13;39;26;13;39;0
2020-01-05 01:30:00;12;5;4;1;29;13;16;26;13;39;26;13;39;0
2020-01-05 01:45:00;13;4;6;1;20;5;12;26;13;39;26;13;39;0
2020-01-05 02:00:00;10;8;6;1;24;3;12;26;13;39;26;13;39;0
2020-01-05 02:15:00;10;1;5;0;16;4;13;26;13;39;26;13;39;0
2020-01-05 02:30:00;5;5;7;1;17;4;5;26;13;39;26;13;39;0
2020-01-05 02:45:00;5;5;3;1;15;6;8;24;12;36;24;12;36;0
2020-01-05 03:00:00;9;2;4;0;19;6;7;26;13;39;26;13;39;0
2020-01-05 03:15:00;11;1;4;0;12;2;7;26;13;39;26;13;39;0
2020-01-05 03:30:00;2;4;4;1;17;4;6;26;13;39;26;13;39;0
2020-01-05 03:45:00;5;1;2;0;15;10;2;26;13;39;26;13;39;0
2020-01-05 04:00:00;8;4;3;1;10;6;8;26;13;39;26;13;39;0
2020-01-05 04:15:00;6;2;1;0;12;1;2;26;13;39;26;13;39;0
2020-01-05 04:30:00;7;3;3;2;6;1;3;24;12;36;24;12;36;0
2020-01-05 04:45:00;6;3;7;0;12;2;6;26;13;40;26;13;40;0
2020-01-05 05:00:00;8;4;6;1;21;10;9;20;10;30;20;10;30;0
2020-01-05 05:15:00;7;12;7;1;12;7;6;20;10;30;20;10;30;0
2020-01-05 05:30:00;5;10;10;7;15;5;5;20;10;30;20;10;30;0
2020-01-05 05:45:00;7;5;7;1;12;7;7;20;10;30;20;10;30;0
2020-01-05 06:00:00;11;7;2;0;15;5;3;20;10;30;20;10;30;0
2020-01-05 06:15:00;5;3;2;0;15;7;6;18;9;27;18;9;27;0
2020-01-05 06:30:00;9;3;3;1;21;14;8;20;10;30;20;10;30;0
2020-01-05 06:45:00;7;3;5;0;15;4;2;20;10;30;20;10;30;0
2020-01-05 07:00:00;10;2;3;1;16;8;6;20;10;30;20;10;30;0
2020-01-05 07:15:00;6;10;5;1;7;4;2;20;10;30;20;10;30;0
2020-01-05 07:30:00;11;6;3;4;17;8;7;20;10;30;20;10;30;0
2020-01-05 07:45:00;19;11;7;6;22;2;7;20;10;30;20;10;30;0
2020-01-05 08:00:00;9;10;11;5;15;11;11;20;10;30;20;10;30;0
2020-01-05 08:15:00;6;15;6;6;25;10;12;20;10;30;20;10;30;0
2020-01-05 08:30:00;12;19;7;6;26;6;12;20;10;30;20;10;30;0
2020-01-05 08:45:00;26;22;17;10;35;15;17;20;10;30;20;10;30;0
2020-01-05 09:00:00;32;24;23;20;36;12;16;20;10;30;20;10;30;0
2020-01-05 09:15:00;26;22;18;13;38;18;18;18;9;27;18;9;27;0
2020-01-05 09:30:00;38;25;22;14;45;26;21;21;11;30;21;11;30;0
2020-01-05 09:45:00;47;35;30;20;59;25;29;20;10;30;20;10;30;0
2020-01-05 10:00:00;47;29;23;13;43;29;34;20;10;30;20;10;30;0
2020-01-05 10:15:00;43;43;31;21;62;28;21;20;10;30;20;10;30;0
2020-01-05 10:30:00;43;26;25;18;63;24;36;20;10;30;20;10;30;0
2020-01-05 10:45:00;60;39;26;15;82;30;47;20;10;30;20;10;30;0
2020-01-05 11:00:00;45;25;20;16;77;26;45;20;10;30;20;10;30;0
2020-01-05 11:15:00;53;39;29;19;90;30;47;20;10;30;20;10;30;0
2020-01-05 11:30:00;42;48;27;22;73;40;35;18;9;26;18;9;26;0
2020-01-05 11:45:00;74;44;25;22;83;47;72;20;10;30;20;10;30;0
2020-01-05 12:00:00;51;35;31;16;89;38;53;20;10;30;20;10;30;0
2020-01-05 12:15:00;69;43;32;24;93;40;51;20;10;30;20;10;30;0
2020-01-05 12:30:00;62;41;29;22;80;31;47;20;10;30;20;10;30;0
2020-01-05 12:45:00;57;34;35;28;89;32;64;20;10;30;20;10;30;0
2020-01-05 13:00:00;67;33;33;25;87;28;52;20;10;30;20;10;30;0
2020-01-05 13:15:00;67;43;40;25;89;32;53;20;10;30;20;10;30;0
2020-01-05 13:30:00;59;42;37;29;104;42;52;20;10;30;20;10;30;0
2020-01-05 13:45:00;79;48;39;32;87;34;67;20;10;30;20;10;30;0
2020-01-05 14:00:00;63;50;35;28;109;56;74;20;10;30;20;10;30;0
2020-01-05 14:15:00;78;62;48;34;115;47;62;20;10;30;20;10;30;0
2020-01-05 14:30:00;80;62;35;23;110;54;64;20;10;30;20;10;30;0
2020-01-05 14:45:00;88;52;39;27;114;45;58;20;10;30;20;10;30;0
2020-01-05 15:00:00;70;51;33;22;97;43;68;20;10;30;20;10;30;0
2020-01-05 15:15:00;68;55;38;32;101;46;63;20;10;30;20;10;30;0
2020-01-05 15:30:00;69;42;29;18;102;34;57;20;10;30;20;10;30;0
2020-01-05 15:45:00;71;32;26;21;99;41;65;20;10;30;20;10;30;0
2020-01-05 16:00:00;79;44;23;23;100;39;69;20;10;30;20;10;30;0
2020-01-05 16:15:00;60;42;32;25;107;30;57;20;10;30;20;10;30;0
2020-01-05 16:30:00;64;26;30;23;101;45;80;20;10;30;20;10;30;0
2020-01-05 16:45:00;83;42;39;27;116;41;78;20;10;30;20;10;30;0
2020-01-05 17:00:00;78;43;28;12;101;36;79;20;10;30;20;10;30;0
2020-01-05 17:15:00;68;52;25;18;102;34;71;20;10;30;20;10;30;0
2020-01-05 17:30:00;62;40;40;29;85;25;63;20;10;31;20;10;31;0
2020-01-05 17:45:00;93;53;28;25;92;39;54;20;10;29;20;10;29;0
2020-01-05 18:00:00;74;37;38;20;92;40;46;20;10;30;20;10;30;0
2020-01-05 18:15:00;69;51;38;25;93;37;57;20;10;30;20;10;30;0
2020-01-05 18:30:00;71;52;40;29;90;37;49;20;10;30;20;10;30;0
2020-01-05 18:45:00;61;31;28;24;98;29;63;20;10;30;20;10;30;0
2020-01-05 19:00:00;60;31;27;15;79;28;55;20;10;30;20;10;30;0
2020-01-05 19:15:00;51;32;32;18;98;26;46;20;10;30;20;10;30;0
2020-01-05 19:30:00;60;34;22;14;105;35;54;20;10;30;20;10;30;0
