DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-07-12 00:00:00;28;12;26;0;0;0;0;0;0
2020-07-12 00:15:00;42;15;38;2;2;0;0;0;0
2020-07-12 00:30:00;25;9;24;1;1;0;0;0;0
2020-07-12 00:45:00;25;13;29;1;1;0;0;0;0
2020-07-12 01:00:00;14;5;29;1;1;0;0;0;0
2020-07-12 01:15:00;15;11;31;0;0;0;0;0;0
2020-07-12 01:30:00;14;2;13;0;0;0;0;0;0
2020-07-12 01:45:00;12;9;22;0;0;0;0;0;0
2020-07-12 02:00:00;12;9;18;0;0;0;0;0;0
2020-07-12 02:15:00;15;5;13;0;0;0;0;0;0
2020-07-12 02:30:00;9;3;14;2;2;0;0;0;0
2020-07-12 02:45:00;15;6;12;1;1;0;0;0;0
2020-07-12 03:00:00;9;4;11;0;0;0;0;0;0
2020-07-12 03:15:00;8;5;10;0;0;0;0;0;0
2020-07-12 03:30:00;5;3;7;0;0;0;0;0;0
2020-07-12 03:45:00;3;4;9;0;0;0;0;0;0
2020-07-12 04:00:00;7;2;4;0;0;0;0;0;0
2020-07-12 04:15:00;3;2;7;0;0;0;0;0;0
2020-07-12 04:30:00;4;1;1;0;0;0;0;0;0
2020-07-12 04:45:00;5;3;6;1;1;0;0;0;0
2020-07-12 05:00:00;12;8;8;0;0;0;0;0;0
2020-07-12 05:15:00;12;4;14;0;0;0;0;0;0
2020-07-12 05:30:00;9;3;17;0;0;0;0;0;0
2020-07-12 05:45:00;10;3;10;0;0;0;0;0;0
2020-07-12 06:00:00;6;3;9;1;1;0;0;0;0
2020-07-12 06:15:00;12;8;23;0;0;0;0;0;0
2020-07-12 06:30:00;12;3;11;0;0;0;0;0;0
2020-07-12 06:45:00;12;1;16;0;0;0;0;0;0
2020-07-12 07:00:00;16;6;17;1;1;0;0;0;0
2020-07-12 07:15:00;19;9;28;0;0;0;0;0;0
2020-07-12 07:30:00;23;17;31;1;1;0;0;0;0
2020-07-12 07:45:00;23;12;29;1;0;0;0;0;0
2020-07-12 08:00:00;34;15;37;0;0;0;0;0;0
2020-07-12 08:15:00;31;17;29;1;1;0;0;0;0
2020-07-12 08:30:00;34;12;44;0;0;0;0;0;0
2020-07-12 08:45:00;51;23;44;1;1;0;0;0;0
2020-07-12 09:00:00;22;16;59;0;0;0;0;0;0
2020-07-12 09:15:00;35;19;72;0;0;0;0;0;0
2020-07-12 09:30:00;56;24;80;1;1;1;0;0;0
2020-07-12 09:45:00;59;25;84;1;1;0;0;0;0
2020-07-12 10:00:00;75;29;90;0;0;0;0;0;0
2020-07-12 10:15:00;69;29;81;0;0;1;0;0;0
2020-07-12 10:30:00;70;37;101;1;1;0;0;0;0
2020-07-12 10:45:00;62;26;90;1;1;0;0;0;0
2020-07-12 11:00:00;85;31;93;1;1;2;0;0;0
2020-07-12 11:15:00;86;31;113;0;0;0;0;0;0
2020-07-12 11:30:00;85;26;95;1;1;0;0;0;0
2020-07-12 11:45:00;81;40;110;2;2;0;0;0;0
2020-07-12 12:00:00;75;28;107;0;0;0;0;0;0
2020-07-12 12:15:00;92;38;116;0;0;0;0;0;0
2020-07-12 12:30:00;95;27;113;1;1;0;0;0;0
2020-07-12 12:45:00;102;41;108;2;2;0;0;0;0
2020-07-12 13:00:00;107;29;91;0;0;0;0;0;0
2020-07-12 13:15:00;98;31;125;0;0;1;0;0;0
2020-07-12 13:30:00;87;27;135;1;1;0;0;0;0
2020-07-12 13:45:00;97;37;125;0;0;0;0;0;0
2020-07-12 14:00:00;92;32;124;0;1;0;0;0;0
2020-07-12 14:15:00;103;35;134;1;1;1;0;0;0
2020-07-12 14:30:00;117;30;125;1;1;1;0;0;0
2020-07-12 14:45:00;102;36;122;2;3;0;0;0;0
2020-07-12 15:00:00;90;35;141;0;1;1;0;0;0
2020-07-12 15:15:00;99;46;128;0;0;1;0;0;0
2020-07-12 15:30:00;106;35;137;1;0;0;0;0;0
2020-07-12 15:45:00;87;29;103;3;4;0;0;0;0
2020-07-12 16:00:00;109;32;104;1;1;0;0;0;0
2020-07-12 16:15:00;93;36;118;0;0;0;0;0;0
2020-07-12 16:30:00;99;16;129;1;1;0;0;0;0
2020-07-12 16:45:00;115;36;133;1;1;0;0;0;0
2020-07-12 17:00:00;107;43;156;1;1;0;0;0;0
2020-07-12 17:15:00;93;31;128;0;0;0;0;0;0
2020-07-12 17:30:00;107;30;140;1;1;0;0;0;0
2020-07-12 17:45:00;107;41;186;1;1;1;0;0;0
2020-07-12 18:00:00;110;31;150;0;1;1;0;0;0
2020-07-12 18:15:00;77;37;144;0;0;0;0;0;0
2020-07-12 18:30:00;67;25;132;1;2;0;0;0;0
2020-07-12 18:45:00;100;29;135;0;1;0;0;0;0
2020-07-12 19:00:00;89;33;131;2;2;0;0;0;0
2020-07-12 19:15:00;75;30;129;1;1;0;0;0;0
2020-07-12 19:30:00;78;33;138;3;3;3;0;0;0
2020-07-12 19:45:00;86;24;99;1;1;1;0;0;0
2020-07-12 20:00:00;88;31;124;1;1;0;0;0;0
2020-07-12 20:15:00;88;22;112;1;1;1;0;0;0
2020-07-12 20:30:00;73;24;84;0;0;0;0;0;0
2020-07-12 20:45:00;44;20;92;0;0;0;0;0;0
2020-07-12 21:00:00;64;21;79;1;1;0;0;0;0
2020-07-12 21:15:00;51;20;71;0;1;0;0;0;0
2020-07-12 21:30:00;55;18;79;2;2;0;0;0;0
