DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-07-04 00:00:00;16;6;19;0;0;0;0;0;0
2020-07-04 00:15:00;27;6;34;0;0;0;0;0;0
2020-07-04 00:30:00;21;10;30;1;1;0;0;0;0
2020-07-04 00:45:00;20;10;19;0;0;0;0;0;0
2020-07-04 01:00:00;23;14;18;0;0;0;0;0;0
2020-07-04 01:15:00;21;6;20;0;0;0;0;0;0
2020-07-04 01:30:00;19;9;19;1;1;0;0;0;0
2020-07-04 01:45:00;9;9;24;0;0;0;0;0;0
2020-07-04 02:00:00;13;10;8;0;0;0;0;0;0
2020-07-04 02:15:00;15;7;10;0;0;0;0;0;0
2020-07-04 02:30:00;6;2;8;0;0;0;0;0;0
2020-07-04 02:45:00;5;3;10;0;0;0;0;0;0
2020-07-04 03:00:00;10;5;6;0;0;0;0;0;0
2020-07-04 03:15:00;7;4;9;1;1;0;0;0;0
2020-07-04 03:30:00;7;7;7;0;0;0;0;0;0
2020-07-04 03:45:00;4;2;6;0;0;0;0;0;0
2020-07-04 04:00:00;5;4;6;0;0;0;0;0;0
2020-07-04 04:15:00;12;4;6;0;0;0;0;0;0
2020-07-04 04:30:00;9;3;11;0;0;0;0;0;0
2020-07-04 04:45:00;7;9;11;0;0;0;0;0;0
2020-07-04 05:00:00;14;11;13;0;0;0;0;0;0
2020-07-04 05:15:00;26;8;20;0;1;0;0;0;0
2020-07-04 05:30:00;25;6;37;0;0;0;0;0;0
2020-07-04 05:45:00;29;9;29;0;0;0;0;0;0
2020-07-04 06:00:00;44;10;36;1;1;0;0;0;0
2020-07-04 06:15:00;41;19;33;0;0;0;0;0;0
2020-07-04 06:30:00;38;12;40;1;1;0;0;0;0
2020-07-04 06:45:00;39;12;56;0;0;0;0;0;0
2020-07-04 07:00:00;22;8;56;0;0;0;0;0;0
2020-07-04 07:15:00;43;15;67;1;1;0;0;0;0
2020-07-04 07:30:00;52;20;83;1;1;0;0;0;0
2020-07-04 07:45:00;58;21;102;0;0;0;0;0;0
2020-07-04 08:00:00;75;29;108;0;0;2;0;0;0
2020-07-04 08:15:00;76;35;112;1;1;1;0;0;0
2020-07-04 08:30:00;98;40;156;1;1;0;0;0;0
2020-07-04 08:45:00;91;51;154;1;1;1;0;0;0
2020-07-04 09:00:00;98;42;160;0;0;3;0;0;0
2020-07-04 09:15:00;132;53;179;1;1;1;0;0;0
2020-07-04 09:30:00;136;49;186;1;1;1;0;0;0
2020-07-04 09:45:00;117;67;205;0;0;1;0;0;0
2020-07-04 10:00:00;131;61;192;0;0;2;0;0;0
2020-07-04 10:15:00;132;56;227;1;1;0;0;0;0
2020-07-04 10:30:00;153;68;232;1;1;2;0;0;0
2020-07-04 10:45:00;130;74;246;1;2;2;0;0;0
2020-07-04 11:00:00;164;74;205;0;1;3;0;0;0
2020-07-04 11:15:00;174;71;217;3;2;4;0;0;0
2020-07-04 11:30:00;151;68;234;2;1;8;0;0;0
2020-07-04 11:45:00;161;80;241;0;0;2;0;0;0
2020-07-04 12:00:00;141;93;214;0;0;6;0;0;0
2020-07-04 12:15:00;138;72;207;2;2;0;0;0;0
2020-07-04 12:30:00;160;68;218;3;3;1;0;0;0
2020-07-04 12:45:00;163;72;204;1;1;5;0;0;0
2020-07-04 13:00:00;139;60;210;0;0;2;0;0;0
2020-07-04 13:15:00;145;78;219;3;3;0;0;0;0
2020-07-04 13:30:00;152;73;202;1;1;1;0;0;0
2020-07-04 13:45:00;144;63;228;0;0;2;0;0;0
2020-07-04 14:00:00;138;59;189;0;0;0;0;0;0
2020-07-04 14:15:00;147;70;224;1;1;1;0;0;0
2020-07-04 14:30:00;159;54;200;0;0;1;0;0;0
2020-07-04 14:45:00;127;63;203;3;3;0;0;0;0
2020-07-04 15:00:00;160;60;214;1;1;0;0;0;0
2020-07-04 15:15:00;112;58;181;2;2;0;0;0;0
2020-07-04 15:30:00;139;54;189;1;1;0;0;0;0
2020-07-04 15:45:00;127;57;182;0;0;0;0;0;0
2020-07-04 16:00:00;124;55;172;0;0;0;0;0;0
2020-07-04 16:15:00;146;63;162;1;1;0;0;0;0
2020-07-04 16:30:00;114;44;177;2;0;2;0;0;0
2020-07-04 16:45:00;128;58;174;0;0;0;0;0;0
2020-07-04 17:00:00;118;54;173;0;0;1;0;0;0
2020-07-04 17:15:00;129;49;147;2;1;1;0;0;0
2020-07-04 17:30:00;117;48;168;1;1;0;0;0;0
2020-07-04 17:45:00;119;62;190;0;0;2;0;0;0
2020-07-04 18:00:00;109;61;166;1;1;0;0;0;0
2020-07-04 18:15:00;121;40;175;1;1;2;0;0;0
2020-07-04 18:30:00;114;45;173;1;1;3;0;0;0
2020-07-04 18:45:00;112;34;181;2;1;2;0;0;0
2020-07-04 19:00:00;96;39;151;1;1;1;0;0;0
2020-07-04 19:15:00;87;45;151;0;0;1;0;0;0
2020-07-04 19:30:00;86;40;125;1;1;0;0;0;0
2020-07-04 19:45:00;81;33;109;2;2;0;0;0;0
2020-07-04 20:00:00;84;38;130;1;1;2;0;0;0
2020-07-04 20:15:00;83;20;103;1;1;0;0;0;0
2020-07-04 20:30:00;71;28;102;0;0;0;0;0;0
2020-07-04 20:45:00;69;25;97;3;3;0;0;0;0
2020-07-04 21:00:00;65;25;77;1;2;0;0;0;0
2020-07-04 21:15:00;57;10;73;1;1;0;0;0;0
