DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-04-12 00:00:00;1;2;7;2;5;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 00:15:00;3;2;5;6;3;2;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 00:30:00;0;1;5;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 00:45:00;2;0;1;0;4;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 01:00:00;2;1;4;1;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 01:15:00;0;0;4;0;4;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 01:30:00;1;2;1;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 01:45:00;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 02:00:00;2;0;1;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 02:15:00;1;2;1;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 02:30:00;3;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 02:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 03:00:00;0;0;2;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 03:15:00;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 03:30:00;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 03:45:00;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 04:00:00;1;0;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 04:15:00;0;0;0;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 04:30:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 04:45:00;1;0;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 05:00:00;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 05:15:00;0;1;1;2;3;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 05:30:00;1;5;3;0;6;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 05:45:00;0;1;1;0;9;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 06:00:00;2;0;2;1;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 06:15:00;1;2;0;3;6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 06:30:00;0;3;6;1;9;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 06:45:00;0;1;3;2;5;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 07:00:00;1;4;3;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 07:15:00;1;5;2;3;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 07:30:00;0;1;2;1;5;1;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 07:45:00;3;4;5;2;8;2;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 08:00:00;2;4;2;1;7;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 08:15:00;6;4;4;1;6;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 08:30:00;0;13;2;2;7;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 08:45:00;2;4;7;1;9;1;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-12 09:00:00;5;10;4;3;8;1;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
