DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-09-17 00:00:00;9;4;1;1;0;9;6;0;0
2020-09-17 00:15:00;13;8;0;0;0;13;10;0;0
2020-09-17 00:30:00;9;1;0;0;0;17;6;0;0
2020-09-17 00:45:00;13;9;0;0;0;11;3;0;0
2020-09-17 01:00:00;8;5;0;0;0;14;3;0;0
2020-09-17 01:15:00;10;3;0;0;0;6;1;0;0
2020-09-17 01:30:00;10;8;0;0;0;12;2;0;0
2020-09-17 01:45:00;8;1;0;0;0;3;3;0;0
2020-09-17 02:00:00;16;3;0;0;1;8;4;0;0
2020-09-17 02:15:00;8;2;0;0;0;7;1;0;0
2020-09-17 02:30:00;9;3;0;0;0;9;3;0;0
2020-09-17 02:45:00;8;4;0;0;0;8;1;0;0
2020-09-17 03:00:00;7;0;0;0;0;10;2;0;0
2020-09-17 03:15:00;7;4;0;0;0;8;1;0;0
2020-09-17 03:30:00;6;5;0;0;0;8;5;0;0
2020-09-17 03:45:00;8;3;0;0;0;12;2;0;0
2020-09-17 04:00:00;9;3;0;0;1;16;4;0;0
2020-09-17 04:15:00;10;7;0;0;0;7;1;0;2
2020-09-17 04:30:00;20;11;0;1;1;31;10;0;0
2020-09-17 04:45:00;17;16;0;0;0;27;17;0;0
2020-09-17 05:00:00;41;16;3;1;3;89;63;0;0
2020-09-17 05:15:00;43;33;2;3;1;140;105;0;4
2020-09-17 05:30:00;62;68;2;0;4;201;150;0;4
2020-09-17 05:45:00;128;124;0;0;4;138;113;0;2
2020-09-17 06:00:00;206;202;4;2;1;131;118;0;9
2020-09-17 06:15:00;116;120;5;1;2;145;135;0;5
2020-09-17 06:30:00;118;114;11;6;7;209;195;3;6
2020-09-17 06:45:00;108;100;6;3;8;194;202;15;3
2020-09-17 07:00:00;96;91;7;5;13;191;211;2;1
2020-09-17 07:15:00;91;92;7;15;15;186;231;22;6
2020-09-17 07:30:00;100;113;8;11;12;206;252;20;10
2020-09-17 07:45:00;129;127;13;12;26;185;226;6;5
2020-09-17 08:00:00;106;113;13;17;13;165;207;12;0
2020-09-17 08:15:00;110;114;5;14;10;178;198;7;1
2020-09-17 08:30:00;111;101;9;14;9;154;171;22;2
2020-09-17 08:45:00;96;104;6;13;15;142;175;13;2
2020-09-17 09:00:00;105;103;11;14;20;95;147;1;0
2020-09-17 09:15:00;111;83;9;15;14;111;147;9;0
2020-09-17 09:30:00;105;102;10;8;13;106;158;2;1
2020-09-17 09:45:00;101;124;13;15;12;90;134;2;2
2020-09-17 10:00:00;112;100;9;27;14;112;125;8;1
2020-09-17 10:15:00;97;94;9;20;13;92;136;21;1
