DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-01-11 00:00:00;0;7;0;2;0;0;0;3;0;0;0;0;0
2020-01-11 00:15:00;0;9;2;2;1;4;0;0;0;0;0;0;0
2020-01-11 00:30:00;0;9;1;1;0;4;0;9;0;0;0;0;0
2020-01-11 00:45:00;1;11;2;2;2;2;2;8;0;0;0;0;0
2020-01-11 01:00:00;0;8;1;0;1;0;1;7;0;0;0;0;0
2020-01-11 01:15:00;0;6;1;2;0;2;0;5;0;0;0;0;0
2020-01-11 01:30:00;1;3;0;0;0;0;0;2;0;0;0;0;0
2020-01-11 01:45:00;0;7;0;0;1;3;1;3;0;0;0;0;0
2020-01-11 02:00:00;0;4;1;1;1;1;1;2;0;0;0;0;0
2020-01-11 02:15:00;0;4;1;1;1;0;1;4;0;0;0;0;0
2020-01-11 02:30:00;0;2;0;0;0;1;0;0;0;0;0;0;0
2020-01-11 02:45:00;0;1;0;0;0;0;0;4;0;0;0;0;0
2020-01-11 03:00:00;0;3;0;0;2;0;2;5;0;0;0;0;0
2020-01-11 03:15:00;0;4;1;1;0;0;0;2;0;0;0;0;0
2020-01-11 03:30:00;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-11 03:45:00;0;2;0;0;0;1;1;2;0;0;0;0;0
2020-01-11 04:00:00;0;0;0;0;0;0;0;3;0;0;0;0;0
2020-01-11 04:15:00;0;1;0;0;2;0;2;1;0;0;0;0;0
2020-01-11 04:30:00;0;2;1;1;1;0;0;3;0;0;0;0;0
2020-01-11 04:45:00;0;1;0;1;0;0;0;4;0;0;0;0;0
2020-01-11 05:00:00;0;2;1;1;0;1;0;4;0;0;0;0;0
2020-01-11 05:15:00;1;9;8;8;2;2;2;11;0;0;0;0;0
2020-01-11 05:30:00;0;14;6;6;7;2;8;15;0;0;0;0;0
2020-01-11 05:45:00;0;9;5;5;8;5;7;24;0;0;0;0;0
2020-01-11 06:00:00;0;15;0;0;2;5;2;4;0;0;0;0;0
2020-01-11 06:15:00;1;7;4;4;2;0;2;10;0;0;0;0;0
2020-01-11 06:30:00;2;6;9;9;2;4;2;9;0;0;0;0;0
2020-01-11 06:45:00;1;16;2;2;1;1;1;10;0;0;0;0;0
2020-01-11 07:00:00;2;9;7;7;1;4;0;16;0;0;0;0;0
2020-01-11 07:15:00;2;2;1;1;0;4;0;17;0;0;0;0;0
2020-01-11 07:30:00;1;13;3;3;2;0;2;14;0;0;0;0;0
2020-01-11 07:45:00;1;9;5;5;1;4;0;17;0;0;0;0;0
2020-01-11 08:00:00;0;9;4;4;1;3;1;21;0;0;0;0;0
2020-01-11 08:15:00;2;6;3;3;2;2;2;27;0;0;0;0;0
2020-01-11 08:30:00;2;13;0;0;2;5;2;17;0;0;0;0;0
2020-01-11 08:45:00;1;8;3;3;3;1;3;21;0;0;0;0;0
2020-01-11 09:00:00;0;14;2;2;1;7;1;23;0;0;0;0;0
2020-01-11 09:15:00;0;14;4;4;5;3;5;29;0;0;0;0;0
2020-01-11 09:30:00;1;16;5;5;3;9;3;38;0;0;0;0;0
2020-01-11 09:45:00;1;14;1;2;2;2;2;34;0;0;0;0;0
2020-01-11 10:00:00;0;23;2;4;2;4;2;38;0;0;0;0;0
2020-01-11 10:15:00;0;29;5;5;5;2;4;36;0;0;0;0;0
2020-01-11 10:30:00;3;30;9;9;2;8;3;33;0;0;0;0;0
2020-01-11 10:45:00;1;36;4;3;2;7;2;26;0;0;0;0;0
2020-01-11 11:00:00;2;20;10;13;2;5;2;36;0;0;0;0;0
2020-01-11 11:15:00;0;35;7;6;4;6;5;36;0;0;0;0;0
2020-01-11 11:30:00;2;33;11;11;3;8;3;34;0;0;0;0;0
2020-01-11 11:45:00;1;41;1;2;4;11;4;42;0;0;0;0;0
2020-01-11 12:00:00;1;39;6;9;7;13;7;27;0;0;0;0;0
2020-01-11 12:15:00;4;31;4;4;5;4;5;31;0;0;0;0;0
2020-01-11 12:30:00;0;30;3;4;4;9;5;26;0;0;0;0;0
2020-01-11 12:45:00;0;36;6;5;5;16;5;26;0;0;0;0;0
2020-01-11 13:00:00;0;31;2;2;5;10;5;33;0;0;0;0;0
2020-01-11 13:15:00;1;32;7;7;4;11;5;28;0;0;0;0;0
2020-01-11 13:30:00;2;31;5;5;4;7;4;39;0;0;0;0;0
2020-01-11 13:45:00;0;43;5;6;5;10;6;34;0;0;0;0;0
2020-01-11 14:00:00;0;40;8;9;7;14;7;22;0;0;0;0;0
2020-01-11 14:15:00;1;21;4;4;4;12;4;28;0;0;0;0;0
2020-01-11 14:30:00;1;37;8;7;6;14;5;44;0;0;0;0;0
2020-01-11 14:45:00;0;33;2;1;4;15;5;43;0;0;0;0;0
2020-01-11 15:00:00;1;23;1;1;5;11;4;24;0;0;0;0;0
2020-01-11 15:15:00;2;28;4;4;11;10;12;37;0;0;0;0;0
2020-01-11 15:30:00;0;39;0;0;4;9;3;35;0;0;0;0;0
2020-01-11 15:45:00;0;27;4;4;3;8;3;25;0;0;0;0;0
2020-01-11 16:00:00;1;28;2;3;2;14;3;36;0;0;0;0;0
2020-01-11 16:15:00;0;31;8;8;7;11;7;46;0;0;0;0;0
2020-01-11 16:30:00;1;35;7;8;4;10;4;29;0;0;0;0;0
2020-01-11 16:45:00;0;34;0;0;3;14;3;30;0;0;0;0;0
2020-01-11 17:00:00;2;32;2;2;7;6;7;37;0;0;0;0;0
2020-01-11 17:15:00;1;36;1;2;6;6;6;39;0;0;0;0;0
2020-01-11 17:30:00;0;33;4;5;5;11;5;31;0;0;0;0;0
2020-01-11 17:45:00;0;28;4;4;9;9;8;44;0;0;0;0;0
2020-01-11 18:00:00;0;31;6;6;5;10;5;27;0;0;0;0;0
2020-01-11 18:15:00;2;24;3;3;7;8;7;26;0;0;0;0;0
2020-01-11 18:30:00;2;28;4;5;7;4;7;23;0;0;0;0;0
2020-01-11 18:45:00;0;13;2;2;3;4;3;47;0;0;0;0;0
2020-01-11 19:00:00;1;25;6;6;6;7;6;25;0;0;0;0;0
2020-01-11 19:15:00;0;17;1;1;2;7;2;32;0;0;0;0;0
2020-01-11 19:30:00;0;16;3;3;2;4;2;20;0;0;0;0;0
2020-01-11 19:45:00;0;13;1;1;2;5;2;21;0;0;0;0;0
2020-01-11 20:00:00;0;19;5;5;4;6;4;19;0;0;0;0;0
2020-01-11 20:15:00;0;14;1;2;1;1;1;21;0;0;0;0;0
2020-01-11 20:30:00;0;9;3;4;1;3;1;20;0;0;0;0;0
2020-01-11 20:45:00;0;21;2;2;3;2;3;17;0;0;0;0;0
2020-01-11 21:00:00;0;16;4;4;2;0;2;22;0;0;0;0;0
2020-01-11 21:15:00;1;15;4;4;0;1;0;12;0;0;0;0;0
2020-01-11 21:30:00;0;12;3;3;3;2;4;14;0;0;0;0;0
2020-01-11 21:45:00;2;14;3;4;0;6;0;13;0;0;0;0;0
2020-01-11 22:00:00;0;16;1;1;1;3;1;15;0;0;0;0;0
2020-01-11 22:15:00;0;21;1;1;1;0;1;4;0;0;0;0;0
2020-01-11 22:30:00;0;14;2;2;0;5;0;9;0;0;0;0;0
2020-01-11 22:45:00;0;11;0;0;0;1;0;10;0;0;0;0;0
2020-01-11 23:00:00;0;10;2;2;0;2;0;10;0;0;0;0;0
2020-01-11 23:15:00;0;22;0;0;2;1;2;9;0;0;0;0;0
2020-01-11 23:30:00;0;13;3;3;0;2;0;11;0;0;0;0;0
2020-01-11 23:45:00;0;14;1;1;1;3;1;4;0;0;0;0;0
