DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-01-11 00:00:00;8;4;13;19;0;0;0;0;0;0;0;0
2020-01-11 00:15:00;12;13;15;12;0;0;0;0;0;0;0;0
2020-01-11 00:30:00;21;17;8;13;0;0;0;0;0;0;0;0
2020-01-11 00:45:00;14;12;15;19;0;0;0;0;0;0;0;0
2020-01-11 01:00:00;12;7;15;20;0;0;0;0;0;0;0;0
2020-01-11 01:15:00;9;4;10;13;0;0;0;0;0;0;0;0
2020-01-11 01:30:00;8;3;8;9;0;0;0;0;0;0;0;0
2020-01-11 01:45:00;12;9;11;7;0;0;0;0;0;0;0;0
2020-01-11 02:00:00;6;1;8;11;0;0;0;0;0;0;0;0
2020-01-11 02:15:00;12;9;12;14;0;0;0;0;0;0;0;0
2020-01-11 02:30:00;3;5;5;7;0;0;0;0;0;0;0;0
2020-01-11 02:45:00;8;2;8;10;0;0;0;0;0;0;0;0
2020-01-11 03:00:00;10;2;10;6;0;0;0;0;0;0;0;0
2020-01-11 03:15:00;6;3;6;6;0;0;0;0;0;0;0;0
2020-01-11 03:30:00;1;3;0;1;0;0;0;0;0;0;0;0
2020-01-11 03:45:00;2;2;3;2;0;0;0;0;0;0;0;0
2020-01-11 04:00:00;6;0;11;9;0;0;0;0;0;0;0;0
2020-01-11 04:15:00;9;3;5;6;0;0;0;0;0;0;0;0
2020-01-11 04:30:00;8;1;4;5;0;0;0;0;0;0;0;0
2020-01-11 04:45:00;12;1;4;8;0;0;0;0;0;0;0;0
2020-01-11 05:00:00;14;5;9;11;0;0;0;0;0;0;0;0
2020-01-11 05:15:00;16;9;14;12;0;0;0;0;0;0;0;0
2020-01-11 05:30:00;25;8;13;20;0;0;0;0;0;0;0;0
2020-01-11 05:45:00;38;21;22;14;0;0;0;0;0;0;0;0
2020-01-11 06:00:00;34;9;12;20;0;0;0;0;0;0;0;0
2020-01-11 06:15:00;24;8;13;15;0;0;0;0;0;0;0;0
2020-01-11 06:30:00;30;14;19;15;0;0;0;0;0;0;0;0
2020-01-11 06:45:00;27;8;9;22;0;0;0;0;0;0;0;0
2020-01-11 07:00:00;20;5;14;17;0;0;0;0;0;0;0;0
2020-01-11 07:15:00;25;7;21;26;0;0;0;0;0;0;0;0
2020-01-11 07:30:00;41;12;41;43;0;0;0;0;0;0;0;0
2020-01-11 07:45:00;38;19;33;24;0;0;0;0;0;0;0;0
2020-01-11 08:00:00;38;12;37;27;0;0;0;0;0;0;0;0
2020-01-11 08:15:00;49;31;27;33;0;0;0;0;0;0;0;0
2020-01-11 08:30:00;52;28;31;39;0;0;0;0;0;0;0;0
2020-01-11 08:45:00;79;41;39;44;0;6;0;0;0;0;0;0
