DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-12-11 00:00:00;3;3;0;0;0;2;2;1
2020-12-11 00:15:00;3;2;1;5;3;7;5;0
2020-12-11 00:30:00;10;10;1;3;2;5;5;3
2020-12-11 00:45:00;2;7;1;0;0;3;4;7
2020-12-11 01:00:00;1;3;1;0;0;1;4;1
2020-12-11 01:15:00;2;3;1;4;5;4;6;3
2020-12-11 01:30:00;7;4;2;2;1;2;4;1
2020-12-11 01:45:00;2;1;2;5;5;7;2;0
2020-12-11 02:00:00;3;3;2;1;1;1;4;2
2020-12-11 02:15:00;7;7;3;3;2;4;4;1
2020-12-11 02:30:00;5;6;4;3;2;5;4;1
2020-12-11 02:45:00;4;2;2;3;3;4;1;0
2020-12-11 03:00:00;3;4;4;1;0;2;2;0
2020-12-11 03:15:00;7;7;4;4;4;10;4;3
2020-12-11 03:30:00;6;5;3;3;2;7;4;1
2020-12-11 03:45:00;8;7;2;8;5;10;6;2
2020-12-11 04:00:00;6;5;3;2;2;4;5;3
2020-12-11 04:15:00;10;6;4;7;5;9;10;3
2020-12-11 04:30:00;9;7;5;6;4;8;8;4
2020-12-11 04:45:00;19;13;8;11;8;14;18;9
2020-12-11 05:00:00;25;11;7;6;3;13;12;10
2020-12-11 05:15:00;29;24;15;16;20;32;30;13
2020-12-11 05:30:00;32;35;24;25;16;43;33;25
2020-12-11 05:45:00;42;34;31;21;36;72;40;24
2020-12-11 06:00:00;41;37;34;28;35;71;41;27
2020-12-11 06:15:00;53;44;45;51;47;94;56;49
2020-12-11 06:30:00;52;58;38;59;95;136;70;60
2020-12-11 06:45:00;58;70;38;86;85;176;51;64
2020-12-11 07:00:00;54;63;37;45;73;154;78;80
2020-12-11 07:15:00;45;70;42;102;84;167;78;91
2020-12-11 07:30:00;63;70;40;67;97;171;81;83
2020-12-11 07:45:00;77;82;39;91;78;178;62;67
2020-12-11 08:00:00;59;80;35;66;72;163;65;73
2020-12-11 08:15:00;57;57;25;56;64;132;52;55
2020-12-11 08:30:00;61;79;39;64;68;141;65;67
2020-12-11 08:45:00;74;71;22;57;66;136;61;67
2020-12-11 09:00:00;64;64;27;67;63;120;68;54
2020-12-11 09:15:00;79;67;27;40;54;112;79;74
2020-12-11 09:30:00;72;69;26;54;68;124;72;79
2020-12-11 09:45:00;83;101;27;97;63;117;73;82
2020-12-11 10:00:00;75;86;36;59;60;115;66;73
2020-12-11 10:15:00;82;90;27;50;61;118;82;80
2020-12-11 10:30:00;98;102;30;96;57;127;78;86
2020-12-11 10:45:00;91;94;21;62;65;115;93;94
2020-12-11 11:00:00;82;105;44;38;65;128;78;85
2020-12-11 11:15:00;90;94;39;107;46;102;84;81
2020-12-11 11:30:00;101;95;37;45;69;129;86;100
2020-12-11 11:45:00;97;116;50;92;53;117;76;90
2020-12-11 12:00:00;106;124;40;56;55;115;79;107
2020-12-11 12:15:00;101;120;44;50;54;107;69;97
2020-12-11 12:30:00;88;121;38;63;69;141;80;97
2020-12-11 12:45:00;89;106;47;43;59;113;83;104
2020-12-11 13:00:00;94;116;57;61;63;125;81;108
2020-12-11 13:15:00;101;106;55;48;65;138;73;97
2020-12-11 13:30:00;104;131;46;70;72;136;87;106
2020-12-11 13:45:00;94;118;48;51;71;140;89;108
2020-12-11 14:00:00;101;114;36;61;61;139;80;115
2020-12-11 14:15:00;105;106;32;88;83;160;95;126
