DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-11-02 00:00:00;6;12;3;1;0;2;2;5;5;1;1;7;6;3;1;0;0
2020-11-02 00:15:00;7;10;3;1;0;0;0;3;8;5;0;2;6;4;2;1;0
2020-11-02 00:30:00;7;7;3;1;0;0;0;7;2;5;2;2;7;0;0;1;0
2020-11-02 00:45:00;7;10;1;0;0;0;0;2;1;2;1;4;3;2;0;0;0
2020-11-02 01:00:00;3;3;2;2;0;0;1;3;2;1;0;1;2;4;0;2;0
2020-11-02 01:15:00;4;2;0;0;0;0;0;0;1;2;0;3;3;0;0;1;0
2020-11-02 01:30:00;7;4;0;1;0;0;0;5;3;2;0;1;2;0;0;1;0
2020-11-02 01:45:00;5;9;0;0;1;0;0;3;1;1;1;3;2;1;0;1;0
2020-11-02 02:00:00;8;6;0;0;0;0;1;2;1;1;0;1;2;1;0;0;0
2020-11-02 02:15:00;10;3;0;0;0;0;0;0;2;1;0;1;4;0;0;0;0
2020-11-02 02:30:00;2;1;0;0;0;0;1;2;3;1;0;0;0;0;0;0;0
2020-11-02 02:45:00;4;6;1;0;0;0;0;1;2;1;1;0;0;0;0;0;0
2020-11-02 03:00:00;4;4;0;0;0;0;0;3;1;2;0;1;3;0;0;0;0
2020-11-02 03:15:00;4;8;1;0;0;0;0;4;3;1;0;1;2;2;0;0;0
2020-11-02 03:30:00;5;10;2;0;0;0;0;5;0;5;0;3;5;0;0;0;0
2020-11-02 03:45:00;1;2;1;0;0;1;0;3;3;0;0;3;4;2;0;0;0
2020-11-02 04:00:00;4;7;1;0;0;0;0;2;5;3;1;4;3;0;0;0;0
2020-11-02 04:15:00;8;9;2;0;0;0;0;9;5;3;0;3;4;0;4;0;0
2020-11-02 04:30:00;12;21;8;1;0;0;0;4;9;6;0;3;4;1;6;1;0
2020-11-02 04:45:00;20;18;21;0;0;0;0;9;7;7;1;14;11;2;8;2;0
2020-11-02 05:00:00;17;47;40;0;0;0;0;7;13;9;3;25;8;1;0;0;0
