DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-11-01 00:00:00;27;15;1;12;17;4;18;17;17;18
2019-11-01 00:15:00;25;26;1;15;16;5;17;9;24;23
2019-11-01 00:30:00;14;9;0;8;9;1;8;10;10;12
2019-11-01 00:45:00;11;5;3;13;12;3;11;12;4;8
2019-11-01 01:00:00;8;9;1;13;11;0;11;10;10;7
2019-11-01 01:15:00;18;14;2;12;16;3;16;13;14;18
2019-11-01 01:30:00;20;10;2;9;10;4;11;7;12;15
2019-11-01 01:45:00;20;10;0;6;8;3;8;6;9;17
2019-11-01 02:00:00;12;10;2;8;14;4;17;5;9;7
2019-11-01 02:15:00;14;11;0;9;9;1;11;10;11;14
2019-11-01 02:30:00;10;7;2;4;10;1;11;6;5;9
2019-11-01 02:45:00;9;7;1;10;11;1;11;8;6;8
2019-11-01 03:00:00;11;7;0;3;5;0;5;4;9;9
2019-11-01 03:15:00;13;11;1;6;7;3;8;4;12;11
2019-11-01 03:30:00;8;5;2;6;10;1;10;5;7;6
2019-11-01 03:45:00;10;5;3;8;9;5;10;6;6;8
2019-11-01 04:00:00;11;7;2;7;2;1;3;8;7;9
2019-11-01 04:15:00;18;10;2;8;12;3;12;3;13;14
2019-11-01 04:30:00;8;4;2;6;8;0;8;5;5;5
2019-11-01 04:45:00;6;5;0;2;3;1;4;3;5;5
2019-11-01 05:00:00;6;3;0;5;3;2;5;4;4;6
2019-11-01 05:15:00;6;11;1;5;7;1;7;4;10;6
2019-11-01 05:30:00;8;4;1;8;13;4;15;9;6;8
2019-11-01 05:45:00;21;12;4;7;11;1;12;7;16;14
2019-11-01 06:00:00;19;7;1;6;10;1;10;5;7;18
2019-11-01 06:15:00;23;16;1;15;22;5;20;11;15;19
2019-11-01 06:30:00;9;3;1;11;7;1;8;10;3;8
2019-11-01 06:45:00;15;8;2;6;10;2;10;6;9;15
2019-11-01 07:00:00;18;7;0;7;12;0;13;4;8;17
2019-11-01 07:15:00;19;5;1;9;9;5;9;5;7;18
2019-11-01 07:30:00;16;14;2;12;22;11;23;12;13;15
2019-11-01 07:45:00;17;7;3;10;18;5;18;14;12;14
2019-11-01 08:00:00;27;13;0;6;15;9;18;4;13;19
2019-11-01 08:15:00;28;15;3;13;19;8;23;10;17;26
2019-11-01 08:30:00;26;12;3;15;23;11;22;13;15;23
2019-11-01 08:45:00;40;21;1;19;24;10;26;13;20;36
2019-11-01 09:00:00;34;20;2;17;19;9;19;13;20;30
2019-11-01 09:15:00;39;23;5;25;36;12;37;19;24;39
2019-11-01 09:30:00;35;10;5;19;33;8;35;18;14;30
2019-11-01 09:45:00;45;17;6;26;34;8;37;25;20;44
2019-11-01 10:00:00;43;28;4;27;33;11;36;18;30;37
2019-11-01 10:15:00;53;33;5;19;55;9;57;16;34;42
2019-11-01 10:30:00;38;19;9;35;34;15;39;34;25;36
2019-11-01 10:45:00;66;35;9;42;43;19;51;40;38;54
2019-11-01 11:00:00;49;32;9;48;37;20;48;36;32;41
2019-11-01 11:15:00;74;33;9;41;53;19;57;43;38;66
2019-11-01 11:30:00;72;45;11;35;48;22;56;30;50;51
2019-11-01 11:45:00;53;34;17;52;69;19;78;47;43;51
2019-11-01 12:00:00;61;31;8;39;55;18;57;39;42;56
2019-11-01 12:15:00;60;44;8;49;51;15;57;41;45;49
2019-11-01 12:30:00;46;33;14;42;53;14;58;39;34;41
2019-11-01 12:45:00;69;41;8;34;54;16;57;28;42;60
2019-11-01 13:00:00;69;51;10;36;55;17;57;39;53;55
2019-11-01 13:15:00;80;56;16;53;62;23;65;55;64;67
2019-11-01 13:30:00;61;42;4;41;61;13;69;38;42;54
2019-11-01 13:45:00;65;42;13;55;56;20;59;50;45;54
2019-11-01 14:00:00;57;42;12;38;52;15;57;33;46;50
2019-11-01 14:15:00;61;51;8;42;61;13;62;38;52;55
2019-11-01 14:30:00;45;29;8;32;65;16;69;33;29;35
2019-11-01 14:45:00;58;55;5;51;52;17;63;37;58;49
2019-11-01 15:00:00;58;28;13;36;54;16;53;40;34;44
2019-11-01 15:15:00;61;39;12;58;67;18;71;48;43;52
2019-11-01 15:30:00;39;22;12;55;55;13;65;46;27;32
2019-11-01 15:45:00;79;36;13;52;71;20;76;43;44;63
2019-11-01 16:00:00;58;37;12;43;62;22;66;41;39;51
2019-11-01 16:15:00;57;44;6;59;55;22;64;59;50;50
2019-11-01 16:30:00;47;31;9;52;69;10;68;44;34;41
2019-11-01 16:45:00;61;40;6;49;43;21;50;40;44;48
2019-11-01 17:00:00;62;18;9;41;62;18;64;38;24;63
2019-11-01 17:15:00;65;42;16;53;62;9;62;42;40;58
2019-11-01 17:30:00;50;28;14;49;57;14;58;46;32;35
2019-11-01 17:45:00;56;32;8;66;64;12;64;57;37;44
2019-11-01 18:00:00;49;31;13;47;61;12;60;40;29;44
2019-11-01 18:15:00;47;32;9;50;68;15;73;41;33;42
2019-11-01 18:30:00;44;36;3;45;60;8;58;38;39;37
2019-11-01 18:45:00;36;24;7;39;48;11;53;33;24;31
2019-11-01 19:00:00;25;17;5;30;32;8;38;34;19;24
2019-11-01 19:15:00;45;32;5;43;54;10;55;36;35;40
2019-11-01 19:30:00;33;22;4;30;31;8;32;27;20;28
2019-11-01 19:45:00;46;32;4;37;43;8;47;32;33;37
2019-11-01 20:00:00;32;28;3;31;34;7;33;21;25;29
2019-11-01 20:15:00;35;28;8;29;34;10;40;23;34;34
2019-11-01 20:30:00;26;25;6;25;32;4;32;21;24;27
2019-11-01 20:45:00;33;31;10;17;37;6;38;15;37;29
2019-11-01 21:00:00;30;16;4;32;31;4;33;30;20;23
2019-11-01 21:15:00;27;16;5;26;30;13;32;18;15;24
2019-11-01 21:30:00;27;24;1;25;27;16;32;26;24;22
2019-11-01 21:45:00;39;14;9;18;32;9;33;18;18;34
2019-11-01 22:00:00;38;35;5;17;21;6;24;15;33;27
2019-11-01 22:15:00;33;19;2;21;33;7;32;19;19;32
2019-11-01 22:30:00;36;19;3;15;17;1;19;10;19;29
2019-11-01 22:45:00;34;16;5;23;25;7;24;20;20;34
2019-11-01 23:00:00;20;17;4;22;26;3;26;16;18;17
2019-11-01 23:15:00;24;20;0;16;19;1;21;15;20;17
2019-11-01 23:30:00;14;20;1;15;18;7;19;13;20;14
2019-11-01 23:45:00;21;10;5;12;9;8;12;8;8;18
