DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-05-21 00:00:00;12;0;1;0;6;1;7;1;0;0;0;0;0;0;0
2020-05-21 00:15:00;11;1;2;4;16;6;9;7;0;0;0;0;0;0;0
2020-05-21 00:30:00;10;0;2;0;10;1;6;3;0;0;0;0;0;0;0
2020-05-21 00:45:00;9;2;2;0;11;1;2;1;0;1;0;2;0;0;0
2020-05-21 01:00:00;8;2;1;2;7;1;2;4;0;0;0;0;0;0;0
2020-05-21 01:15:00;9;3;4;1;7;1;9;3;0;0;0;0;0;0;0
2020-05-21 01:30:00;8;0;5;1;5;1;3;6;0;0;0;0;0;0;0
2020-05-21 01:45:00;5;0;2;1;5;0;3;0;0;0;0;0;0;0;0
2020-05-21 02:00:00;4;0;0;2;4;2;3;2;0;0;0;0;0;0;0
2020-05-21 02:15:00;5;0;4;2;0;3;5;7;0;0;0;0;0;0;0
2020-05-21 02:30:00;1;0;2;1;1;1;0;1;0;0;0;0;0;0;0
2020-05-21 02:45:00;1;0;2;1;5;2;3;1;0;0;0;0;0;0;0
2020-05-21 03:00:00;6;0;1;0;2;0;1;1;0;0;0;0;0;0;0
2020-05-21 03:15:00;4;0;1;1;5;2;2;1;0;0;0;0;0;0;0
2020-05-21 03:30:00;1;0;0;2;3;1;2;2;0;0;0;0;0;0;0
2020-05-21 03:45:00;4;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-05-21 04:00:00;0;0;2;0;2;0;2;2;0;0;0;0;0;0;0
2020-05-21 04:15:00;3;0;2;0;2;0;4;1;0;0;0;0;0;0;0
2020-05-21 04:30:00;0;1;2;1;3;2;3;4;0;0;0;0;0;0;0
2020-05-21 04:45:00;8;0;3;0;2;0;5;1;0;0;0;0;0;0;0
2020-05-21 05:00:00;6;1;4;1;3;0;1;5;0;0;0;0;0;0;0
2020-05-21 05:15:00;10;1;3;0;6;1;3;3;0;0;0;0;0;0;0
2020-05-21 05:30:00;24;0;9;1;6;2;7;2;0;0;1;0;0;0;0
2020-05-21 05:45:00;20;1;16;0;10;2;8;5;0;0;1;0;0;0;0
2020-05-21 06:00:00;14;1;8;2;8;2;6;3;0;0;0;0;0;0;0
2020-05-21 06:15:00;13;1;4;0;4;0;5;2;0;0;0;0;0;0;0
2020-05-21 06:30:00;14;1;3;4;14;2;10;6;0;0;0;0;0;0;0
2020-05-21 06:45:00;15;0;4;1;7;5;13;6;0;0;0;0;0;0;0
2020-05-21 07:00:00;18;0;6;0;6;2;12;5;0;0;0;0;0;0;0
2020-05-21 07:15:00;14;1;11;6;8;1;6;10;0;0;0;0;0;0;0
2020-05-21 07:30:00;21;2;4;1;16;1;14;6;0;0;0;0;0;0;0
2020-05-21 07:45:00;21;1;5;3;14;4;21;8;0;0;0;0;0;0;0
2020-05-21 08:00:00;23;1;9;5;17;3;10;6;0;0;0;0;0;0;0
2020-05-21 08:15:00;18;2;11;2;22;0;15;14;0;1;0;2;0;0;0
2020-05-21 08:30:00;23;1;12;6;28;3;23;10;0;0;0;0;0;0;0
2020-05-21 08:45:00;25;2;11;4;20;3;18;10;0;0;0;0;0;0;0
2020-05-21 09:00:00;34;1;9;4;36;3;20;10;0;0;1;0;0;0;0
2020-05-21 09:15:00;36;3;14;7;35;7;25;21;0;0;3;0;0;0;0
2020-05-21 09:30:00;40;4;12;6;43;7;29;17;0;0;0;0;0;0;0
2020-05-21 09:45:00;53;1;15;5;45;4;28;10;0;1;0;0;0;0;0
2020-05-21 10:00:00;43;3;14;9;62;7;25;14;0;3;2;0;0;0;0
2020-05-21 10:15:00;46;4;11;9;75;4;31;21;0;0;0;3;0;0;0
2020-05-21 10:30:00;41;2;13;8;59;9;23;16;0;3;0;0;0;0;0
2020-05-21 10:45:00;56;2;12;7;65;6;32;16;0;0;1;0;0;0;0
2020-05-21 11:00:00;42;3;10;9;61;2;31;8;0;0;1;0;0;0;0
2020-05-21 11:15:00;46;2;17;7;66;6;33;13;0;3;1;0;0;0;0
2020-05-21 11:30:00;54;3;12;9;74;3;26;19;0;2;1;1;0;0;0
2020-05-21 11:45:00;69;1;12;7;66;4;33;19;0;0;0;0;0;0;0
2020-05-21 12:00:00;63;2;13;8;63;6;27;13;0;0;0;0;0;0;0
2020-05-21 12:15:00;54;4;15;8;72;6;33;15;0;0;2;0;0;0;0
2020-05-21 12:30:00;71;3;20;10;54;4;34;20;0;0;6;0;0;0;0
2020-05-21 12:45:00;37;4;15;10;51;3;27;19;0;0;4;9;0;0;0
2020-05-21 13:00:00;57;4;20;12;62;2;24;18;0;1;0;0;0;0;0
2020-05-21 13:15:00;65;2;20;8;46;2;21;13;0;2;1;0;0;2;0
2020-05-21 13:30:00;76;4;25;3;70;5;30;18;0;6;3;0;0;0;0
2020-05-21 13:45:00;67;3;9;6;61;6;33;11;0;0;0;0;0;0;0
2020-05-21 14:00:00;69;7;22;7;65;5;31;17;0;2;0;2;1;0;0
2020-05-21 14:15:00;71;4;19;7;78;7;41;18;0;2;2;0;13;0;0
2020-05-21 14:30:00;88;3;14;12;65;7;38;21;0;3;2;0;0;0;0
2020-05-21 14:45:00;70;5;18;6;60;10;37;17;0;0;0;0;0;0;0
2020-05-21 15:00:00;64;2;21;13;73;5;32;17;0;1;1;0;0;0;0
2020-05-21 15:15:00;80;4;14;5;57;4;31;16;0;7;0;2;0;0;0
2020-05-21 15:30:00;84;5;19;8;50;3;26;30;0;2;3;0;0;0;0
2020-05-21 15:45:00;64;4;12;10;59;4;26;15;0;0;1;2;0;0;0
2020-05-21 16:00:00;54;0;20;8;52;6;34;21;0;5;4;2;0;1;0
2020-05-21 16:15:00;75;9;17;5;47;4;28;19;0;2;0;0;0;1;0
2020-05-21 16:30:00;92;1;19;12;51;6;34;19;0;2;1;0;0;0;0
2020-05-21 16:45:00;103;1;31;7;49;6;32;18;0;2;8;0;0;5;0
2020-05-21 17:00:00;76;2;17;8;53;5;24;14;0;2;2;0;0;2;0
2020-05-21 17:15:00;77;1;14;7;44;4;29;8;0;0;1;0;0;0;0
2020-05-21 17:30:00;79;5;19;7;38;5;25;20;0;0;3;0;0;0;0
2020-05-21 17:45:00;86;1;20;6;51;6;29;12;0;3;1;0;0;0;0
2020-05-21 18:00:00;83;6;21;3;58;4;16;18;0;1;0;0;0;0;0
2020-05-21 18:15:00;70;3;17;6;61;3;20;17;0;3;3;11;0;0;0
2020-05-21 18:30:00;74;3;14;4;35;4;27;12;0;4;2;0;0;0;0
2020-05-21 18:45:00;107;3;14;6;33;7;25;19;0;0;0;0;0;0;0
2020-05-21 19:00:00;65;1;13;6;38;5;24;12;0;1;2;0;0;0;0
2020-05-21 19:15:00;82;5;15;4;50;4;16;13;0;2;4;0;0;10;0
2020-05-21 19:30:00;65;3;12;5;46;3;24;14;0;2;0;0;0;0;0
2020-05-21 19:45:00;69;3;12;8;35;5;19;15;0;0;1;0;0;1;0
2020-05-21 20:00:00;83;2;26;5;44;6;14;10;0;1;5;0;2;1;0
