DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-08-23 00:00:00;12;11;3;6;12;16;0;10
2020-08-23 00:15:00;15;11;5;3;7;15;0;10
2020-08-23 00:30:00;14;6;7;7;8;7;0;9
2020-08-23 00:45:00;15;9;5;12;9;9;0;7
2020-08-23 01:00:00;21;10;3;7;6;4;0;8
2020-08-23 01:15:00;10;9;5;5;3;13;0;5
2020-08-23 01:30:00;11;8;4;9;6;12;0;5
2020-08-23 01:45:00;5;5;6;4;7;7;0;8
2020-08-23 02:00:00;9;7;4;6;6;6;0;2
2020-08-23 02:15:00;3;1;1;2;6;4;0;4
2020-08-23 02:30:00;5;5;4;4;4;5;0;4
2020-08-23 02:45:00;6;3;2;5;4;5;0;3
2020-08-23 03:00:00;7;7;5;2;2;3;0;5
2020-08-23 03:15:00;4;3;0;3;2;5;0;2
2020-08-23 03:30:00;4;4;1;1;3;3;0;2
2020-08-23 03:45:00;2;2;1;0;0;1;0;1
2020-08-23 04:00:00;4;4;2;3;4;6;0;3
2020-08-23 04:15:00;1;1;1;0;2;5;0;3
2020-08-23 04:30:00;1;0;0;2;1;1;0;0
2020-08-23 04:45:00;5;3;1;3;2;2;0;1
2020-08-23 05:00:00;3;3;2;6;7;1;0;3
2020-08-23 05:15:00;2;2;1;4;6;4;0;4
2020-08-23 05:30:00;5;6;1;2;1;2;0;3
2020-08-23 05:45:00;4;4;4;2;1;3;0;2
2020-08-23 06:00:00;2;2;1;5;6;2;0;1
2020-08-23 06:15:00;3;5;1;1;2;5;0;6
2020-08-23 06:30:00;7;6;3;1;0;3;0;4
2020-08-23 06:45:00;6;3;0;4;3;3;0;2
2020-08-23 07:00:00;8;7;4;6;7;6;0;12
2020-08-23 07:15:00;6;6;3;3;2;3;0;2
2020-08-23 07:30:00;10;5;2;2;3;4;0;5
2020-08-23 07:45:00;13;7;4;4;4;4;0;1
2020-08-23 08:00:00;6;6;1;1;1;5;0;4
2020-08-23 08:15:00;12;5;5;9;2;5;0;8
2020-08-23 08:30:00;6;11;2;6;6;7;0;3
2020-08-23 08:45:00;5;10;5;9;7;7;0;8
2020-08-23 09:00:00;19;6;6;12;4;2;0;5
2020-08-23 09:15:00;19;14;8;10;9;4;0;7
2020-08-23 09:30:00;16;8;7;9;13;15;0;5
2020-08-23 09:45:00;19;9;10;21;12;10;0;7
2020-08-23 10:00:00;27;16;17;9;15;9;0;23
2020-08-23 10:15:00;27;18;13;22;15;12;0;12
2020-08-23 10:30:00;20;23;17;19;26;8;0;15
2020-08-23 10:45:00;16;22;15;17;18;15;0;15
2020-08-23 11:00:00;30;17;14;19;21;13;0;25
2020-08-23 11:15:00;18;18;13;18;30;14;0;15
2020-08-23 11:30:00;31;22;13;8;14;9;0;17
