DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-07-16 00:00:00;0;5;2;1;2;11;3;7;6;0;7;5;6
2020-07-16 00:15:00;0;6;1;2;2;6;1;6;3;1;7;4;1
2020-07-16 00:30:00;0;7;3;3;3;5;1;8;3;2;9;4;3
2020-07-16 00:45:00;0;2;1;1;1;5;0;6;2;0;4;5;1
2020-07-16 01:00:00;0;9;4;0;4;4;2;3;2;3;6;6;23
2020-07-16 01:15:00;0;4;1;0;4;3;0;4;0;0;5;1;0
2020-07-16 01:30:00;0;2;0;0;2;4;0;3;0;0;6;3;1
2020-07-16 01:45:00;0;2;0;0;1;0;0;1;0;1;3;5;0
2020-07-16 02:00:00;0;2;3;1;3;5;0;4;0;0;7;3;3
2020-07-16 02:15:00;0;1;1;0;2;4;1;2;0;0;4;1;0
2020-07-16 02:30:00;0;3;1;0;1;3;0;1;1;0;4;2;1
2020-07-16 02:45:00;0;3;0;0;0;5;1;2;0;0;1;0;2
2020-07-16 03:00:00;0;1;2;1;1;2;1;0;0;0;1;0;1
2020-07-16 03:15:00;0;0;2;0;1;3;2;3;0;0;4;2;1
2020-07-16 03:30:00;0;6;0;0;2;2;1;3;1;0;2;2;1
2020-07-16 03:45:00;0;1;1;0;2;4;0;2;0;0;3;2;0
2020-07-16 04:00:00;0;1;0;0;2;2;0;2;0;0;4;4;1
2020-07-16 04:15:00;0;6;0;2;2;3;3;2;0;0;4;4;1
2020-07-16 04:30:00;0;5;2;0;2;9;3;7;1;1;8;9;2
2020-07-16 04:45:00;0;9;2;1;2;8;3;16;4;0;16;20;7
2020-07-16 05:00:00;0;15;12;2;6;24;11;27;15;8;57;61;11
2020-07-16 05:15:00;0;12;9;6;12;15;8;55;33;5;74;80;9
2020-07-16 05:30:00;0;27;22;4;22;53;14;48;43;3;62;68;17
2020-07-16 05:45:00;0;29;24;3;42;71;19;44;37;1;50;59;21
2020-07-16 06:00:00;0;32;23;5;37;78;19;48;44;1;46;59;18
2020-07-16 06:15:00;0;33;26;4;33;59;23;68;65;5;61;70;16
2020-07-16 06:30:00;0;35;32;3;20;48;16;90;94;6;70;73;28
2020-07-16 06:45:00;0;34;23;4;31;59;14;92;111;3;61;53;49
2020-07-16 07:00:00;0;34;40;4;27;47;22;88;114;9;72;74;36
2020-07-16 07:15:00;0;41;25;6;36;59;16;96;115;12;64;77;37
2020-07-16 07:30:00;0;56;53;7;45;58;18;129;128;7;100;94;68
2020-07-16 07:45:00;0;59;58;14;38;65;21;95;107;6;67;67;53
2020-07-16 08:00:00;0;45;41;9;57;68;31;80;96;11;79;72;64
2020-07-16 08:15:00;0;50;30;9;43;64;29;68;72;9;67;74;55
2020-07-16 08:30:00;0;48;50;8;52;72;29;79;84;13;61;86;59
2020-07-16 08:45:00;0;42;41;11;55;64;21;74;64;11;45;62;39
2020-07-16 09:00:00;0;54;42;6;38;49;26;60;47;13;35;38;36
2020-07-16 09:15:00;0;45;35;5;43;50;22;75;68;12;46;36;47
2020-07-16 09:30:00;0;45;44;7;41;49;23;62;61;19;48;55;38
2020-07-16 09:45:00;0;46;43;7;40;55;24;72;47;19;62;45;50
2020-07-16 10:00:00;0;66;46;6;38;60;21;55;49;10;62;52;51
2020-07-16 10:15:00;0;50;37;16;42;58;15;75;49;16;52;36;41
2020-07-16 10:30:00;0;74;50;12;53;62;32;68;54;18;72;57;57
2020-07-16 10:45:00;0;52;41;8;58;62;18;74;60;18;53;48;36
2020-07-16 11:00:00;0;50;47;14;45;63;18;70;49;13;46;46;37
2020-07-16 11:15:00;0;58;58;12;47;68;29;67;42;12;61;47;52
2020-07-16 11:30:00;0;67;60;14;51;72;31;68;45;8;51;51;44
2020-07-16 11:45:00;0;66;50;22;42;58;18;67;40;9;50;55;34
2020-07-16 12:00:00;0;64;61;9;51;73;34;61;45;16;68;78;41
2020-07-16 12:15:00;0;63;73;16;41;62;23;71;47;10;55;56;47
2020-07-16 12:30:00;0;64;83;14;34;58;24;62;56;14;62;55;49
2020-07-16 12:45:00;0;70;63;10;37;50;21;65;50;9;61;58;35
2020-07-16 13:00:00;0;93;93;16;48;57;30;80;43;15;57;58;38
2020-07-16 13:15:00;0;86;84;10;43;60;27;73;58;12;85;89;50
2020-07-16 13:30:00;0;69;63;13;50;80;22;70;71;14;84;87;46
2020-07-16 13:45:00;0;71;73;9;60;81;28;87;67;18;72;93;43
2020-07-16 14:00:00;0;83;102;14;72;92;21;79;58;10;61;68;56
2020-07-16 14:15:00;0;80;87;10;75;104;25;70;44;16;52;64;40
2020-07-16 14:30:00;0;89;106;16;78;111;29;86;54;13;62;61;50
2020-07-16 14:45:00;0;88;106;13;88;109;40;81;59;23;74;68;45
2020-07-16 15:00:00;0;92;92;15;73;100;46;73;55;14;60;59;32
2020-07-16 15:15:00;0;91;97;15;75;95;28;77;59;22;78;73;45
2020-07-16 15:30:00;0;104;88;13;74;92;41;74;58;16;71;65;51
2020-07-16 15:45:00;0;90;104;10;76;86;35;76;58;16;58;65;40
2020-07-16 16:00:00;0;115;155;19;85;93;36;89;62;16;90;96;60
2020-07-16 16:15:00;0;84;113;9;74;88;45;66;63;15;69;81;62
2020-07-16 16:30:00;0;117;178;15;89;101;33;95;90;18;72;82;51
2020-07-16 16:45:00;0;94;98;16;72;81;38;79;69;23;68;68;57
2020-07-16 17:00:00;0;100;117;15;88;104;41;94;62;28;72;62;44
2020-07-16 17:15:00;0;102;123;16;68;95;37;91;71;7;86;81;52
