DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-07-21 00:00:00;8;10;6;3;7;7;5;0;0;0;0;0;0;0
2020-07-21 00:15:00;13;13;5;1;10;8;7;5;0;0;0;0;0;0
2020-07-21 00:30:00;9;10;1;3;3;11;3;1;0;0;0;0;0;0
2020-07-21 00:45:00;6;6;0;0;8;7;3;1;0;0;0;0;0;0
2020-07-21 01:00:00;7;5;3;1;1;8;1;2;0;0;0;0;0;0
2020-07-21 01:15:00;8;5;0;1;7;7;4;2;0;0;0;0;0;0
2020-07-21 01:30:00;10;3;1;1;3;6;0;0;0;0;0;0;0;0
2020-07-21 01:45:00;4;3;4;1;4;5;6;1;0;0;0;0;0;0
2020-07-21 02:00:00;6;3;1;0;2;4;2;3;0;0;0;0;0;0
2020-07-21 02:15:00;4;0;1;1;8;5;3;2;0;0;0;0;0;0
2020-07-21 02:30:00;5;8;4;3;2;3;3;0;0;0;0;0;0;0
2020-07-21 02:45:00;7;3;4;0;4;7;2;1;0;0;0;0;0;0
2020-07-21 03:00:00;3;2;2;0;3;3;2;1;0;0;0;0;0;0
2020-07-21 03:15:00;6;2;0;0;2;1;4;3;0;0;0;0;0;0
2020-07-21 03:30:00;2;1;2;0;1;2;0;1;0;0;0;0;0;0
2020-07-21 03:45:00;5;1;5;1;1;2;1;1;0;0;0;0;0;0
2020-07-21 04:00:00;4;0;1;0;8;5;4;5;0;0;0;0;0;0
2020-07-21 04:15:00;7;5;6;0;9;9;1;1;0;0;0;0;0;0
2020-07-21 04:30:00;7;5;10;3;5;5;2;6;0;0;0;0;0;0
2020-07-21 04:45:00;12;4;17;0;12;13;8;5;0;0;0;0;0;0
2020-07-21 05:00:00;20;6;33;3;19;24;15;11;0;0;0;0;0;0
2020-07-21 05:15:00;44;25;96;4;22;27;18;13;0;0;0;0;0;0
2020-07-21 05:30:00;65;38;67;15;33;54;17;22;0;0;0;0;0;0
2020-07-21 05:45:00;59;45;58;22;44;53;56;43;0;0;0;0;0;0
2020-07-21 06:00:00;57;59;36;6;32;47;72;68;0;0;0;0;0;0
2020-07-21 06:15:00;60;46;50;7;64;82;52;38;0;0;0;0;0;0
2020-07-21 06:30:00;79;92;60;17;53;76;25;25;0;10;0;0;0;0
2020-07-21 06:45:00;73;76;62;26;69;98;26;27;0;0;0;0;0;6
2020-07-21 07:00:00;74;80;47;22;66;94;21;19;1;0;0;0;0;0
2020-07-21 07:15:00;96;89;58;24;72;94;31;14;0;0;0;0;0;2
2020-07-21 07:30:00;97;106;64;30;86;112;40;26;0;0;0;0;0;2
2020-07-21 07:45:00;97;122;68;30;95;126;39;22;0;0;2;0;0;3
2020-07-21 08:00:00;100;107;71;32;68;100;47;29;1;0;1;0;0;0
2020-07-21 08:15:00;88;96;55;30;72;97;48;33;0;0;0;0;0;0
2020-07-21 08:30:00;89;106;44;22;61;90;42;27;0;0;0;0;0;0
