DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-10-29 00:00:00;0;7;3;2;2;9;1;8;4;0;3;3;6
2019-10-29 00:15:00;0;5;3;2;0;10;2;9;1;2;3;6;8
2019-10-29 00:30:00;0;2;1;0;4;6;1;6;2;0;3;3;2
2019-10-29 00:45:00;0;3;2;1;1;4;1;5;2;0;2;2;3
2019-10-29 01:00:00;0;6;3;1;2;4;0;5;1;1;2;1;3
2019-10-29 01:15:00;0;1;1;1;2;6;0;1;2;0;4;2;2
2019-10-29 01:30:00;0;7;1;0;1;2;2;3;1;0;6;2;2
2019-10-29 01:45:00;0;2;0;0;2;4;1;4;1;0;8;5;1
2019-10-29 02:00:00;0;1;3;0;0;2;1;3;0;0;5;4;0
2019-10-29 02:15:00;0;2;0;0;1;4;0;3;3;0;2;3;0
2019-10-29 02:30:00;0;2;1;0;2;4;1;3;0;0;4;4;6
2019-10-29 02:45:00;0;3;1;0;0;2;0;1;1;2;3;4;0
2019-10-29 03:00:00;0;2;1;0;2;2;0;1;1;0;4;1;1
2019-10-29 03:15:00;0;1;0;1;0;2;1;2;0;0;1;0;0
2019-10-29 03:30:00;0;3;2;0;1;1;0;0;0;2;3;1;2
2019-10-29 03:45:00;0;1;0;0;1;4;1;2;0;2;3;3;0
2019-10-29 04:00:00;0;3;1;1;1;5;2;2;3;0;3;1;2
2019-10-29 04:15:00;0;3;2;0;0;4;2;6;2;0;10;4;2
2019-10-29 04:30:00;0;2;2;0;7;12;0;7;2;0;15;9;4
2019-10-29 04:45:00;0;7;4;2;3;7;2;12;5;2;22;20;4
2019-10-29 05:00:00;0;7;9;1;9;18;7;32;18;5;54;50;12
2019-10-29 05:15:00;0;14;13;1;5;18;11;39;29;5;69;80;13
2019-10-29 05:30:00;0;17;19;3;31;53;10;55;44;4;77;86;20
2019-10-29 05:45:00;0;25;17;0;32;66;26;55;48;1;64;73;44
2019-10-29 06:00:00;0;30;25;2;35;62;26;58;45;4;71;82;22
2019-10-29 06:15:00;0;31;25;6;34;41;14;74;81;1;73;95;25
2019-10-29 06:30:00;0;42;35;3;68;60;24;116;132;1;90;82;54
2019-10-29 06:45:00;0;44;36;3;53;49;15;130;155;10;84;67;58
2019-10-29 07:00:00;0;44;44;7;37;51;12;139;164;3;77;79;49
2019-10-29 07:15:00;0;44;42;5;65;59;20;123;154;6;71;116;60
2019-10-29 07:30:00;0;41;41;8;65;67;20;182;153;6;73;96;65
2019-10-29 07:45:00;0;51;66;3;64;77;26;123;147;15;74;65;63
2019-10-29 08:00:00;0;49;31;7;48;51;10;113;130;8;74;75;53
2019-10-29 08:15:00;0;55;52;9;47;68;27;108;116;13;72;76;153
2019-10-29 08:30:00;0;60;47;7;50;66;25;96;97;12;72;69;50
2019-10-29 08:45:00;0;49;45;5;59;66;25;96;93;14;61;66;40
2019-10-29 09:00:00;0;47;35;15;44;67;17;74;56;17;65;60;34
2019-10-29 09:15:00;0;50;39;4;52;58;15;66;46;13;63;53;42
2019-10-29 09:30:00;0;66;38;8;59;61;32;92;70;14;55;49;46
2019-10-29 09:45:00;0;60;55;11;55;69;24;91;69;9;65;65;52
2019-10-29 10:00:00;0;59;42;7;45;64;17;67;44;15;65;59;48
2019-10-29 10:15:00;0;49;48;12;48;65;33;82;63;14;57;68;37
2019-10-29 10:30:00;0;68;48;16;52;64;17;87;54;9;67;60;43
2019-10-29 10:45:00;0;62;55;10;48;68;29;72;57;15;64;68;49
2019-10-29 11:00:00;0;55;50;11;56;71;21;78;41;20;61;57;43
2019-10-29 11:15:00;0;68;56;11;56;65;21;80;67;8;65;57;59
2019-10-29 11:30:00;0;71;55;10;41;65;31;66;43;15;59;57;48
2019-10-29 11:45:00;0;64;62;10;55;66;46;81;57;13;71;55;45
2019-10-29 12:00:00;0;72;67;13;46;71;30;73;56;21;59;58;47
2019-10-29 12:15:00;0;60;65;9;42;73;23;57;50;13;60;73;37
2019-10-29 12:30:00;0;81;67;8;44;66;21;62;40;14;52;56;42
2019-10-29 12:45:00;0;87;66;12;42;62;22;64;43;9;72;56;40
2019-10-29 13:00:00;0;71;55;4;52;61;36;73;57;13;75;70;33
2019-10-29 13:15:00;0;70;65;5;44;59;22;59;39;14;87;74;46
2019-10-29 13:30:00;0;74;68;8;60;67;24;86;70;18;81;99;49
2019-10-29 13:45:00;0;105;68;10;60;81;29;90;68;10;65;89;45
2019-10-29 14:00:00;0;81;79;13;58;82;30;66;62;19;52;87;45
2019-10-29 14:15:00;0;91;103;9;67;97;32;78;49;11;67;55;51
2019-10-29 14:30:00;0;106;140;16;64;92;16;89;71;14;62;69;47
2019-10-29 14:45:00;0;115;140;19;76;87;25;93;67;14;57;57;40
2019-10-29 15:00:00;0;115;132;14;80;106;35;68;59;11;64;55;43
2019-10-29 15:15:00;0;113;124;13;63;97;33;87;55;24;72;70;54
2019-10-29 15:30:00;0;127;155;14;72;87;25;70;66;15;75;83;49
2019-10-29 15:45:00;0;135;151;21;80;94;33;95;47;18;70;73;39
2019-10-29 16:00:00;0;146;167;22;78;105;47;76;58;15;86;69;56
2019-10-29 16:15:00;0;139;161;27;77;94;46;86;61;14;81;75;50
2019-10-29 16:30:00;0;149;181;17;74;96;27;87;69;20;78;82;50
2019-10-29 16:45:00;0;149;183;24;77;93;35;89;65;17;76;70;43
2019-10-29 17:00:00;0;147;170;14;68;89;34;94;66;19;86;80;53
2019-10-29 17:15:00;0;147;173;20;69;74;35;96;81;20;72;76;54
2019-10-29 17:30:00;0;148;175;20;64;95;26;79;47;19;65;80;40
2019-10-29 17:45:00;0;121;154;14;74;89;29;89;76;15;66;63;64
2019-10-29 18:00:00;0;110;125;11;69;96;29;73;38;24;63;59;39
2019-10-29 18:15:00;0;92;100;9;77;92;30;67;42;14;71;59;45
2019-10-29 18:30:00;0;63;64;15;64;66;20;62;66;13;63;58;40
2019-10-29 18:45:00;0;58;53;12;61;82;23;58;34;9;56;50;39
2019-10-29 19:00:00;0;52;47;7;40;51;28;55;48;17;45;47;42
2019-10-29 19:15:00;0;56;60;4;39;58;21;59;26;6;39;43;23
2019-10-29 19:30:00;0;56;38;7;30;52;15;51;32;6;40;35;19
2019-10-29 19:45:00;0;46;38;8;33;48;11;43;17;4;33;35;24
2019-10-29 20:00:00;0;45;38;9;29;43;9;44;23;8;30;28;22
2019-10-29 20:15:00;0;43;30;3;18;43;15;36;21;2;28;33;18
2019-10-29 20:30:00;0;37;30;11;15;40;12;35;16;3;28;35;26
2019-10-29 20:45:00;0;30;27;0;24;33;10;33;20;4;36;28;18
2019-10-29 21:00:00;0;46;40;6;16;41;15;34;14;4;48;56;16
2019-10-29 21:15:00;0;42;27;11;12;24;8;40;27;4;49;57;10
2019-10-29 21:30:00;0;24;20;9;18;47;16;27;3;4;38;41;13
2019-10-29 21:45:00;0;25;20;2;48;67;22;17;7;3;23;25;19
2019-10-29 22:00:00;0;32;36;5;40;79;22;28;18;3;20;14;10
2019-10-29 22:15:00;0;42;29;1;21;47;19;28;12;3;21;22;14
2019-10-29 22:30:00;0;28;18;0;13;23;5;20;7;2;25;23;9
2019-10-29 22:45:00;0;15;9;1;16;28;10;20;9;2;14;9;8
2019-10-29 23:00:00;0;24;16;3;3;13;4;10;4;2;8;10;5
2019-10-29 23:15:00;0;15;7;1;4;9;0;11;6;1;7;11;8
2019-10-29 23:30:00;0;12;5;1;3;5;1;11;5;2;4;8;7
2019-10-29 23:45:00;0;7;7;2;4;4;0;9;5;2;3;7;5
