DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-10-31 00:00:00;2;7;7;2;10;3;0
2019-10-31 00:15:00;2;6;6;3;5;4;0
2019-10-31 00:30:00;1;2;2;1;3;4;0
2019-10-31 00:45:00;3;12;12;2;4;3;0
2019-10-31 01:00:00;0;6;6;2;7;2;0
2019-10-31 01:15:00;0;5;5;0;2;4;0
2019-10-31 01:30:00;1;6;5;0;9;5;0
2019-10-31 01:45:00;0;4;4;2;6;5;0
2019-10-31 02:00:00;2;4;3;0;6;7;0
2019-10-31 02:15:00;1;3;4;0;10;10;0
2019-10-31 02:30:00;0;4;4;0;7;3;0
2019-10-31 02:45:00;1;7;7;0;6;8;0
2019-10-31 03:00:00;0;3;3;2;7;1;0
2019-10-31 03:15:00;0;4;4;2;4;3;0
2019-10-31 03:30:00;1;6;6;2;8;5;0
2019-10-31 03:45:00;3;13;13;2;6;3;0
2019-10-31 04:00:00;0;7;7;1;9;6;0
2019-10-31 04:15:00;1;10;11;0;6;2;0
2019-10-31 04:30:00;2;12;11;6;16;9;0
2019-10-31 04:45:00;2;23;21;6;16;15;0
2019-10-31 05:00:00;2;22;21;14;16;7;0
2019-10-31 05:15:00;8;49;49;6;27;10;0
2019-10-31 05:30:00;8;57;58;5;44;17;0
2019-10-31 05:45:00;10;74;74;13;66;26;0
2019-10-31 06:00:00;9;78;76;6;50;29;0
2019-10-31 06:15:00;18;110;111;18;79;34;0
2019-10-31 06:30:00;12;106;108;20;76;38;3
2019-10-31 06:45:00;38;145;143;32;122;56;1
2019-10-31 07:00:00;13;95;100;43;84;28;0
2019-10-31 07:15:00;23;123;123;45;90;30;1
2019-10-31 07:30:00;9;126;124;48;84;19;1
2019-10-31 07:45:00;16;144;147;61;88;43;4
2019-10-31 08:00:00;17;121;119;50;94;40;2
2019-10-31 08:15:00;12;123;123;49;70;43;2
2019-10-31 08:30:00;21;108;106;37;81;28;0
2019-10-31 08:45:00;17;118;110;45;68;36;3
2019-10-31 09:00:00;13;114;110;30;81;52;0
2019-10-31 09:15:00;12;124;120;42;91;61;1
2019-10-31 09:30:00;34;100;99;79;83;52;2
2019-10-31 09:45:00;72;54;48;39;92;39;1
2019-10-31 10:00:00;63;65;54;43;88;59;0
2019-10-31 10:15:00;98;83;71;50;93;63;1
2019-10-31 10:30:00;78;60;49;39;91;46;0
2019-10-31 10:45:00;80;69;61;55;90;62;3
2019-10-31 11:00:00;69;69;57;35;88;53;0
2019-10-31 11:15:00;91;67;67;44;95;48;4
2019-10-31 11:30:00;66;71;56;57;105;57;5
2019-10-31 11:45:00;65;58;50;42;103;69;2
2019-10-31 12:00:00;74;66;59;70;88;58;5
2019-10-31 12:15:00;81;55;52;47;117;66;2
2019-10-31 12:30:00;77;82;75;55;111;55;4
2019-10-31 12:45:00;81;71;65;43;104;50;4
2019-10-31 13:00:00;85;77;63;44;108;48;5
2019-10-31 13:15:00;82;70;62;45;126;63;1
2019-10-31 13:30:00;86;62;59;44;98;64;4
2019-10-31 13:45:00;86;71;58;36;107;65;0
2019-10-31 14:00:00;86;77;70;50;97;59;1
2019-10-31 14:15:00;75;69;67;65;115;72;0
2019-10-31 14:30:00;91;82;70;45;137;66;0
2019-10-31 14:45:00;96;82;77;42;105;52;0
2019-10-31 15:00:00;88;65;63;49;134;86;2
2019-10-31 15:15:00;77;93;78;57;113;54;0
2019-10-31 15:30:00;98;74;66;69;106;78;1
2019-10-31 15:45:00;92;76;76;56;114;68;2
2019-10-31 16:00:00;96;81;81;75;129;72;4
2019-10-31 16:15:00;113;90;90;49;138;61;0
2019-10-31 16:30:00;86;84;81;133;127;65;1
2019-10-31 16:45:00;75;65;58;83;108;59;1
2019-10-31 17:00:00;102;75;74;150;118;54;4
2019-10-31 17:15:00;97;88;83;52;97;46;1
2019-10-31 17:30:00;73;67;61;49;116;59;0
2019-10-31 17:45:00;88;67;59;201;96;42;3
2019-10-31 18:00:00;56;32;32;30;73;35;1
2019-10-31 18:15:00;69;49;46;22;89;37;0
2019-10-31 18:30:00;45;31;27;11;62;37;0
2019-10-31 18:45:00;51;37;30;28;70;35;0
2019-10-31 19:00:00;57;42;35;13;52;23;1
2019-10-31 19:15:00;37;29;22;10;44;41;1
2019-10-31 19:30:00;30;29;27;15;51;19;1
2019-10-31 19:45:00;38;25;19;8;49;19;1
2019-10-31 20:00:00;30;25;26;5;38;20;0
2019-10-31 20:15:00;33;27;19;9;46;13;0
2019-10-31 20:30:00;22;13;8;11;42;16;0
2019-10-31 20:45:00;30;26;15;13;34;24;0
2019-10-31 21:00:00;27;18;9;6;40;20;0
2019-10-31 21:15:00;29;21;14;12;35;19;0
2019-10-31 21:30:00;19;12;9;10;43;18;0
2019-10-31 21:45:00;29;22;14;3;37;15;0
2019-10-31 22:00:00;34;22;13;6;28;14;0
2019-10-31 22:15:00;23;14;8;6;30;18;0
2019-10-31 22:30:00;29;16;9;5;27;11;0
2019-10-31 22:45:00;23;16;10;4;28;13;0
2019-10-31 23:00:00;21;18;11;9;18;9;0
2019-10-31 23:15:00;21;15;11;2;25;12;0
2019-10-31 23:30:00;9;11;6;6;20;10;0
2019-10-31 23:45:00;22;20;15;5;22;10;0
