DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-01-27 00:00:00;1;1;1;1;2;5;5;2;2;3;2;0;4;11;7;0;0;0;21;0;0;0;0;0
2020-01-27 00:15:00;2;4;7;2;2;6;5;1;3;3;7;1;11;16;5;0;0;0;30;0;0;0;0;0
2020-01-27 00:30:00;0;0;1;3;1;7;7;0;2;3;5;2;2;8;7;0;0;0;30;0;0;0;0;0
2020-01-27 00:45:00;0;1;4;2;1;7;2;3;6;1;4;2;5;10;7;1;0;0;30;0;0;0;0;0
2020-01-27 01:00:00;0;1;1;1;0;2;2;2;2;1;4;2;2;7;5;0;0;0;37;0;0;0;0;0
2020-01-27 01:15:00;0;1;2;0;0;2;1;2;3;1;2;2;1;10;10;0;0;0;39;0;0;0;0;0
2020-01-27 01:30:00;0;0;1;1;0;4;4;1;1;3;1;0;3;10;7;0;0;0;36;0;0;0;0;0
2020-01-27 01:45:00;1;1;0;1;1;3;4;4;6;5;1;0;2;10;8;1;0;0;39;0;0;0;0;0
2020-01-27 02:00:00;0;1;1;0;0;0;0;3;3;0;1;0;2;8;8;2;0;0;39;0;0;0;0;0
2020-01-27 02:15:00;0;0;0;0;0;2;1;0;1;1;1;0;5;10;7;0;0;0;39;0;0;0;0;0
2020-01-27 02:30:00;1;1;0;0;1;2;2;1;2;1;1;0;2;6;5;0;0;0;39;0;0;0;0;0
2020-01-27 02:45:00;1;0;2;2;2;6;4;0;0;1;2;0;2;9;7;0;0;0;39;0;0;0;0;0
2020-01-27 03:00:00;0;1;0;0;2;8;1;4;8;1;1;0;3;5;2;0;0;0;39;0;0;0;0;0
2020-01-27 03:15:00;0;1;1;1;4;7;4;1;2;0;1;0;2;8;4;0;0;0;36;0;0;0;0;0
2020-01-27 03:30:00;0;0;0;0;1;3;3;0;0;1;6;2;7;11;5;0;0;0;39;0;0;0;0;0
2020-01-27 03:45:00;0;0;1;2;0;6;5;1;1;1;7;4;8;14;7;1;0;0;39;0;0;0;0;0
2020-01-27 04:00:00;0;1;1;1;0;7;7;0;5;2;7;3;5;14;10;0;0;0;39;0;0;0;0;0
2020-01-27 04:15:00;0;0;0;1;2;3;4;2;5;2;6;2;11;26;12;0;0;0;39;0;0;0;0;0
2020-01-27 04:30:00;0;1;0;1;0;7;2;5;7;1;3;4;12;31;24;1;0;0;39;0;0;0;0;0
2020-01-27 04:45:00;0;1;3;3;0;9;7;2;4;0;15;10;11;33;23;0;0;0;39;0;0;0;0;0
2020-01-27 05:00:00;3;1;3;2;4;30;16;7;10;7;29;14;25;61;43;1;0;0;27;0;0;0;0;0
2020-01-27 05:15:00;0;2;3;2;2;26;15;11;9;10;48;55;39;67;54;2;0;0;30;0;0;0;0;0
2020-01-27 05:30:00;2;2;9;9;4;30;17;13;16;11;51;45;37;83;69;3;0;0;30;0;0;0;0;0
2020-01-27 05:45:00;4;4;11;9;7;34;18;8;9;17;57;43;33;67;69;1;0;0;30;0;0;0;0;0
2020-01-27 06:00:00;4;10;17;15;6;39;30;19;19;10;51;44;39;80;75;4;0;0;30;0;0;0;0;0
2020-01-27 06:15:00;6;7;11;12;15;47;23;20;17;29;72;65;53;79;94;20;0;0;30;0;0;0;0;0
2020-01-27 06:30:00;5;9;22;13;15;49;47;28;26;35;87;84;56;78;83;17;0;0;30;0;0;0;0;0
2020-01-27 06:45:00;8;8;14;10;30;73;63;32;26;49;83;82;84;104;96;13;0;0;30;0;0;0;0;0
2020-01-27 07:00:00;6;12;21;22;33;66;63;34;31;65;83;80;55;90;86;37;0;0;30;0;0;0;0;0
2020-01-27 07:15:00;8;13;23;29;63;88;77;36;30;100;95;95;78;90;105;45;0;0;30;0;0;0;0;0
2020-01-27 07:30:00;20;28;52;41;70;71;76;46;47;125;86;93;71;83;80;58;0;0;30;0;0;0;0;0
2020-01-27 07:45:00;16;26;41;39;62;76;88;59;52;103;72;80;79;86;90;53;0;0;30;0;0;0;0;0
2020-01-27 08:00:00;11;18;26;30;44;73;70;37;38;61;59;60;81;92;94;32;0;0;30;0;0;0;0;0
2020-01-27 08:15:00;13;19;18;23;32;69;69;48;45;66;59;56;66;94;92;31;0;0;30;0;0;0;0;0
2020-01-27 08:30:00;19;20;33;25;24;66;74;32;31;55;74;62;93;100;84;28;0;0;30;0;0;0;0;0
2020-01-27 08:45:00;14;16;20;18;28;69;62;45;35;45;62;61;84;82;91;30;0;0;30;0;0;0;0;0
2020-01-27 09:00:00;14;15;35;18;24;57;56;39;35;38;74;60;69;79;80;25;0;0;30;0;0;0;0;0
2020-01-27 09:15:00;21;20;28;23;20;67;55;39;34;45;55;48;67;92;77;16;0;0;30;0;0;0;0;0
2020-01-27 09:30:00;13;17;24;24;21;64;56;48;41;40;51;40;66;87;78;20;0;0;30;0;0;0;0;0
2020-01-27 09:45:00;15;18;22;19;18;68;64;49;40;35;66;50;88;70;78;21;0;0;30;0;0;0;0;0
2020-01-27 10:00:00;19;24;25;28;23;68;55;40;33;39;58;47;82;91;73;20;0;0;30;0;0;0;0;0
2020-01-27 10:15:00;18;23;30;20;26;57;58;33;36;42;59;48;102;100;95;15;0;0;30;0;0;0;0;0
2020-01-27 10:30:00;14;17;35;17;26;67;59;47;39;34;60;47;86;103;83;21;0;0;30;0;0;0;0;0
2020-01-27 10:45:00;18;19;30;29;30;62;52;41;33;21;52;40;92;102;76;15;0;0;30;0;0;0;0;0
2020-01-27 11:00:00;28;25;37;33;17;54;54;44;41;37;56;46;115;114;88;16;0;0;30;0;0;0;0;0
2020-01-27 11:15:00;20;25;29;24;27;67;56;38;33;35;52;42;88;129;92;20;0;0;30;0;0;0;0;0
2020-01-27 11:30:00;18;26;28;20;15;66;63;42;45;28;53;45;74;110;82;13;0;0;27;0;0;0;0;0
2020-01-27 11:45:00;22;18;32;19;19;60;50;34;30;38;55;43;89;73;79;18;0;0;30;0;0;0;0;0
2020-01-27 12:00:00;13;22;28;24;23;87;79;49;33;26;49;45;111;95;92;12;0;0;30;0;0;0;0;0
2020-01-27 12:15:00;31;25;25;26;29;71;75;49;35;35;46;46;93;113;87;11;0;0;30;0;0;0;0;0
2020-01-27 12:30:00;23;21;26;25;21;82;65;45;39;34;50;52;95;112;86;18;0;0;29;1;0;0;0;0
2020-01-27 12:45:00;17;22;38;30;30;85;84;48;29;33;44;48;114;103;91;18;0;0;30;0;0;0;0;0
2020-01-27 13:00:00;32;22;42;31;16;68;79;38;24;35;63;59;96;107;83;22;0;0;29;1;0;0;0;0
2020-01-27 13:15:00;31;28;46;23;24;71;80;47;46;36;64;63;94;102;89;17;0;0;29;1;0;0;0;0
2020-01-27 13:30:00;20;20;28;27;19;69;82;43;45;38;72;65;87;98;96;23;0;0;29;0;0;0;0;0
2020-01-27 13:45:00;23;31;32;33;30;76;75;50;37;36;55;43;93;114;86;22;0;0;30;1;0;0;0;0
2020-01-27 14:00:00;18;20;38;26;23;54;64;55;46;29;49;44;91;90;93;14;0;0;29;1;0;0;0;0
2020-01-27 14:15:00;28;34;34;39;40;84;90;50;51;45;58;48;116;101;91;22;0;0;30;0;0;0;0;0
2020-01-27 14:30:00;19;29;45;29;11;83;102;67;64;42;67;67;126;109;93;15;0;0;30;0;0;0;0;0
2020-01-27 14:45:00;23;32;25;28;18;78;91;66;56;36;61;53;116;102;92;19;0;0;30;0;0;0;0;0
2020-01-27 15:00:00;24;32;49;35;20;90;104;64;55;42;51;50;98;110;89;18;0;0;30;0;0;0;0;0
2020-01-27 15:15:00;35;26;46;28;35;79;83;56;54;32;56;42;100;102;95;23;0;0;30;0;0;0;0;0
2020-01-27 15:30:00;28;32;53;27;27;79;105;61;57;39;56;52;120;110;90;12;0;0;30;0;0;0;0;0
2020-01-27 15:45:00;37;39;46;51;29;95;111;73;62;45;46;44;127;116;94;13;0;0;30;0;0;0;0;0
2020-01-27 16:00:00;40;35;55;49;31;101;108;61;52;45;61;42;116;100;91;21;0;0;30;0;0;0;0;0
2020-01-27 16:15:00;67;37;66;57;29;111;107;84;72;40;57;54;111;101;108;22;0;0;29;1;0;0;0;0
