DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-11-06 00:00:00;3;5;6;11;6;0;0;0;0;0;0;0
2019-11-06 00:15:00;5;11;5;8;6;0;0;0;0;0;0;0
2019-11-06 00:30:00;3;8;5;12;6;0;0;0;0;0;0;0
2019-11-06 00:45:00;2;4;3;3;2;0;0;0;0;0;0;0
2019-11-06 01:00:00;2;5;3;5;2;0;0;0;0;0;0;0
2019-11-06 01:15:00;2;5;5;4;4;0;0;0;0;0;0;0
2019-11-06 01:30:00;3;5;5;3;6;0;0;0;0;0;0;0
2019-11-06 01:45:00;0;0;1;3;1;0;0;0;0;0;0;0
2019-11-06 02:00:00;1;0;3;3;2;0;0;0;0;0;0;0
2019-11-06 02:15:00;0;7;4;1;2;0;0;0;0;0;0;0
2019-11-06 02:30:00;2;3;3;1;1;0;0;0;0;0;0;0
2019-11-06 02:45:00;1;2;4;3;3;0;0;0;0;0;0;0
2019-11-06 03:00:00;0;3;2;1;1;0;0;0;0;0;0;0
2019-11-06 03:15:00;0;2;1;0;5;0;0;0;0;0;0;0
2019-11-06 03:30:00;1;1;3;3;3;0;0;0;0;0;0;0
2019-11-06 03:45:00;1;1;3;1;2;0;0;0;0;0;0;0
2019-11-06 04:00:00;1;2;4;4;7;0;0;0;0;0;0;0
2019-11-06 04:15:00;1;4;7;5;2;0;0;0;0;0;0;0
2019-11-06 04:30:00;3;8;7;7;5;0;0;0;0;0;0;0
2019-11-06 04:45:00;5;14;10;11;7;0;0;0;0;0;0;0
2019-11-06 05:00:00;9;17;16;20;14;0;0;0;0;0;0;0
2019-11-06 05:15:00;8;29;20;43;25;0;0;0;0;0;0;0
2019-11-06 05:30:00;21;53;29;47;39;0;0;0;0;0;1;0
2019-11-06 05:45:00;13;40;26;53;52;0;0;0;0;0;0;0
2019-11-06 06:00:00;20;50;48;67;47;0;0;0;0;0;0;0
2019-11-06 06:15:00;12;63;53;77;70;0;0;0;0;0;4;19
2019-11-06 06:30:00;20;68;55;140;162;1;1;0;0;2;1;0
2019-11-06 06:45:00;21;55;53;139;181;0;0;0;0;0;2;10
2019-11-06 07:00:00;20;58;43;156;185;2;1;0;0;19;0;2
2019-11-06 07:15:00;25;73;56;142;187;7;2;0;2;14;2;6
2019-11-06 07:30:00;26;79;54;143;167;11;1;0;2;49;16;64
2019-11-06 07:45:00;32;105;66;118;136;4;10;0;0;124;9;245
2019-11-06 08:00:00;31;77;58;119;115;4;9;0;0;61;9;47
2019-11-06 08:15:00;31;66;52;110;106;2;2;0;0;24;11;4
2019-11-06 08:30:00;30;63;49;100;118;5;1;0;0;15;5;6
2019-11-06 08:45:00;18;68;52;92;83;0;5;0;0;5;8;0
2019-11-06 09:00:00;20;63;47;72;70;3;4;0;0;5;6;13
2019-11-06 09:15:00;19;62;51;60;63;1;11;0;0;14;7;1
2019-11-06 09:30:00;25;47;40;93;75;5;4;0;0;6;3;11
2019-11-06 09:45:00;16;56;51;80;78;4;3;0;0;7;4;0
2019-11-06 10:00:00;19;63;42;71;62;3;3;0;0;9;8;3
2019-11-06 10:15:00;18;59;47;61;59;7;5;0;0;5;5;1
2019-11-06 10:30:00;24;51;55;87;57;2;4;0;0;11;8;0
2019-11-06 10:45:00;20;64;64;69;49;3;5;0;0;14;3;5
2019-11-06 11:00:00;19;55;60;60;51;1;1;0;0;4;6;0
2019-11-06 11:15:00;19;59;53;53;47;1;3;0;0;12;7;2
2019-11-06 11:30:00;21;77;84;55;58;2;2;0;0;1;4;0
2019-11-06 11:45:00;28;79;68;58;67;6;2;0;0;13;10;5
2019-11-06 12:00:00;26;71;88;65;59;2;2;0;0;3;11;10
2019-11-06 12:15:00;18;85;82;54;54;2;7;0;0;2;11;6
2019-11-06 12:30:00;30;87;88;53;49;2;3;0;0;12;25;16
2019-11-06 12:45:00;21;85;74;58;65;1;0;0;0;6;5;4
2019-11-06 13:00:00;19;94;91;52;52;0;11;0;0;15;12;25
2019-11-06 13:15:00;29;116;113;77;66;3;2;0;0;30;6;53
2019-11-06 13:30:00;26;97;79;79;71;5;2;0;0;21;6;1
