DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-05-28 00:00:00;1;2;0;0;3;3;8;4;4;0;1;0;0
2020-05-28 00:15:00;0;2;1;0;5;7;2;2;2;3;4;0;0
2020-05-28 00:30:00;1;3;1;0;4;5;7;4;3;1;0;0;0
2020-05-28 00:45:00;3;2;1;0;4;6;0;2;0;0;0;0;0
2020-05-28 01:00:00;2;3;0;1;5;6;3;2;2;0;0;0;0
2020-05-28 01:15:00;0;1;0;0;1;1;2;0;1;0;0;0;0
2020-05-28 01:30:00;0;1;0;0;1;1;0;0;0;1;0;0;0
2020-05-28 01:45:00;2;0;0;0;0;4;2;1;0;0;0;0;0
2020-05-28 02:00:00;2;2;0;0;5;2;5;2;2;1;1;0;0
2020-05-28 02:15:00;1;2;0;0;2;2;2;1;0;0;1;0;0
2020-05-28 02:30:00;0;1;0;0;1;1;2;1;1;1;0;0;0
2020-05-28 02:45:00;3;1;0;1;2;2;0;1;2;1;0;0;0
2020-05-28 03:00:00;5;0;0;0;1;1;1;0;2;0;0;0;0
2020-05-28 03:15:00;2;0;0;0;2;4;3;2;0;0;0;0;0
2020-05-28 03:30:00;1;0;0;0;2;1;0;0;0;1;401;0;0
2020-05-28 03:45:00;0;0;0;0;0;1;0;0;1;1;248;0;0
2020-05-28 04:00:00;0;0;0;0;3;3;2;1;2;1;77;0;0
2020-05-28 04:15:00;0;1;0;0;3;4;1;1;0;0;225;0;0
2020-05-28 04:30:00;2;2;0;0;1;1;3;3;5;1;4;0;0
2020-05-28 04:45:00;1;2;1;1;7;7;9;1;5;1;0;2;0
2020-05-28 05:00:00;3;2;1;0;7;9;17;14;6;2;1;0;0
2020-05-28 05:15:00;2;1;0;0;10;6;37;17;5;4;5;2;0
2020-05-28 05:30:00;4;3;0;0;18;14;29;25;9;8;6;0;0
2020-05-28 05:45:00;9;4;1;2;39;41;48;33;33;8;3;3;0
2020-05-28 06:00:00;8;5;1;1;26;25;32;22;23;8;2;1;0
2020-05-28 06:15:00;17;9;3;2;28;27;39;31;34;17;4;2;5
2020-05-28 06:30:00;2;1;0;0;7;9;26;28;11;4;0;1;0
2020-05-28 06:45:00;8;7;3;6;61;45;61;59;43;18;4;4;1
2020-05-28 07:00:00;17;9;0;4;49;38;64;46;51;27;4;3;1
2020-05-28 07:15:00;18;9;2;3;56;48;88;54;80;54;2;3;2
2020-05-28 07:30:00;21;17;0;1;53;61;97;62;92;58;7;0;0
2020-05-28 07:45:00;29;25;1;4;61;58;75;54;58;22;6;1;1
2020-05-28 08:00:00;24;14;0;4;61;59;53;35;48;25;2;1;1
2020-05-28 08:15:00;26;16;1;4;50;42;56;31;63;26;6;0;1
2020-05-28 08:30:00;19;13;1;1;48;44;57;34;51;24;5;0;0
2020-05-28 08:45:00;22;15;0;2;41;44;46;39;44;19;2;1;1
2020-05-28 09:00:00;25;15;0;0;46;42;46;26;46;15;2;1;1
2020-05-28 09:15:00;23;17;1;4;41;37;54;24;49;18;3;2;1
2020-05-28 09:30:00;31;25;2;2;51;64;57;21;59;20;2;1;1
2020-05-28 09:45:00;27;21;1;5;58;57;51;22;52;16;7;2;3
2020-05-28 10:00:00;22;25;1;5;49;60;67;23;44;18;2;4;0
2020-05-28 10:15:00;27;25;3;2;42;36;46;24;35;14;10;1;1
2020-05-28 10:30:00;35;17;0;3;53;63;50;26;55;14;6;0;3
2020-05-28 10:45:00;34;28;2;5;43;41;72;34;47;18;3;0;1
2020-05-28 11:00:00;32;26;0;3;54;52;69;34;42;21;5;0;1
2020-05-28 11:15:00;39;36;3;2;63;48;46;23;38;20;6;2;0
2020-05-28 11:30:00;41;34;1;2;69;71;63;25;64;26;4;0;0
2020-05-28 11:45:00;41;28;1;3;61;55;50;28;40;18;9;0;0
2020-05-28 12:00:00;38;40;1;4;68;62;56;28;43;25;12;3;1
2020-05-28 12:15:00;38;25;3;0;57;54;58;26;37;20;8;0;2
2020-05-28 12:30:00;31;27;1;1;51;55;56;32;35;17;2;5;2
2020-05-28 12:45:00;41;35;2;4;60;64;60;22;43;22;10;0;6
2020-05-28 13:00:00;48;32;1;4;56;59;59;26;37;18;3;2;0
2020-05-28 13:15:00;46;40;6;2;63;65;63;27;42;18;2;0;5
2020-05-28 13:30:00;42;38;4;2;63;64;81;44;43;27;5;1;0
2020-05-28 13:45:00;39;36;0;2;69;73;81;52;51;29;5;0;0
2020-05-28 14:00:00;30;32;0;2;60;60;73;48;47;22;9;2;2
2020-05-28 14:15:00;38;28;0;7;86;85;63;38;46;29;3;2;2
2020-05-28 14:30:00;39;27;1;4;79;95;51;34;53;27;6;1;1
2020-05-28 14:45:00;45;33;4;1;83;82;48;32;65;21;5;1;2
2020-05-28 15:00:00;50;43;4;2;77;73;61;25;44;26;6;0;3
2020-05-28 15:15:00;45;41;3;2;80;83;49;26;50;30;15;0;0
2020-05-28 15:30:00;45;25;5;4;106;89;74;27;47;26;6;2;1
2020-05-28 15:45:00;52;34;2;7;93;85;49;33;55;23;39;3;1
2020-05-28 16:00:00;48;49;1;0;88;96;61;41;43;24;4;4;3
2020-05-28 16:15:00;46;40;4;1;88;81;74;37;42;23;5;4;1
2020-05-28 16:30:00;61;48;2;0;110;107;69;34;52;23;7;0;2
2020-05-28 16:45:00;44;42;4;3;80;87;57;28;56;22;6;3;2
2020-05-28 17:00:00;43;42;1;5;94;91;81;39;52;25;8;5;1
2020-05-28 17:15:00;39;38;0;3;82;76;72;32;57;23;5;0;3
2020-05-28 17:30:00;51;44;2;4;67;69;62;31;54;25;5;2;2
2020-05-28 17:45:00;29;35;1;2;70;79;65;38;36;23;5;4;0
2020-05-28 18:00:00;47;29;1;1;64;66;49;30;36;16;5;1;0
2020-05-28 18:15:00;34;27;1;2;61;58;55;32;45;20;5;1;2
2020-05-28 18:30:00;28;17;2;4;42;58;50;25;25;17;5;5;2
2020-05-28 18:45:00;28;28;2;2;40;53;59;23;36;19;6;1;2
2020-05-28 19:00:00;21;15;2;1;41;46;33;21;34;16;7;0;0
2020-05-28 19:15:00;28;22;1;1;47;45;42;24;30;18;4;1;2
2020-05-28 19:30:00;15;13;0;2;39;47;38;21;35;18;5;0;0
2020-05-28 19:45:00;23;17;1;2;34;42;36;19;24;10;1;0;2
2020-05-28 20:00:00;25;19;0;3;49;52;35;17;24;15;1;0;0
2020-05-28 20:15:00;17;13;0;1;30;36;30;13;22;10;3;0;2
2020-05-28 20:30:00;17;21;1;2;32;35;25;14;13;6;1;0;1
2020-05-28 20:45:00;6;8;0;1;20;28;26;14;15;6;6;0;0
2020-05-28 21:00:00;20;10;1;1;30;30;31;16;18;6;7;0;0
2020-05-28 21:15:00;18;14;0;0;20;21;30;19;19;3;4;0;0
2020-05-28 21:30:00;11;11;0;1;16;20;29;16;12;6;1;1;29
2020-05-28 21:45:00;12;7;0;3;24;28;19;14;12;1;3;0;0
2020-05-28 22:00:00;13;15;1;0;51;48;21;11;10;3;1;0;0
2020-05-28 22:15:00;10;6;0;0;33;36;22;11;7;6;8;1;0
2020-05-28 22:30:00;8;4;0;1;17;19;16;7;8;1;0;1;0
2020-05-28 22:45:00;6;2;0;0;11;9;12;10;7;4;0;0;0
2020-05-28 23:00:00;1;3;0;0;17;19;7;5;11;3;0;0;0
2020-05-28 23:15:00;3;5;0;0;10;18;6;4;4;1;111;0;0
2020-05-28 23:30:00;4;5;0;0;5;11;8;4;1;1;0;0;0
2020-05-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
