DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-12-31 00:00:00;9;14;0;0;19;9;0;16;9;0;0
2019-12-31 00:15:00;12;11;0;0;14;12;1;15;11;0;0
2019-12-31 00:30:00;8;10;1;0;16;14;0;15;19;0;0
2019-12-31 00:45:00;11;10;1;0;10;11;0;10;8;0;0
2019-12-31 01:00:00;8;13;1;0;20;11;0;15;14;0;0
2019-12-31 01:15:00;8;7;0;0;9;6;0;9;6;0;0
2019-12-31 01:30:00;8;7;0;0;14;5;1;14;5;0;0
2019-12-31 01:45:00;8;4;0;0;7;6;0;6;3;0;0
2019-12-31 02:00:00;8;11;0;0;5;5;0;7;7;0;0
2019-12-31 02:15:00;3;4;0;0;8;2;0;6;3;0;0
2019-12-31 02:30:00;5;3;0;0;9;8;0;9;8;0;0
2019-12-31 02:45:00;4;3;1;1;12;7;0;10;7;0;0
2019-12-31 03:00:00;3;3;0;0;8;2;0;7;4;1;0
2019-12-31 03:15:00;5;4;0;0;5;3;0;4;6;0;0
2019-12-31 03:30:00;2;6;0;0;3;3;0;2;6;0;0
2019-12-31 03:45:00;2;0;0;0;4;2;0;6;1;0;0
2019-12-31 04:00:00;4;4;0;0;6;2;0;3;4;0;0
2019-12-31 04:15:00;4;6;0;0;4;2;0;3;3;0;0
2019-12-31 04:30:00;7;4;0;0;9;5;0;8;8;0;0
2019-12-31 04:45:00;7;5;1;0;5;4;0;2;6;0;0
2019-12-31 05:00:00;6;9;0;0;7;2;2;7;4;0;0
2019-12-31 05:15:00;13;7;1;0;6;2;0;5;3;0;0
2019-12-31 05:30:00;10;16;0;1;16;7;1;17;5;0;0
2019-12-31 05:45:00;12;10;2;1;16;11;0;15;13;0;0
2019-12-31 06:00:00;17;13;0;2;11;3;0;10;4;0;0
2019-12-31 06:15:00;8;11;1;2;17;8;1;16;13;0;0
2019-12-31 06:30:00;14;20;2;2;11;7;0;9;8;0;0
2019-12-31 06:45:00;11;9;0;0;17;9;0;19;12;1;0
2019-12-31 07:00:00;17;12;0;2;21;12;0;19;14;0;7
2019-12-31 07:15:00;15;14;3;0;21;13;0;21;17;0;0
2019-12-31 07:30:00;18;16;2;0;18;11;0;16;14;0;0
2019-12-31 07:45:00;26;27;0;0;20;18;0;20;18;0;0
2019-12-31 08:00:00;23;25;1;1;28;14;1;26;15;0;0
2019-12-31 08:15:00;24;27;0;1;21;13;1;22;12;0;0
2019-12-31 08:30:00;32;26;5;1;28;25;1;26;26;1;0
2019-12-31 08:45:00;38;35;1;0;31;20;1;31;21;0;0
2019-12-31 09:00:00;45;49;3;1;37;25;0;34;25;1;0
2019-12-31 09:15:00;50;54;2;0;44;39;3;51;39;0;0
2019-12-31 09:30:00;45;46;3;0;51;29;0;43;33;1;0
2019-12-31 09:45:00;45;48;2;1;66;39;3;68;44;1;0
2019-12-31 10:00:00;54;57;5;0;60;54;1;59;54;0;1
2019-12-31 10:15:00;74;62;3;1;56;42;3;52;47;1;0
2019-12-31 10:30:00;70;64;2;4;79;59;5;74;59;2;1
2019-12-31 10:45:00;69;73;7;0;62;66;7;59;66;3;0
2019-12-31 11:00:00;81;90;9;0;65;60;3;68;66;3;0
2019-12-31 11:15:00;70;89;7;0;77;75;8;67;75;3;0
2019-12-31 11:30:00;75;80;11;1;69;63;2;68;61;2;0
2019-12-31 11:45:00;81;76;3;0;69;62;2;68;60;1;0
2019-12-31 12:00:00;78;70;6;0;79;72;2;82;73;0;2
2019-12-31 12:15:00;76;87;6;0;78;75;0;81;71;0;0
2019-12-31 12:30:00;69;87;5;0;79;68;3;79;67;0;6
2019-12-31 12:45:00;68;70;7;0;60;63;1;61;64;0;2
2019-12-31 13:00:00;51;60;7;2;64;50;7;62;59;3;1
2019-12-31 13:15:00;61;78;6;2;75;66;4;77;65;1;0
2019-12-31 13:30:00;62;72;6;1;66;63;0;66;59;0;1
2019-12-31 13:45:00;69;59;5;1;69;63;1;70;60;1;0
2019-12-31 14:00:00;62;73;7;1;74;62;4;67;63;1;0
2019-12-31 14:15:00;52;67;6;1;58;60;2;63;60;0;3
