DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-06-22 00:00:00;7;0;7;0;0;0;0;0;0;0;0;0
2020-06-22 00:15:00;6;0;4;0;0;0;0;0;0;0;0;0
2020-06-22 00:30:00;9;0;5;0;0;0;0;0;0;0;0;0
2020-06-22 00:45:00;7;0;9;0;0;0;0;0;0;0;0;0
2020-06-22 01:00:00;5;0;6;0;0;0;0;0;0;0;0;0
2020-06-22 01:15:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-06-22 01:30:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-06-22 01:45:00;8;0;9;0;0;0;0;0;0;0;0;0
2020-06-22 02:00:00;2;0;6;0;0;0;0;0;0;0;0;0
2020-06-22 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-22 02:30:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-06-22 03:00:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-06-22 03:15:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-06-22 03:30:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-06-22 03:45:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-06-22 04:00:00;4;0;10;0;0;0;0;0;0;0;0;0
2020-06-22 04:15:00;1;0;9;0;0;0;0;0;0;0;0;0
2020-06-22 04:30:00;1;0;8;0;0;0;0;0;0;0;0;0
2020-06-22 05:00:00;7;0;67;0;0;0;0;0;0;0;0;0
2020-06-22 05:15:00;11;0;81;0;0;0;0;0;0;0;0;0
2020-06-22 05:30:00;10;0;121;0;0;0;0;0;0;0;0;0
2020-06-22 05:45:00;13;0;97;0;0;0;0;0;0;0;0;0
2020-06-22 06:00:00;23;0;81;0;5;0;0;0;0;0;0;0
2020-06-22 06:15:00;33;0;129;0;4;0;0;0;0;3;3;0
2020-06-22 06:30:00;51;0;147;0;12;0;0;0;0;0;0;0
2020-06-22 06:45:00;50;0;141;0;11;1;0;0;0;0;0;0
2020-06-22 07:00:00;37;0;174;0;9;2;0;0;0;1;0;0
2020-06-22 07:15:00;47;0;147;0;14;2;0;0;0;4;0;0
2020-06-22 07:30:00;84;0;137;0;12;4;0;0;0;7;0;0
2020-06-22 07:45:00;81;0;135;0;8;3;0;0;0;3;0;0
2020-06-22 08:00:00;67;0;108;0;12;2;0;0;0;2;0;0
2020-06-22 08:15:00;76;0;128;0;13;2;0;0;0;2;0;0
2020-06-22 08:30:00;67;0;139;0;7;4;0;0;0;2;0;0
2020-06-22 08:45:00;62;0;123;0;9;1;0;0;0;2;0;0
2020-06-22 09:00:00;72;0;120;0;5;3;0;0;0;3;0;0
2020-06-22 09:15:00;61;0;119;0;4;4;0;0;0;5;0;0
2020-06-22 09:30:00;88;0;126;0;6;4;0;0;0;1;0;0
2020-06-22 09:45:00;82;0;113;0;6;2;0;0;0;1;0;0
2020-06-22 10:00:00;82;0;109;0;6;2;0;0;0;1;0;0
2020-06-22 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 10:30:00;72;0;93;0;3;5;0;0;0;1;0;0
2020-06-22 10:45:00;101;0;96;0;4;4;0;0;0;3;8;0
2020-06-22 11:00:00;100;0;100;0;2;3;0;0;0;5;0;0
2020-06-22 11:15:00;98;0;105;0;8;0;0;0;0;14;5;0
2020-06-22 11:30:00;103;0;91;0;5;5;0;0;0;3;0;0
2020-06-22 11:45:00;125;0;93;0;4;0;0;0;0;1;4;0
2020-06-22 12:00:00;131;0;88;0;4;6;0;0;0;3;0;0
2020-06-22 12:15:00;108;0;79;0;4;5;0;0;0;3;1;0
2020-06-22 12:30:00;108;0;111;0;4;5;0;0;0;3;0;0
2020-06-22 12:45:00;124;0;85;0;4;3;0;0;0;4;1;0
2020-06-22 13:00:00;115;0;104;0;5;8;0;0;0;6;0;0
2020-06-22 13:15:00;120;0;119;0;6;5;0;0;0;4;0;0
2020-06-22 13:45:00;103;0;127;0;4;6;0;0;0;5;3;0
2020-06-22 14:00:00;123;0;94;0;4;6;0;0;0;4;0;0
2020-06-22 14:15:00;146;0;100;0;4;6;0;0;0;4;1;0
2020-06-22 14:30:00;158;0;113;0;5;8;0;0;0;2;0;0
2020-06-22 14:45:00;170;0;102;0;1;10;0;0;0;2;0;0
2020-06-22 15:00:00;176;0;90;0;8;4;0;0;0;5;0;0
2020-06-22 15:15:00;162;0;99;0;4;5;0;0;0;2;0;0
2020-06-22 15:30:00;184;0;112;0;8;4;0;0;0;3;1;0
2020-06-22 15:45:00;149;0;94;0;8;4;0;0;0;5;2;0
2020-06-22 16:00:00;176;0;89;0;6;9;0;0;0;6;2;0
2020-06-22 16:15:00;186;0;98;0;5;8;0;0;0;8;2;0
2020-06-22 16:30:00;164;0;112;0;4;9;0;0;0;8;0;0
2020-06-22 16:45:00;197;0;98;0;2;7;0;0;0;8;1;0
2020-06-22 17:00:00;180;0;111;0;3;6;0;0;0;5;0;0
2020-06-22 17:15:00;153;0;114;0;7;7;0;0;0;6;0;0
2020-06-22 17:30:00;147;0;91;0;4;10;0;0;0;4;0;0
2020-06-22 17:45:00;178;0;104;0;5;13;0;0;0;0;0;0
2020-06-22 18:00:00;164;0;92;0;5;8;0;0;0;4;0;0
2020-06-22 18:15:00;135;0;85;0;2;6;0;0;0;4;1;0
2020-06-22 18:30:00;115;0;82;0;8;10;0;0;0;3;0;0
2020-06-22 18:45:00;103;0;90;0;4;6;0;0;0;5;1;0
2020-06-22 19:00:00;101;0;68;0;2;4;0;0;0;4;0;0
2020-06-22 19:15:00;106;0;86;0;2;2;0;0;0;4;3;0
2020-06-22 19:30:00;95;0;53;0;3;2;0;0;0;0;0;0
2020-06-22 19:45:00;75;0;60;0;2;4;0;0;0;2;3;0
2020-06-22 20:00:00;84;0;55;0;4;1;0;0;0;2;1;0
2020-06-22 20:15:00;83;0;56;0;1;5;0;0;0;2;0;0
2020-06-22 20:30:00;67;0;50;0;3;3;0;0;0;2;0;0
2020-06-22 20:45:00;48;0;58;0;0;0;0;0;0;0;0;0
2020-06-22 21:00:00;44;0;90;0;0;0;0;0;0;1;0;0
2020-06-22 21:15:00;56;0;62;0;0;0;0;0;0;0;0;0
2020-06-22 21:30:00;47;0;38;0;0;0;0;0;0;0;0;0
2020-06-22 21:45:00;54;0;36;0;0;0;0;0;0;0;0;0
2020-06-22 22:00:00;95;0;45;0;0;2;0;0;0;0;0;0
2020-06-22 22:15:00;71;0;25;0;0;0;0;0;0;0;0;0
2020-06-22 22:30:00;39;0;25;0;0;0;0;0;0;0;0;0
2020-06-22 22:45:00;24;0;13;0;0;0;0;0;0;0;0;0
2020-06-22 23:00:00;19;0;13;0;0;0;0;0;0;0;0;0
