DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-09-18 00:00:00;11;6;1;0;7;4;0;0;0;0;8;6;5;12;5;0;0
2019-09-18 00:15:00;6;4;0;0;8;6;1;1;1;0;4;5;6;14;6;0;0
2019-09-18 00:30:00;4;1;0;0;12;3;2;2;1;0;3;1;5;14;5;0;0
2019-09-18 00:45:00;7;1;0;0;13;6;1;1;0;0;6;1;6;18;7;0;0
2019-09-18 01:00:00;2;1;0;0;10;5;2;1;0;0;1;1;7;14;6;0;0
2019-09-18 01:15:00;2;0;0;0;5;2;6;6;2;0;2;0;2;7;2;0;0
2019-09-18 01:30:00;7;5;0;0;6;1;0;0;0;0;8;4;1;7;2;0;0
2019-09-18 01:45:00;5;0;0;0;3;1;0;0;0;0;5;0;2;4;2;0;0
2019-09-18 02:00:00;8;4;0;0;4;1;0;0;0;0;8;3;1;5;1;0;0
2019-09-18 02:15:00;5;0;0;0;8;3;0;0;0;0;6;0;3;11;3;0;0
2019-09-18 02:30:00;6;2;0;0;0;2;0;0;0;0;5;2;2;2;2;0;0
2019-09-18 02:45:00;3;1;0;0;7;0;1;1;1;0;3;0;0;7;2;0;0
2019-09-18 03:00:00;5;0;0;0;3;1;1;1;0;0;5;0;1;4;1;0;0
2019-09-18 03:15:00;4;5;0;0;7;2;0;0;0;1;4;4;2;8;2;0;0
2019-09-18 03:30:00;6;4;2;0;6;2;0;0;0;1;6;6;2;6;2;0;0
2019-09-18 03:45:00;11;3;1;0;5;1;0;0;0;0;10;3;1;6;1;0;0
2019-09-18 04:00:00;11;3;2;0;8;4;0;0;0;1;10;3;3;12;4;0;0
2019-09-18 04:15:00;12;2;0;0;8;3;0;0;0;1;11;2;3;11;3;0;0
2019-09-18 04:30:00;12;3;0;0;13;7;0;0;0;0;12;3;7;17;7;0;0
2019-09-18 04:45:00;33;14;0;3;17;5;8;7;2;3;26;12;5;18;5;0;0
2019-09-18 05:00:00;40;7;4;0;36;13;2;2;1;0;35;7;12;48;12;0;0
2019-09-18 05:15:00;36;24;0;0;42;24;4;4;3;2;34;25;22;59;22;0;0
2019-09-18 05:30:00;47;30;0;1;40;18;3;4;3;3;43;33;21;56;21;0;0
2019-09-18 05:45:00;71;48;2;1;56;34;3;3;2;7;64;53;31;76;32;0;0
2019-09-18 06:00:00;56;55;3;1;48;37;2;2;1;4;51;54;30;77;30;0;0
2019-09-18 06:15:00;78;71;1;0;72;62;7;7;6;0;72;73;62;113;61;0;0
2019-09-18 06:30:00;103;116;1;1;68;64;7;8;6;0;94;111;65;112;66;0;4
2019-09-18 06:45:00;121;140;0;1;111;95;11;12;8;3;114;143;99;176;98;0;3
2019-09-18 07:00:00;100;119;2;2;87;104;12;12;3;2;86;120;96;167;100;0;0
2019-09-18 07:15:00;120;161;1;2;103;110;4;4;4;0;102;159;111;180;110;0;0
2019-09-18 07:30:00;134;179;2;2;96;101;10;10;3;5;104;182;106;180;104;0;0
2019-09-18 07:45:00;142;216;0;1;78;76;18;18;6;1;130;220;75;129;78;0;5
2019-09-18 08:00:00;129;207;0;2;90;71;12;13;8;2;114;207;77;137;76;0;0
2019-09-18 08:15:00;115;166;3;0;66;77;12;16;5;6;100;173;77;121;74;0;0
2019-09-18 08:30:00;104;162;2;1;71;79;18;16;14;4;102;170;76;138;78;0;3
2019-09-18 08:45:00;139;173;2;2;82;54;4;7;3;6;126;180;60;119;59;1;0
2019-09-18 09:00:00;89;126;3;2;67;68;13;13;6;2;80;128;69;123;68;8;0
2019-09-18 09:15:00;123;132;0;1;93;86;12;12;10;6;118;132;88;156;84;0;0
2019-09-18 09:30:00;86;116;3;1;95;73;12;11;5;3;83;119;84;156;83;0;0
2019-09-18 09:45:00;96;108;2;1;81;73;15;15;10;3;85;112;75;140;73;0;4
2019-09-18 10:00:00;90;111;0;1;94;76;15;16;10;5;82;112;78;151;77;0;0
2019-09-18 10:15:00;117;97;0;1;83;81;23;23;10;2;103;101;78;156;82;0;7
2019-09-18 10:30:00;96;91;3;2;102;88;16;16;8;4;88;92;92;165;90;0;0
2019-09-18 10:45:00;102;100;4;1;85;79;12;13;8;3;96;103;87;153;84;0;0
2019-09-18 11:00:00;101;100;1;3;98;78;15;15;12;5;93;103;82;154;82;0;0
2019-09-18 11:15:00;84;110;1;1;103;82;14;14;11;2;66;114;89;162;83;0;28
2019-09-18 11:30:00;96;109;2;2;104;82;14;13;11;3;92;111;90;169;89;0;0
2019-09-18 11:45:00;105;103;2;0;92;80;21;21;10;3;92;103;78;160;78;19;0
2019-09-18 12:00:00;98;110;5;0;85;90;18;19;18;2;93;116;90;155;90;0;42
2019-09-18 12:15:00;92;91;4;4;103;83;16;17;13;6;84;93;89;165;87;49;0
2019-09-18 12:30:00;102;116;2;3;112;90;10;12;12;2;94;119;99;181;98;2;0
2019-09-18 12:45:00;108;117;5;4;106;108;20;20;17;3;93;125;114;179;108;2;0
2019-09-18 13:00:00;102;125;4;1;91;88;19;18;9;3;99;133;97;163;94;0;0
2019-09-18 13:15:00;96;123;5;0;100;93;10;11;6;4;92;126;94;170;92;1;0
2019-09-18 13:30:00;111;134;3;3;119;103;25;23;14;3;107;137;102;196;106;0;0
2019-09-18 13:45:00;118;122;3;3;91;98;13;13;8;4;104;119;90;174;96;0;2
2019-09-18 14:00:00;125;131;3;1;98;98;19;20;10;4;122;138;92;173;98;0;0
2019-09-18 14:15:00;106;126;3;1;120;99;11;11;9;5;104;125;104;195;103;1;0
2019-09-18 14:30:00;131;119;1;1;117;105;30;29;19;1;122;131;111;195;108;0;0
