DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-03 00:00:00;2;3;6;1;5;0;4;4;6;3;1;0;0;0;0;0;0
2020-03-03 00:15:00;1;2;4;0;4;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-03 00:30:00;0;1;3;2;4;7;1;1;1;0;0;0;0;0;0;0;0
2020-03-03 00:45:00;0;3;2;0;2;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-03 01:00:00;0;3;3;1;4;2;2;2;2;0;0;0;0;0;0;0;0
2020-03-03 01:15:00;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
2020-03-03 01:30:00;0;1;2;0;2;0;3;3;3;0;0;0;0;0;0;0;0
2020-03-03 01:45:00;2;2;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-03 02:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-03 02:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-03 02:30:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-03-03 02:45:00;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-03 03:00:00;2;3;1;0;1;0;2;2;3;1;2;0;0;0;0;0;0
2020-03-03 03:15:00;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-03 03:30:00;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-03 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-03 04:00:00;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-03 04:15:00;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-03 04:30:00;0;0;0;0;0;0;7;6;7;0;0;0;0;0;0;0;0
2020-03-03 04:45:00;5;6;0;0;0;0;6;7;9;0;0;0;0;0;0;0;0
2020-03-03 05:00:00;2;1;0;0;0;0;11;14;14;0;0;0;0;0;0;0;0
2020-03-03 05:15:00;1;2;2;1;0;0;23;35;39;0;0;0;0;0;0;0;0
2020-03-03 05:30:00;18;8;1;2;2;0;27;34;37;0;0;0;0;0;0;0;0
2020-03-03 05:45:00;40;22;0;3;2;1;17;30;31;0;0;0;0;0;0;0;0
2020-03-03 06:00:00;43;25;2;3;3;1;27;34;34;0;0;0;0;0;0;0;0
2020-03-03 06:15:00;28;12;4;2;1;1;24;29;30;0;0;0;0;0;0;0;0
2020-03-03 06:30:00;13;10;6;3;5;1;17;28;28;0;0;0;0;0;0;0;0
2020-03-03 06:45:00;22;15;5;8;5;5;33;50;48;1;0;0;0;0;1;0;0
2020-03-03 07:00:00;32;26;3;4;3;2;36;46;50;0;0;0;0;0;0;0;0
2020-03-03 07:15:00;32;23;6;5;3;3;21;49;52;0;0;0;0;0;0;0;0
2020-03-03 07:30:00;52;42;5;5;6;2;37;62;69;0;0;1;0;0;1;0;0
2020-03-03 07:45:00;56;47;7;5;4;1;35;52;62;0;1;0;0;0;0;0;0
2020-03-03 08:00:00;44;44;12;3;6;2;34;61;62;0;3;0;0;0;0;0;0
2020-03-03 08:15:00;62;52;4;4;2;3;36;44;46;0;0;0;0;0;0;0;0
2020-03-03 08:30:00;46;43;14;7;9;9;21;37;39;1;1;0;0;0;1;0;0
2020-03-03 08:45:00;48;54;14;2;8;6;23;38;41;2;4;1;0;0;1;0;0
2020-03-03 09:00:00;55;53;23;10;13;1;30;31;36;1;2;0;0;0;0;0;0
2020-03-03 09:15:00;40;50;13;7;11;7;25;38;34;1;3;0;0;0;0;0;0
2020-03-03 09:30:00;47;44;26;12;11;11;29;38;34;10;5;0;0;0;0;0;0
2020-03-03 09:45:00;60;59;30;16;13;7;32;48;50;9;5;1;0;0;0;0;0
2020-03-03 10:00:00;65;49;32;17;15;11;33;48;46;8;1;2;0;0;1;0;0
2020-03-03 10:15:00;56;63;39;20;14;8;49;64;59;9;9;3;0;0;0;0;0
2020-03-03 10:30:00;58;45;40;20;18;15;34;49;49;7;1;2;0;0;1;0;0
2020-03-03 10:45:00;60;44;44;18;16;13;34;46;45;14;6;2;0;0;2;0;0
2020-03-03 11:00:00;62;46;51;25;19;12;39;53;51;12;6;2;0;0;1;0;0
2020-03-03 11:15:00;51;61;31;19;14;14;44;50;49;13;5;6;0;0;1;0;0
2020-03-03 11:30:00;53;65;48;24;14;14;37;52;55;16;9;0;0;0;1;0;0
2020-03-03 11:45:00;58;59;40;21;14;18;27;50;46;8;10;3;0;0;2;0;0
2020-03-03 12:00:00;61;79;47;19;19;12;47;59;61;10;5;1;0;0;2;0;0
2020-03-03 12:15:00;48;58;48;22;25;15;43;51;50;9;5;2;0;0;1;0;0
2020-03-03 12:30:00;39;39;39;20;21;15;49;56;58;15;12;0;0;0;4;0;0
2020-03-03 12:45:00;39;51;42;26;12;17;38;53;52;14;7;0;0;0;1;0;0
2020-03-03 13:00:00;49;45;50;23;21;17;44;51;50;8;3;0;0;0;2;0;0
2020-03-03 13:15:00;47;49;60;63;19;22;51;64;61;10;9;1;0;0;4;0;0
2020-03-03 13:30:00;51;46;51;27;13;13;37;52;54;9;3;0;0;0;1;0;0
2020-03-03 13:45:00;57;52;39;24;13;13;34;44;41;10;6;0;0;0;1;0;0
2020-03-03 14:00:00;69;66;35;19;10;19;36;47;49;17;10;1;0;0;3;0;0
2020-03-03 14:15:00;80;61;47;21;22;13;27;48;49;14;17;3;0;0;1;0;0
2020-03-03 14:30:00;82;65;43;23;16;12;33;51;48;10;3;4;0;0;1;0;0
2020-03-03 14:45:00;74;60;37;16;15;14;22;41;39;17;8;1;0;0;2;0;0
2020-03-03 15:00:00;78;49;36;19;9;13;28;39;37;21;11;1;0;0;1;0;0
2020-03-03 15:15:00;67;69;39;20;15;16;32;40;38;17;7;5;0;0;1;0;0
2020-03-03 15:30:00;87;85;31;16;15;15;43;55;55;13;9;2;0;0;0;0;0
2020-03-03 15:45:00;85;77;57;26;14;17;32;40;37;13;4;0;0;0;1;0;0
2020-03-03 16:00:00;78;70;44;32;15;26;39;46;47;11;4;0;0;0;4;0;0
2020-03-03 16:15:00;89;79;51;29;13;16;37;57;57;11;10;6;0;0;5;0;0
2020-03-03 16:30:00;90;85;47;27;14;15;42;54;50;12;8;11;0;0;2;0;0
2020-03-03 16:45:00;83;87;43;26;17;13;36;51;51;14;9;4;0;0;2;0;0
2020-03-03 17:00:00;88;94;51;35;16;20;32;61;57;20;11;1;0;0;1;0;0
2020-03-03 17:15:00;85;85;60;35;18;19;38;74;64;12;12;4;0;0;2;0;0
2020-03-03 17:30:00;73;86;58;35;16;15;47;67;70;20;8;1;0;0;1;0;0
2020-03-03 17:45:00;80;86;55;26;16;13;40;55;51;16;9;0;0;0;7;0;0
2020-03-03 18:00:00;69;56;55;27;15;14;38;58;62;17;6;6;0;0;1;0;0
2020-03-03 18:15:00;70;65;51;26;14;17;42;57;58;21;11;2;0;0;0;0;0
2020-03-03 18:30:00;65;58;53;28;17;11;33;56;55;15;10;1;0;0;1;0;0
2020-03-03 18:45:00;55;61;62;30;11;15;27;57;53;15;8;0;0;0;3;0;0
2020-03-03 19:00:00;43;67;66;31;15;19;27;42;42;19;11;1;0;0;3;0;0
2020-03-03 19:15:00;47;60;46;22;14;12;29;45;46;11;4;0;0;0;0;0;0
2020-03-03 19:30:00;29;31;54;21;13;11;18;36;35;18;10;0;0;0;0;0;0
2020-03-03 19:45:00;33;42;48;28;15;18;24;36;37;8;8;1;0;0;0;0;0
2020-03-03 20:00:00;41;34;69;35;22;18;24;25;26;10;3;0;0;0;2;0;0
2020-03-03 20:15:00;19;26;57;32;17;22;12;23;22;3;6;0;0;0;1;0;0
2020-03-03 20:30:00;14;25;49;23;23;17;18;21;25;2;0;0;0;0;0;0;0
2020-03-03 20:45:00;11;13;34;24;15;12;13;18;21;0;0;0;0;0;0;0;0
2020-03-03 21:00:00;9;20;29;16;16;8;15;29;31;0;0;0;0;0;1;0;0
