DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-24 00:00:00;3;3;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-24 00:15:00;1;0;1;0;2;0;3;2;3;0;0;0;0;0;0;0;0
2020-03-24 00:30:00;0;1;1;1;2;1;2;1;1;0;0;0;0;0;0;0;0
2020-03-24 00:45:00;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 01:00:00;0;0;2;0;2;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-24 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 01:30:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 01:45:00;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-24 02:00:00;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0
2020-03-24 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 02:45:00;0;0;1;0;1;0;1;1;1;2;2;0;0;0;0;0;0
2020-03-24 03:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 03:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 03:30:00;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 03:45:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-24 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 04:15:00;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-24 04:30:00;2;1;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0
2020-03-24 04:45:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-24 05:00:00;2;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-24 05:15:00;2;2;1;0;1;0;3;6;6;0;0;0;0;0;0;0;0
2020-03-24 05:30:00;12;7;1;1;0;0;4;6;6;0;0;0;0;0;0;0;0
2020-03-24 05:45:00;7;3;0;0;0;0;7;13;14;0;0;0;0;0;0;0;0
2020-03-24 06:00:00;4;5;0;2;1;0;14;19;21;0;0;0;0;0;0;0;0
2020-03-24 06:15:00;12;4;0;0;1;0;6;10;12;0;0;0;0;0;0;0;0
2020-03-24 06:30:00;7;3;0;1;1;0;15;28;27;2;2;0;0;0;0;0;0
2020-03-24 06:45:00;24;9;2;1;1;5;9;16;16;0;0;0;0;0;0;0;0
2020-03-24 07:00:00;18;13;2;3;4;4;12;21;22;0;0;0;0;0;0;0;0
2020-03-24 07:15:00;20;15;4;7;7;2;17;16;21;0;0;0;0;0;0;0;0
2020-03-24 07:30:00;35;17;3;6;3;2;11;16;18;1;1;0;0;0;0;0;0
2020-03-24 07:45:00;37;17;2;1;1;1;24;28;33;1;0;0;0;0;0;0;0
2020-03-24 08:00:00;21;21;0;0;0;0;10;17;16;0;0;0;0;0;0;0;0
2020-03-24 08:15:00;14;14;4;5;3;2;13;17;19;0;0;0;0;0;0;0;0
2020-03-24 08:30:00;16;17;4;4;2;3;8;11;12;0;0;0;0;0;0;0;0
2020-03-24 08:45:00;19;18;5;5;2;5;12;19;22;0;1;0;0;0;1;0;0
2020-03-24 09:00:00;13;16;6;4;4;2;18;17;21;2;0;0;0;0;0;0;0
2020-03-24 09:15:00;22;17;9;7;5;3;14;18;20;3;1;0;0;0;0;0;0
2020-03-24 09:30:00;21;16;8;6;7;7;13;14;16;3;2;0;0;0;1;0;0
2020-03-24 09:45:00;18;20;12;10;9;5;14;20;24;1;0;0;0;0;0;0;0
2020-03-24 10:00:00;22;21;10;7;9;5;17;16;19;1;1;0;0;0;0;0;0
2020-03-24 10:15:00;18;19;9;5;5;8;18;17;21;1;1;1;0;0;1;0;0
2020-03-24 10:30:00;14;19;9;6;7;6;16;22;22;1;0;0;0;0;0;0;0
2020-03-24 10:45:00;21;13;11;6;8;4;16;22;23;0;0;0;0;0;0;0;0
2020-03-24 11:00:00;19;26;7;5;4;9;15;18;21;1;2;0;0;0;0;0;0
2020-03-24 11:15:00;15;19;14;9;6;4;13;11;16;0;0;0;0;0;1;0;0
2020-03-24 11:30:00;17;15;8;6;9;11;16;22;26;3;3;0;0;0;0;0;0
2020-03-24 11:45:00;19;18;13;6;5;4;15;16;19;1;1;0;0;0;1;0;0
2020-03-24 12:00:00;21;20;15;2;12;8;17;29;29;2;2;0;0;0;0;0;0
2020-03-24 12:15:00;14;22;16;16;7;5;17;30;28;1;0;0;0;0;0;0;0
2020-03-24 12:30:00;19;17;15;9;11;10;19;20;22;2;1;0;0;0;0;0;0
2020-03-24 12:45:00;15;19;11;7;7;7;12;15;18;2;0;0;0;0;0;0;0
2020-03-24 13:00:00;17;17;8;9;6;6;18;18;21;0;0;1;0;0;0;0;0
2020-03-24 13:15:00;20;24;17;7;8;5;17;13;17;1;0;0;0;0;1;0;0
2020-03-24 13:30:00;23;28;15;10;8;5;23;25;27;1;1;0;0;0;0;0;0
2020-03-24 13:45:00;17;17;11;5;6;2;12;15;16;0;0;1;0;0;0;0;0
2020-03-24 14:00:00;10;22;9;5;7;6;15;16;18;1;1;0;0;0;0;0;0
2020-03-24 14:15:00;20;17;14;8;10;6;14;20;24;2;2;0;0;0;0;0;0
2020-03-24 14:30:00;20;18;11;8;8;7;13;25;27;1;1;0;0;0;0;0;0
2020-03-24 14:45:00;21;16;12;10;8;7;14;22;24;4;1;0;0;0;0;0;0
2020-03-24 15:00:00;24;18;15;5;7;16;20;24;22;0;0;0;0;0;0;0;0
2020-03-24 15:15:00;11;19;15;9;9;10;14;18;21;1;1;0;0;0;0;0;0
2020-03-24 15:30:00;13;25;10;9;8;7;23;21;25;1;0;4;0;0;0;0;0
2020-03-24 15:45:00;25;26;13;7;7;3;13;15;17;0;0;0;0;0;0;0;0
2020-03-24 16:00:00;23;24;16;6;10;6;18;20;22;0;0;0;0;0;0;0;0
