DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2019-10-22 00:00:00;8;7;5;0;11;15;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 00:15:00;8;12;4;1;8;5;3;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 00:30:00;7;7;2;0;7;11;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 00:45:00;6;9;5;0;7;9;3;8;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 01:00:00;6;10;6;0;3;4;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 01:15:00;5;11;7;0;12;10;3;6;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 01:30:00;2;3;1;1;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 01:45:00;3;4;5;0;8;9;4;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 02:00:00;4;5;3;0;8;9;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 02:15:00;5;5;1;0;3;6;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 02:30:00;2;4;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 02:45:00;4;4;1;0;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 03:00:00;3;4;4;0;4;6;2;6;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 03:15:00;0;1;1;0;5;7;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 03:30:00;3;3;2;1;6;5;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 03:45:00;4;3;2;0;4;5;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 04:00:00;6;8;4;3;9;8;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 04:15:00;8;11;4;1;7;10;5;6;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 04:30:00;19;16;6;2;15;10;4;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 04:45:00;24;24;16;2;13;16;6;15;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 05:00:00;53;55;19;6;37;29;13;20;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 05:15:00;73;96;44;8;48;41;31;52;0;0;0;0;0;0;0;0;0;0;0
2019-10-22 05:30:00;60;88;45;9;43;34;31;52;0;0;0;0;0;0;0;2;0;0;0
2019-10-22 05:45:00;58;77;47;4;62;55;29;47;3;2;0;0;0;0;0;0;0;0;0
2019-10-22 06:00:00;76;92;67;11;77;77;37;64;5;0;0;0;0;0;0;1;0;0;0
2019-10-22 06:15:00;86;120;76;13;97;99;41;78;2;2;0;0;0;0;0;17;39;0;0
2019-10-22 06:30:00;82;117;83;29;87;83;42;88;11;7;0;0;0;0;0;5;0;0;0
2019-10-22 06:45:00;96;129;78;18;75;72;36;87;5;1;0;0;0;0;0;6;0;0;0
2019-10-22 07:00:00;99;121;84;20;86;101;44;80;4;4;0;0;0;0;0;6;0;0;0
2019-10-22 07:15:00;101;134;73;30;78;73;36;82;8;4;0;0;0;0;0;144;0;0;0
2019-10-22 07:30:00;108;134;78;31;89;89;45;86;7;2;0;0;0;0;0;8;0;0;0
2019-10-22 07:45:00;107;148;95;26;94;98;43;104;4;0;0;0;0;0;0;11;2;0;0
2019-10-22 08:00:00;110;148;98;26;81;85;55;104;4;2;0;0;0;0;0;13;0;0;3
2019-10-22 08:15:00;100;123;77;23;86;99;42;84;3;3;0;0;0;0;3;8;0;0;0
2019-10-22 08:30:00;107;119;70;25;97;80;36;68;10;2;0;0;0;0;0;25;0;0;1
2019-10-22 08:45:00;99;125;65;20;79;85;39;63;6;5;0;0;0;0;0;34;4;0;0
2019-10-22 09:00:00;86;101;69;16;90;103;46;67;9;7;0;0;0;0;0;20;1;0;0
2019-10-22 09:15:00;117;127;65;14;86;97;44;76;11;6;0;0;0;0;0;13;1;0;0
2019-10-22 09:30:00;103;122;60;11;74;78;46;82;14;10;0;0;0;0;0;10;0;0;0
2019-10-22 09:45:00;85;97;77;27;92;92;44;76;14;10;0;0;0;0;0;13;1;0;0
2019-10-22 10:00:00;90;102;62;18;94;102;34;63;12;7;0;0;0;0;0;32;4;0;0
2019-10-22 10:15:00;92;99;68;22;94;109;34;62;11;10;0;0;0;0;0;19;0;0;0
2019-10-22 10:30:00;106;115;65;22;97;93;41;62;11;14;0;0;0;0;0;19;0;0;0
2019-10-22 10:45:00;95;105;67;11;102;110;43;53;21;10;0;0;0;0;0;15;0;0;0
2019-10-22 11:00:00;84;85;65;15;98;101;31;71;12;12;0;0;0;0;0;10;0;0;0
2019-10-22 11:15:00;90;100;64;9;98;105;39;93;23;10;0;0;0;0;0;20;0;0;0
2019-10-22 11:30:00;97;119;76;11;114;121;48;57;21;18;0;0;0;0;0;20;7;0;0
2019-10-22 11:45:00;86;97;70;18;117;111;36;68;15;13;0;0;0;0;0;35;1;0;2
2019-10-22 12:00:00;94;112;62;11;102;89;34;70;19;15;0;0;0;0;0;16;1;0;0
2019-10-22 12:15:00;102;110;56;15;112;107;29;52;19;14;0;0;0;0;0;20;0;0;0
2019-10-22 12:30:00;91;98;70;19;119;115;43;83;13;9;0;0;0;0;1;36;7;0;1
2019-10-22 12:45:00;73;105;71;18;106;112;49;87;16;18;0;0;0;0;0;12;0;0;0
2019-10-22 13:00:00;97;110;84;30;137;135;42;100;17;9;0;0;0;0;0;29;0;0;0
2019-10-22 13:15:00;96;125;95;11;122;126;48;85;10;9;0;0;0;0;0;26;2;1;0
2019-10-22 13:30:00;127;140;90;21;127;121;54;96;13;6;0;0;0;0;0;11;1;0;0
2019-10-22 13:45:00;103;97;68;28;115;112;38;70;12;8;0;0;0;0;0;14;0;0;0
2019-10-22 14:00:00;86;117;64;19;113;120;38;69;13;10;0;0;0;0;0;39;8;0;0
2019-10-22 14:15:00;78;97;81;23;119;127;36;73;12;12;0;0;0;0;0;7;0;0;0
2019-10-22 14:30:00;104;124;103;18;142;139;51;103;18;16;0;0;0;0;0;20;0;0;0
2019-10-22 14:45:00;107;126;80;21;128;121;59;85;16;11;0;0;0;0;0;28;15;2;0
2019-10-22 15:00:00;98;121;64;22;149;134;42;73;14;6;0;0;0;0;0;31;0;0;0
2019-10-22 15:15:00;90;111;78;18;156;173;50;92;20;8;0;0;0;0;0;27;1;0;0
2019-10-22 15:30:00;87;105;77;19;134;147;41;92;7;6;0;0;0;0;0;10;0;0;0
2019-10-22 15:45:00;110;109;76;14;147;142;51;93;9;9;0;0;0;0;0;32;65;0;0
2019-10-22 16:00:00;100;121;77;21;166;157;43;93;15;10;0;0;0;0;0;13;0;4;0
2019-10-22 16:15:00;119;135;83;23;144;141;48;70;18;14;0;0;0;0;0;20;0;0;0
2019-10-22 16:30:00;105;119;86;15;142;126;61;92;13;14;0;0;0;0;0;35;1;0;0
2019-10-22 16:45:00;117;125;72;26;144;122;34;78;17;18;0;0;0;0;0;27;17;0;0
2019-10-22 17:00:00;113;133;80;22;138;128;49;86;16;11;0;0;0;0;0;16;0;0;0
2019-10-22 17:15:00;125;139;60;21;154;133;41;57;22;11;0;0;0;0;0;38;0;0;0
2019-10-22 17:30:00;104;131;77;19;146;137;37;81;28;23;0;0;0;0;0;14;0;0;0
2019-10-22 17:45:00;115;126;81;17;137;149;40;81;11;13;0;0;0;0;0;12;0;0;0
