DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-01-09 00:00:00;5;0;0;0;0;0;0;0;0;0;0;0
2020-01-09 00:15:00;3;0;6;3;0;0;0;0;0;0;0;0
2020-01-09 00:30:00;4;0;10;5;0;0;0;0;0;0;0;0
2020-01-09 00:45:00;4;0;2;1;0;0;0;0;0;0;0;0
2020-01-09 01:00:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-01-09 01:15:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-01-09 01:30:00;4;0;2;2;0;0;0;0;0;0;0;0
2020-01-09 01:45:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-01-09 02:00:00;2;0;3;1;0;0;0;0;0;0;0;0
2020-01-09 02:15:00;3;0;2;1;0;0;0;0;0;0;0;0
2020-01-09 02:30:00;2;0;2;4;0;0;0;0;0;0;0;0
2020-01-09 02:45:00;4;0;2;0;0;0;0;0;0;0;0;0
2020-01-09 03:00:00;2;0;4;1;0;0;0;0;0;0;0;0
2020-01-09 03:15:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-01-09 03:30:00;2;0;3;1;0;0;0;0;0;0;0;0
2020-01-09 03:45:00;2;0;2;2;0;0;0;0;0;0;0;0
2020-01-09 04:00:00;3;0;2;1;0;0;0;0;0;0;0;0
2020-01-09 04:15:00;5;0;3;1;0;0;0;0;0;0;0;0
2020-01-09 04:30:00;10;0;3;3;0;0;0;0;0;0;0;0
2020-01-09 04:45:00;13;0;12;6;0;0;0;0;0;0;0;0
2020-01-09 05:00:00;9;0;19;8;0;0;0;0;0;0;0;0
2020-01-09 05:15:00;24;0;22;6;0;0;0;0;0;0;0;0
2020-01-09 05:30:00;43;0;42;13;0;0;3;1;0;0;0;0
2020-01-09 05:45:00;35;0;45;8;1;0;0;0;0;0;0;0
2020-01-09 06:00:00;44;0;44;6;0;0;1;0;0;0;0;0
2020-01-09 06:15:00;36;0;67;13;2;0;2;0;0;0;0;0
2020-01-09 06:30:00;61;0;89;22;1;3;0;0;0;0;0;0
2020-01-09 06:45:00;63;0;85;21;4;0;1;1;0;0;0;0
2020-01-09 07:00:00;61;0;126;16;0;0;11;1;0;0;0;0
2020-01-09 07:15:00;70;0;153;28;66;0;6;2;0;0;0;0
2020-01-09 07:30:00;71;0;194;28;5;0;52;1;0;0;0;0
2020-01-09 07:45:00;80;0;183;37;5;0;7;0;2;0;0;0
2020-01-09 08:00:00;64;0;113;27;3;0;5;0;0;0;0;0
2020-01-09 08:15:00;66;0;113;26;3;0;0;0;0;0;0;0
2020-01-09 08:30:00;80;0;104;28;5;0;3;7;1;0;0;0
2020-01-09 08:45:00;68;0;91;23;6;0;3;0;0;0;0;0
2020-01-09 09:00:00;58;0;68;22;0;0;0;0;0;0;0;0
2020-01-09 09:15:00;57;0;64;18;2;1;12;0;0;0;0;0
2020-01-09 09:30:00;69;0;87;26;4;0;0;2;0;0;0;0
2020-01-09 09:45:00;53;0;81;18;5;0;3;0;0;0;0;0
2020-01-09 10:00:00;53;0;71;20;3;0;3;0;0;0;0;0
2020-01-09 10:15:00;53;0;92;19;1;0;3;1;0;0;0;0
2020-01-09 10:30:00;55;0;91;19;6;0;0;1;0;0;0;0
2020-01-09 10:45:00;59;0;65;28;2;0;4;0;0;0;0;0
2020-01-09 11:00:00;52;0;54;20;3;0;2;0;0;0;0;0
2020-01-09 11:15:00;66;0;69;24;0;0;4;0;0;0;0;0
2020-01-09 11:30:00;73;0;69;24;3;0;12;0;0;0;0;0
2020-01-09 11:45:00;67;0;39;22;2;0;1;0;0;0;0;0
2020-01-09 12:00:00;84;0;54;30;12;0;2;0;0;0;0;0
2020-01-09 12:15:00;70;0;43;24;2;0;1;0;0;0;0;0
2020-01-09 12:30:00;82;0;88;20;2;0;5;0;0;0;0;0
2020-01-09 12:45:00;76;0;63;19;2;0;2;8;0;0;0;0
2020-01-09 13:00:00;82;0;64;22;0;0;1;5;0;0;0;0
2020-01-09 13:15:00;90;0;77;32;4;0;2;0;0;0;0;0
2020-01-09 13:30:00;83;0;76;30;3;0;25;0;3;0;0;0
2020-01-09 13:45:00;95;0;95;25;13;0;11;2;0;0;0;0
2020-01-09 14:00:00;69;0;75;18;13;2;2;2;3;15;4;0
2020-01-09 14:15:00;29;0;31;8;0;1;2;5;0;2;0;0
2020-01-09 14:30:00;89;0;122;33;7;0;3;1;3;2;0;0
2020-01-09 14:45:00;84;0;99;32;0;9;0;1;0;0;0;0
2020-01-09 15:00:00;100;0;95;24;9;0;6;4;0;0;0;0
2020-01-09 15:15:00;87;0;79;23;13;0;3;0;0;0;0;0
2020-01-09 15:30:00;100;0;84;28;0;0;6;0;0;0;0;0
2020-01-09 15:45:00;112;0;103;25;5;0;10;1;0;0;0;0
2020-01-09 16:00:00;126;0;112;35;3;3;22;0;3;0;0;0
2020-01-09 16:15:00;151;0;100;33;2;0;16;0;0;0;0;0
2020-01-09 16:30:00;130;0;106;49;10;3;4;1;0;0;0;0
2020-01-09 16:45:00;135;0;91;40;5;0;5;11;0;0;0;0
2020-01-09 17:00:00;125;0;109;44;4;1;10;0;3;0;0;0
2020-01-09 17:15:00;144;0;79;36;1;0;14;0;0;0;0;0
2020-01-09 17:30:00;134;0;103;36;0;0;12;0;0;0;0;0
2020-01-09 17:45:00;112;0;96;33;2;0;11;0;0;0;0;0
2020-01-09 18:00:00;102;0;106;29;1;0;9;0;0;0;0;0
2020-01-09 18:15:00;110;0;73;37;0;2;3;0;0;0;0;0
2020-01-09 18:30:00;80;0;73;36;1;7;7;0;0;0;0;0
2020-01-09 18:45:00;76;0;65;22;0;0;2;0;0;0;0;0
2020-01-09 19:00:00;73;0;63;20;11;0;4;0;0;0;0;0
2020-01-09 19:15:00;57;0;52;16;12;0;0;0;0;0;0;0
2020-01-09 19:30:00;54;0;43;16;2;0;0;0;0;0;0;0
2020-01-09 19:45:00;46;0;46;18;1;0;0;0;0;0;0;0
2020-01-09 20:00:00;47;0;46;18;0;0;3;0;0;0;0;0
2020-01-09 20:15:00;58;0;34;13;0;0;0;0;0;0;0;0
2020-01-09 20:30:00;37;0;28;22;1;0;0;0;0;0;0;0
2020-01-09 20:45:00;32;0;29;7;0;0;0;0;0;0;0;0
2020-01-09 21:00:00;29;0;26;10;0;0;0;0;0;0;0;0
2020-01-09 21:15:00;30;0;16;8;0;0;2;0;0;0;0;0
2020-01-09 21:30:00;44;0;28;16;0;0;0;0;0;0;0;0
2020-01-09 21:45:00;29;0;15;6;0;0;0;0;0;0;0;0
2020-01-09 22:00:00;28;0;23;9;0;0;0;0;0;0;0;0
2020-01-09 22:15:00;35;0;22;12;0;0;0;0;0;0;0;0
2020-01-09 22:30:00;17;0;35;7;0;0;2;0;0;0;0;0
2020-01-09 22:45:00;16;0;27;10;0;0;0;0;0;0;0;0
2020-01-09 23:00:00;9;0;14;7;0;0;0;0;0;0;0;0
2020-01-09 23:15:00;9;0;13;5;0;0;0;0;0;0;0;0
2020-01-09 23:30:00;10;0;10;4;0;0;0;0;0;0;0;0
2020-01-09 23:45:00;7;0;6;4;0;0;0;0;0;0;0;0
