DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-03-12 00:00:00;7;0;0;0;0;6;2;6;0;1;0
2020-03-12 00:15:00;4;1;1;0;1;3;3;3;0;0;0
2020-03-12 00:30:00;4;3;4;0;0;7;1;7;1;1;0
2020-03-12 00:45:00;3;0;0;0;0;3;0;3;0;0;0
2020-03-12 01:00:00;6;4;2;0;0;4;2;4;2;1;0
2020-03-12 01:15:00;3;1;1;0;0;5;0;5;1;0;0
2020-03-12 01:30:00;4;5;2;0;0;4;4;4;0;0;0
2020-03-12 01:45:00;2;1;1;0;0;3;1;3;0;1;0
2020-03-12 02:00:00;2;2;2;0;1;7;1;7;1;3;0
2020-03-12 02:15:00;7;3;2;0;1;3;5;3;2;2;0
2020-03-12 02:30:00;4;2;1;0;0;5;1;5;0;0;0
2020-03-12 02:45:00;3;2;1;0;0;9;7;9;1;2;0
2020-03-12 03:00:00;7;3;3;0;0;6;4;6;3;3;0
2020-03-12 03:15:00;5;1;1;0;0;1;2;1;0;3;0
2020-03-12 03:30:00;8;1;1;0;0;4;2;4;0;4;0
2020-03-12 03:45:00;8;2;3;0;0;4;7;5;3;3;0
2020-03-12 04:00:00;5;1;1;0;0;7;5;7;8;12;0
2020-03-12 04:15:00;9;1;2;0;0;6;1;6;0;3;0
2020-03-12 04:30:00;9;4;5;0;0;15;6;15;1;3;0
2020-03-12 04:45:00;14;1;1;0;0;11;5;12;4;4;0
2020-03-12 05:00:00;39;2;2;0;0;21;3;20;1;1;0
2020-03-12 05:15:00;37;5;2;0;0;21;4;21;1;3;0
2020-03-12 05:30:00;95;3;3;0;1;42;9;42;2;5;0
2020-03-12 05:45:00;88;3;3;0;0;49;10;49;3;6;0
2020-03-12 06:00:00;78;2;4;0;1;57;13;58;5;12;0
2020-03-12 06:15:00;123;8;4;0;0;65;12;64;11;15;0
2020-03-12 06:30:00;169;3;1;0;1;92;9;92;12;8;0
2020-03-12 06:45:00;229;8;2;0;1;69;18;69;13;4;0
2020-03-12 07:00:00;207;1;1;0;0;60;15;60;2;5;0
2020-03-12 07:15:00;227;5;2;0;0;65;20;65;4;4;0
2020-03-12 07:30:00;87;0;0;0;0;34;4;33;3;1;0
2020-03-12 07:45:00;204;6;6;0;1;65;18;65;10;7;1
2020-03-12 08:00:00;170;0;0;0;2;64;23;64;5;10;0
2020-03-12 08:15:00;154;4;0;0;1;60;25;60;13;9;1
2020-03-12 08:30:00;120;1;1;0;0;64;40;64;12;5;0
2020-03-12 08:45:00;150;2;0;0;1;63;25;63;25;6;1
2020-03-12 09:00:00;100;6;3;0;0;63;23;63;27;17;0
2020-03-12 09:15:00;113;0;0;1;1;59;35;59;19;18;0
