DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-08-01 00:00:00;13;14;3;3;26;17;3;3;2;2;2;1;1;18;36;0;0;0;0;0;0;0;0
2020-08-01 00:15:00;29;27;0;6;30;25;3;5;5;2;2;3;3;41;47;0;0;0;0;0;0;0;0
2020-08-01 00:30:00;25;27;0;2;16;12;3;8;9;2;2;0;0;38;21;0;0;0;0;0;0;0;0
2020-08-01 00:45:00;16;9;2;4;26;21;2;2;4;0;1;0;0;19;34;0;0;0;0;0;0;0;0
2020-08-01 01:00:00;19;11;1;3;24;22;1;1;1;0;0;0;1;23;34;0;0;0;0;0;0;0;0
2020-08-01 01:15:00;10;10;2;1;17;11;0;2;1;1;1;0;0;13;22;0;0;0;0;0;0;0;0
2020-08-01 01:30:00;10;8;3;2;16;13;2;4;6;0;0;0;0;16;21;0;0;0;0;0;0;0;0
2020-08-01 01:45:00;15;10;3;1;18;11;0;1;1;1;1;0;0;19;23;0;0;0;0;0;0;0;0
2020-08-01 02:00:00;14;8;1;0;8;10;1;1;1;0;0;0;0;16;14;0;0;0;0;0;0;0;0
2020-08-01 02:15:00;10;12;1;0;20;16;4;2;2;0;0;0;1;13;28;0;0;0;0;0;0;0;0
2020-08-01 02:30:00;7;4;0;3;10;8;0;1;0;0;0;0;0;8;12;0;0;0;0;0;0;0;0
2020-08-01 02:45:00;9;7;2;2;13;6;0;2;2;0;0;0;0;11;16;0;0;0;0;0;0;0;0
2020-08-01 03:00:00;4;7;2;2;7;6;0;1;4;0;0;1;1;8;9;0;0;0;0;0;0;0;0
2020-08-01 03:15:00;6;2;2;0;8;6;1;3;0;0;0;0;0;7;12;0;0;0;0;0;0;0;0
2020-08-01 03:30:00;8;3;0;1;7;3;1;1;1;1;0;0;0;9;9;0;0;0;0;0;0;0;0
2020-08-01 03:45:00;12;7;0;2;7;5;1;2;2;0;1;1;1;17;11;0;0;0;0;0;0;0;0
2020-08-01 04:00:00;7;6;2;2;9;3;1;1;3;0;1;0;0;10;11;0;0;0;0;0;0;0;0
2020-08-01 04:15:00;5;4;0;1;15;8;1;2;1;0;0;0;0;6;17;0;0;0;0;0;0;0;0
2020-08-01 04:30:00;8;7;0;4;11;8;0;2;1;1;1;2;2;11;12;0;0;0;0;0;0;0;0
2020-08-01 04:45:00;11;12;4;1;4;10;3;3;5;0;0;0;0;15;13;0;0;0;0;0;0;0;0
2020-08-01 05:00:00;17;14;3;2;9;7;3;1;6;0;1;0;0;24;11;0;0;0;0;0;0;0;0
2020-08-01 05:15:00;23;16;3;4;10;8;2;2;1;4;3;1;1;26;14;0;0;0;0;0;0;0;0
2020-08-01 05:30:00;28;24;0;3;19;11;4;2;5;1;1;2;3;30;22;0;0;0;0;0;0;0;0
2020-08-01 05:45:00;26;25;1;3;36;23;2;6;2;3;3;2;2;34;44;0;0;0;0;0;0;0;0
2020-08-01 06:00:00;18;15;2;3;36;23;2;1;7;3;3;1;1;20;44;0;0;0;0;0;0;0;0
