DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-05-02 00:00:00;3;2;3;4;5;4;3;6;0;0;0;0;0;0;0
2020-05-02 00:15:00;9;1;3;3;10;1;4;6;0;0;0;0;0;0;0
2020-05-02 00:30:00;9;3;1;3;10;1;4;4;0;0;0;0;0;0;0
2020-05-02 00:45:00;7;2;5;6;4;0;2;12;0;0;0;0;0;0;0
2020-05-02 01:00:00;4;1;2;3;5;2;3;4;0;0;0;0;0;0;0
2020-05-02 01:15:00;2;2;2;8;7;1;5;8;0;0;0;0;0;0;0
2020-05-02 01:30:00;3;1;4;2;6;0;0;5;0;0;0;0;0;0;0
2020-05-02 01:45:00;6;0;5;1;1;0;4;5;0;0;0;0;0;0;0
2020-05-02 02:00:00;4;1;2;1;4;1;1;4;0;0;0;0;0;0;0
2020-05-02 02:15:00;4;1;0;1;0;0;1;2;0;0;0;0;0;0;0
2020-05-02 02:30:00;4;1;2;1;3;0;2;2;0;0;0;0;0;0;0
2020-05-02 02:45:00;3;0;7;0;4;0;0;7;0;0;0;0;0;0;0
2020-05-02 03:00:00;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
2020-05-02 03:15:00;2;0;1;1;0;0;0;1;0;0;0;0;0;0;0
2020-05-02 03:30:00;6;1;1;2;2;1;2;3;0;0;0;0;0;0;0
2020-05-02 03:45:00;2;0;1;0;0;0;3;2;0;0;0;0;0;0;0
2020-05-02 04:00:00;1;1;3;1;3;0;2;3;0;0;0;0;0;0;0
2020-05-02 04:15:00;0;0;6;1;0;2;1;6;0;0;0;0;0;0;0
2020-05-02 04:30:00;5;1;3;1;2;0;3;6;0;0;0;0;0;0;0
2020-05-02 04:45:00;5;2;3;2;3;0;1;7;0;0;0;0;0;0;0
2020-05-02 05:00:00;2;0;1;0;7;0;0;2;0;0;0;0;0;0;0
2020-05-02 05:15:00;11;0;0;4;2;0;3;2;0;0;0;0;0;0;0
2020-05-02 05:30:00;23;7;9;13;8;1;13;22;0;0;1;0;0;0;0
2020-05-02 05:45:00;31;2;18;11;3;1;12;13;0;0;0;0;0;0;0
2020-05-02 06:00:00;15;1;7;2;9;0;7;4;0;1;0;0;0;0;0
2020-05-02 06:15:00;15;2;7;3;11;3;10;7;0;0;0;0;0;0;0
2020-05-02 06:30:00;22;3;6;2;8;4;19;7;0;0;0;0;0;0;0
2020-05-02 06:45:00;20;3;18;5;10;0;22;16;0;0;0;0;0;0;0
2020-05-02 07:00:00;25;1;6;5;7;3;21;9;0;0;0;0;0;0;0
2020-05-02 07:15:00;33;2;13;5;19;2;18;18;0;0;0;0;0;0;0
