DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-05-21 00:00:00;23;24;17;1;8;22;0;3;5;5;5;5;0;0;0;0
2020-05-21 00:15:00;26;32;25;1;2;33;0;4;5;5;4;4;0;0;0;0
2020-05-21 00:30:00;14;16;11;0;5;15;3;4;5;5;6;6;0;0;0;0
2020-05-21 00:45:00;11;9;10;1;2;13;1;2;1;1;0;0;0;0;0;0
2020-05-21 01:00:00;15;21;17;1;8;21;1;3;2;2;2;2;0;0;0;0
2020-05-21 01:15:00;14;19;13;0;4;15;0;5;2;2;2;2;0;0;0;0
2020-05-21 01:30:00;9;9;9;1;0;8;0;1;2;2;2;2;0;0;0;0
2020-05-21 01:45:00;10;6;6;0;3;6;0;5;1;1;1;1;0;0;0;0
2020-05-21 02:00:00;9;6;6;2;1;7;1;2;1;1;1;1;0;0;0;0
2020-05-21 02:15:00;6;3;3;0;3;5;1;3;2;3;2;2;0;0;0;0
2020-05-21 02:30:00;2;3;2;0;4;1;2;1;0;0;1;1;0;0;0;0
2020-05-21 02:45:00;3;4;3;1;4;3;0;0;2;2;2;2;0;0;0;0
2020-05-21 03:00:00;3;4;5;1;1;3;1;3;1;1;1;1;0;0;0;0
2020-05-21 03:15:00;5;6;4;0;0;6;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:30:00;2;1;1;0;3;3;2;2;2;2;2;2;0;0;0;0
2020-05-21 03:45:00;6;3;2;0;0;3;0;0;4;5;5;5;0;0;0;0
2020-05-21 04:00:00;3;2;3;2;1;3;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:15:00;1;2;3;0;0;4;0;3;1;1;1;1;0;0;0;0
2020-05-21 04:30:00;2;4;4;0;1;4;0;0;1;1;2;1;0;0;0;0
2020-05-21 04:45:00;4;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:00:00;11;5;5;1;2;3;0;2;0;0;0;0;0;0;0;0
2020-05-21 05:15:00;12;5;5;1;4;5;6;3;2;2;2;2;0;0;0;0
2020-05-21 05:30:00;15;20;17;3;2;19;0;2;0;0;0;0;0;0;0;0
2020-05-21 05:45:00;11;23;21;2;16;21;0;3;0;0;0;0;0;0;0;0
2020-05-21 06:00:00;9;18;16;11;5;16;0;3;2;3;2;2;0;0;0;0
2020-05-21 06:15:00;13;14;13;7;4;10;0;2;1;1;1;1;0;0;0;0
2020-05-21 06:30:00;14;22;19;2;1;25;0;3;3;3;3;3;0;0;0;0
2020-05-21 06:45:00;21;13;14;4;3;18;3;2;5;6;3;3;0;0;0;0
2020-05-21 07:00:00;22;12;21;11;3;13;1;7;0;0;0;0;0;0;0;0
2020-05-21 07:15:00;15;14;100;2;4;15;2;9;4;3;3;3;0;0;0;0
2020-05-21 07:30:00;19;16;91;5;4;13;2;6;1;1;1;1;0;0;0;0
2020-05-21 07:45:00;16;13;70;6;5;14;2;19;6;5;3;4;0;0;1;0
2020-05-21 08:00:00;20;22;29;4;6;24;3;14;2;2;2;2;0;0;0;0
2020-05-21 08:15:00;16;24;38;12;5;22;5;11;4;5;5;5;0;0;0;0
2020-05-21 08:30:00;24;40;29;6;5;30;3;18;3;3;2;3;0;0;0;0
2020-05-21 08:45:00;26;32;29;13;12;31;4;15;4;4;4;4;0;0;0;0
2020-05-21 09:00:00;34;29;23;12;12;26;5;23;6;8;7;7;0;0;0;0
2020-05-21 09:15:00;30;27;23;9;10;26;2;12;8;9;7;6;0;0;0;1
2020-05-21 09:30:00;33;47;36;15;10;46;8;15;8;9;8;9;0;0;0;0
2020-05-21 09:45:00;67;54;43;23;17;52;7;24;9;9;7;9;0;0;0;0
2020-05-21 10:00:00;34;58;49;11;10;48;5;27;15;16;12;15;0;0;0;0
2020-05-21 10:15:00;59;79;60;19;6;67;2;29;18;15;14;15;0;0;0;0
2020-05-21 10:30:00;56;69;61;22;15;61;3;29;17;16;18;17;0;0;0;0
2020-05-21 10:45:00;60;80;65;25;15;77;2;29;18;18;16;16;0;2;0;0
2020-05-21 11:00:00;56;58;49;19;14;68;1;25;25;25;21;22;0;0;0;0
2020-05-21 11:15:00;44;75;51;21;25;64;6;37;18;17;16;16;0;0;0;0
2020-05-21 11:30:00;77;79;58;17;16;70;3;31;14;16;11;13;0;0;0;0
