DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-04-19 00:00:00;9;4;2;0;4;7;9;5;6;0;0;1
2020-04-19 00:15:00;8;4;2;0;4;6;8;5;8;0;0;0
2020-04-19 00:30:00;8;2;1;1;3;9;8;5;7;0;0;0
2020-04-19 00:45:00;4;1;0;0;1;6;4;2;6;0;0;0
2020-04-19 01:00:00;2;1;1;3;5;6;2;1;3;1;0;1
2020-04-19 01:15:00;3;2;0;1;3;4;3;2;4;0;0;0
2020-04-19 01:30:00;9;7;1;0;4;2;10;3;3;0;0;0
2020-04-19 01:45:00;6;5;0;3;2;6;7;3;5;0;0;0
2020-04-19 02:00:00;5;3;3;2;5;2;6;4;4;1;2;0
2020-04-19 02:15:00;4;3;0;0;1;2;3;4;3;1;0;0
2020-04-19 02:30:00;4;3;0;0;0;1;4;1;1;0;0;0
2020-04-19 02:45:00;2;1;0;1;2;3;2;1;4;0;0;0
2020-04-19 03:00:00;5;1;1;0;2;1;5;1;2;0;0;0
2020-04-19 03:15:00;6;5;0;0;0;0;6;0;0;0;0;0
2020-04-19 03:30:00;3;3;1;0;0;0;3;1;0;0;0;0
2020-04-19 03:45:00;1;0;0;1;0;1;1;1;1;0;0;0
2020-04-19 04:00:00;4;3;0;2;1;2;5;0;0;0;0;0
2020-04-19 04:15:00;3;1;1;0;3;3;3;4;3;0;0;0
2020-04-19 04:30:00;2;1;0;0;0;3;2;3;3;0;0;0
2020-04-19 04:45:00;3;1;0;0;1;0;3;1;0;0;0;0
2020-04-19 05:00:00;9;5;0;0;2;1;9;1;1;0;0;0
2020-04-19 05:15:00;6;4;0;0;4;2;6;5;2;0;0;0
2020-04-19 05:30:00;7;3;0;1;17;15;7;14;14;0;0;1
2020-04-19 05:45:00;9;4;2;1;9;17;11;12;18;0;0;0
2020-04-19 06:00:00;9;2;1;6;0;0;9;6;14;0;0;1
2020-04-19 06:15:00;9;3;1;0;0;0;9;4;10;0;0;0
2020-04-19 06:30:00;16;3;3;5;0;0;16;3;6;0;0;0
2020-04-19 06:45:00;21;5;1;2;0;0;20;8;7;0;0;0
2020-04-19 07:00:00;11;0;2;0;4;3;10;5;4;0;0;1
2020-04-19 07:15:00;6;4;1;3;6;12;8;7;11;0;0;2
2020-04-19 07:30:00;12;5;0;1;9;11;12;10;10;0;1;2
2020-04-19 07:45:00;17;7;1;2;5;10;16;3;11;0;0;1
2020-04-19 08:00:00;10;5;1;5;10;12;10;10;11;2;0;1
2020-04-19 08:15:00;18;5;4;2;9;11;18;9;12;1;0;5
2020-04-19 08:30:00;22;7;3;5;12;19;21;9;21;0;1;4
2020-04-19 08:45:00;27;9;1;1;13;31;28;14;27;0;0;3
2020-04-19 09:00:00;29;9;2;3;9;21;28;11;22;0;1;1
2020-04-19 09:15:00;28;5;4;4;18;21;30;22;23;0;1;6
2020-04-19 09:30:00;47;11;6;6;23;23;55;22;28;0;0;4
2020-04-19 09:45:00;46;12;13;8;20;31;52;30;29;0;0;8
2020-04-19 10:00:00;39;11;11;8;22;38;40;27;36;1;0;3
2020-04-19 10:15:00;47;11;9;6;21;35;52;21;42;0;1;8
2020-04-19 10:30:00;55;18;10;9;30;47;57;31;49;0;0;9
2020-04-19 10:45:00;72;26;13;5;24;43;81;32;48;0;0;7
2020-04-19 11:00:00;67;22;10;9;25;34;74;28;37;0;1;12
2020-04-19 11:15:00;66;21;6;12;27;52;68;30;55;1;2;14
2020-04-19 11:30:00;84;30;11;8;25;39;86;22;43;1;0;5
2020-04-19 11:45:00;77;21;7;11;32;50;88;36;49;0;0;14
2020-04-19 12:00:00;75;15;10;17;27;35;82;38;42;1;0;7
2020-04-19 12:15:00;79;17;13;11;22;39;85;39;36;1;0;6
2020-04-19 12:30:00;79;21;7;7;31;41;83;41;45;0;0;8
2020-04-19 12:45:00;67;25;15;16;27;37;68;43;43;2;1;15
