DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-05-05 00:00:00;3;3;0;1;0;0;16;14;0;0;0;0;0;0;0
2020-05-05 00:15:00;10;7;0;1;0;0;13;14;0;0;0;1;0;0;0
2020-05-05 00:30:00;12;14;1;0;0;0;8;10;0;0;0;0;0;0;0
2020-05-05 00:45:00;6;10;0;0;0;0;5;5;0;0;0;0;0;0;0
2020-05-05 01:00:00;7;12;0;0;0;0;8;8;0;0;0;0;0;0;0
2020-05-05 01:15:00;2;1;1;0;0;0;10;7;0;0;0;0;0;0;0
2020-05-05 01:30:00;7;0;0;0;0;0;12;11;0;0;0;0;0;0;0
2020-05-05 01:45:00;3;6;2;0;0;0;11;12;0;0;0;0;0;0;0
2020-05-05 02:00:00;7;4;0;0;0;0;4;6;0;0;0;0;0;0;0
2020-05-05 02:15:00;1;6;1;1;0;0;11;11;0;0;0;0;0;0;0
2020-05-05 02:30:00;8;6;0;0;0;0;7;6;0;0;0;0;0;0;0
2020-05-05 02:45:00;1;6;0;0;0;0;2;2;0;0;0;0;0;0;0
2020-05-05 03:00:00;6;5;0;0;0;0;8;5;0;0;0;0;0;0;0
2020-05-05 03:15:00;2;3;0;0;0;0;9;10;0;0;0;0;0;0;0
2020-05-05 03:30:00;8;9;0;0;0;0;8;7;0;0;0;0;0;0;0
2020-05-05 03:45:00;10;7;0;0;0;0;8;7;0;0;0;0;0;0;0
2020-05-05 04:00:00;5;9;0;0;0;0;13;11;0;0;0;0;0;0;0
2020-05-05 04:15:00;16;6;0;0;1;0;32;20;0;0;0;2;0;0;0
2020-05-05 04:30:00;2;6;1;1;1;0;30;26;0;0;0;0;0;0;0
2020-05-05 04:45:00;11;11;0;0;0;0;30;26;0;0;0;0;0;0;0
2020-05-05 05:00:00;33;11;1;0;0;0;40;36;0;0;0;0;0;0;0
2020-05-05 05:15:00;65;35;0;2;1;1;45;52;0;0;0;1;0;0;0
2020-05-05 05:30:00;98;61;2;2;2;1;65;66;0;0;0;2;3;0;0
2020-05-05 05:45:00;59;58;3;0;1;0;49;65;0;0;0;1;0;0;0
2020-05-05 06:00:00;52;62;0;1;3;1;63;78;0;0;0;3;0;0;1
2020-05-05 06:15:00;84;92;0;0;0;2;78;124;0;0;0;2;0;0;0
2020-05-05 06:30:00;112;121;0;6;5;2;71;140;0;0;0;5;1;0;2
2020-05-05 06:45:00;93;107;3;2;4;0;62;139;0;0;0;5;1;0;0
2020-05-05 07:00:00;102;109;6;1;5;3;66;126;0;0;0;6;0;0;2
2020-05-05 07:15:00;94;117;6;1;2;0;66;151;0;0;0;6;0;0;0
2020-05-05 07:30:00;108;112;15;4;13;0;79;171;0;0;0;13;0;0;0
2020-05-05 07:45:00;92;119;10;1;4;1;77;155;0;0;0;5;0;0;0
2020-05-05 08:00:00;83;73;2;3;5;4;63;134;0;0;0;3;0;0;1
2020-05-05 08:15:00;78;80;6;1;2;3;71;155;0;0;0;4;0;0;0
2020-05-05 08:30:00;73;86;3;1;5;2;64;155;0;0;0;5;0;0;0
2020-05-05 08:45:00;78;103;4;0;5;5;48;143;0;0;0;6;0;0;7
2020-05-05 09:00:00;65;71;4;1;8;3;79;126;0;0;0;10;0;0;0
2020-05-05 09:15:00;69;84;11;1;5;2;100;133;0;0;0;6;0;0;1
2020-05-05 09:30:00;88;87;9;3;3;3;92;160;0;0;0;4;1;0;0
2020-05-05 09:45:00;86;106;4;2;11;2;93;190;0;0;0;13;0;0;1
2020-05-05 10:00:00;77;93;3;4;2;4;78;161;0;0;0;2;0;0;0
2020-05-05 10:15:00;73;91;4;3;6;2;81;186;0;0;0;7;0;0;0
2020-05-05 10:30:00;71;106;3;2;7;1;74;178;0;0;0;10;0;0;0
2020-05-05 10:45:00;78;98;6;2;2;4;84;180;0;0;0;4;0;0;0
2020-05-05 11:00:00;76;89;5;2;2;2;74;167;0;0;0;3;0;0;0
2020-05-05 11:15:00;53;57;4;3;5;5;73;186;0;0;0;5;4;0;1
2020-05-05 11:30:00;67;87;4;1;12;2;73;178;0;0;0;13;0;0;2
2020-05-05 11:45:00;62;88;2;1;6;4;82;186;0;0;0;7;1;0;0
2020-05-05 12:00:00;67;76;6;2;4;7;64;183;0;0;0;7;3;0;2
2020-05-05 12:15:00;76;84;6;2;2;4;83;188;0;0;0;3;0;0;0
2020-05-05 12:30:00;72;90;7;0;10;2;64;176;0;0;0;11;0;0;6
2020-05-05 12:45:00;77;91;7;0;6;3;103;175;0;0;0;8;0;0;5
2020-05-05 13:00:00;71;84;5;2;11;7;74;160;0;0;0;14;0;0;1
2020-05-05 13:15:00;71;116;9;3;5;4;68;172;0;0;0;9;0;0;1
2020-05-05 13:30:00;91;112;2;0;7;4;87;199;0;0;0;7;0;0;0
2020-05-05 13:45:00;81;97;4;3;11;4;68;197;0;0;0;11;3;0;2
2020-05-05 14:00:00;72;100;6;2;9;3;82;205;0;0;0;12;1;0;2
2020-05-05 14:15:00;67;71;2;5;9;3;64;219;0;0;0;8;0;0;1
2020-05-05 14:30:00;92;104;6;5;4;5;72;212;0;0;0;6;0;2;16
2020-05-05 14:45:00;90;76;4;2;9;3;62;205;0;0;0;9;1;0;2
2020-05-05 15:00:00;82;102;4;0;10;3;81;203;0;0;0;10;1;0;1
2020-05-05 15:15:00;91;119;3;2;9;4;63;232;0;0;0;9;0;0;0
2020-05-05 15:30:00;95;121;7;3;3;3;48;204;0;0;0;3;0;0;0
2020-05-05 15:45:00;99;120;4;3;10;5;59;207;0;0;0;12;0;0;1
2020-05-05 16:00:00;106;123;16;2;15;6;59;249;0;0;0;14;4;0;2
2020-05-05 16:15:00;91;115;6;1;18;4;68;212;0;0;0;28;0;0;11
2020-05-05 16:30:00;90;124;8;0;13;4;52;220;3;0;0;15;0;1;0
2020-05-05 16:45:00;94;123;9;4;10;4;49;221;0;0;0;14;1;0;5
2020-05-05 17:00:00;109;113;13;1;8;2;50;219;0;0;0;9;0;0;1
2020-05-05 17:15:00;88;112;7;2;6;7;48;192;0;0;0;8;1;0;4
2020-05-05 17:30:00;83;121;20;2;9;3;59;204;4;0;0;11;1;0;3
2020-05-05 17:45:00;90;89;12;3;12;5;60;189;2;0;0;13;0;0;1
2020-05-05 18:00:00;84;102;15;2;4;2;60;194;0;0;0;12;1;0;0
2020-05-05 18:15:00;79;115;19;1;12;1;52;196;0;0;0;12;0;0;1
2020-05-05 18:30:00;60;76;11;2;7;3;57;161;0;0;0;7;0;0;5
2020-05-05 18:45:00;61;76;13;2;9;3;55;130;0;0;0;8;0;0;2
2020-05-05 19:00:00;55;63;12;0;3;4;47;112;0;0;0;4;0;0;17
2020-05-05 19:15:00;59;82;6;2;1;2;58;120;0;0;0;1;0;0;0
2020-05-05 19:30:00;61;77;25;0;2;0;59;118;0;0;0;3;0;0;0
2020-05-05 19:45:00;52;53;5;1;5;2;48;95;0;0;0;5;0;0;0
2020-05-05 20:00:00;52;56;3;0;7;1;49;87;0;0;0;6;0;0;0
2020-05-05 20:15:00;43;42;2;0;3;1;50;106;0;0;0;4;0;0;0
2020-05-05 20:30:00;39;31;1;1;0;0;39;63;0;0;0;2;0;0;0
2020-05-05 20:45:00;47;31;1;0;0;0;51;67;0;0;0;1;0;0;0
2020-05-05 21:00:00;41;33;0;0;1;2;50;52;0;0;0;1;1;0;0
2020-05-05 21:15:00;47;22;1;0;1;0;49;53;0;0;0;2;0;0;0
2020-05-05 21:30:00;33;20;0;0;0;0;44;40;0;0;0;0;0;0;0
2020-05-05 21:45:00;37;24;1;2;1;1;50;54;0;0;0;1;0;0;0
2020-05-05 22:00:00;50;20;1;0;0;0;48;78;0;0;0;0;0;0;0
2020-05-05 22:15:00;37;23;0;0;0;1;40;55;0;0;0;0;0;0;0
2020-05-05 22:30:00;40;14;0;0;0;0;40;42;0;0;0;0;0;0;0
2020-05-05 22:45:00;15;16;2;1;1;0;49;44;0;0;0;1;0;0;0
2020-05-05 23:00:00;24;16;0;1;3;0;34;36;0;0;0;3;0;0;0
2020-05-05 23:15:00;19;14;2;0;0;0;23;23;0;0;0;0;0;0;1
2020-05-05 23:30:00;19;14;0;0;0;0;19;17;0;0;0;0;0;0;0
