DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-02-17 00:00:00;2;1;2;0;0;1;1;0;1;0;0;0;0;0;0
2020-02-17 00:15:00;2;1;1;2;1;3;3;0;1;0;0;0;0;0;0
2020-02-17 00:30:00;1;2;2;4;4;2;1;0;6;0;0;0;0;0;0
2020-02-17 00:45:00;4;1;3;4;4;2;3;0;7;0;0;0;0;0;0
2020-02-17 01:00:00;1;2;2;0;0;0;0;0;3;0;0;0;0;0;0
2020-02-17 01:15:00;8;1;4;5;4;4;3;0;12;0;0;0;0;0;0
2020-02-17 01:30:00;3;2;2;1;1;2;1;0;7;0;0;0;0;0;0
2020-02-17 01:45:00;2;0;1;2;2;1;1;0;2;0;0;0;0;0;0
2020-02-17 02:00:00;7;0;5;2;2;2;1;0;1;0;0;0;0;0;0
2020-02-17 02:15:00;3;2;3;1;2;0;0;0;2;0;0;0;0;0;0
2020-02-17 02:30:00;2;1;4;4;3;1;0;0;0;0;0;0;0;0;0
2020-02-17 02:45:00;5;0;2;1;1;0;0;0;1;0;0;0;0;0;0
2020-02-17 03:00:00;3;0;2;1;1;1;1;0;3;0;0;0;0;0;0
2020-02-17 03:15:00;1;0;0;3;3;1;1;0;3;0;0;0;0;0;0
2020-02-17 03:30:00;1;0;0;2;2;1;1;1;1;0;0;0;0;0;0
2020-02-17 03:45:00;5;5;7;2;3;4;4;0;6;0;0;0;0;0;0
2020-02-17 04:00:00;6;3;3;2;3;1;1;0;4;0;0;0;0;0;0
2020-02-17 04:15:00;7;3;9;4;4;4;2;1;8;0;0;0;0;0;0
2020-02-17 04:30:00;9;5;8;5;5;3;2;1;8;0;0;0;0;0;0
2020-02-17 04:45:00;10;18;25;3;3;2;2;1;10;0;0;0;0;0;0
2020-02-17 05:00:00;10;54;47;5;5;4;4;4;15;0;0;0;0;0;0
2020-02-17 05:15:00;17;130;127;12;12;3;1;5;33;0;0;0;0;0;0
2020-02-17 05:30:00;32;100;96;8;7;2;2;5;77;0;0;0;1;0;0
2020-02-17 05:45:00;44;65;60;12;13;2;1;2;87;0;0;0;0;0;0
2020-02-17 06:00:00;61;61;62;9;9;0;0;3;69;0;0;0;0;0;0
2020-02-17 06:15:00;58;84;74;19;20;9;9;5;104;0;0;0;0;0;0
2020-02-17 06:30:00;78;100;102;22;24;3;2;3;119;0;0;0;0;0;0
2020-02-17 06:45:00;70;67;64;25;27;8;5;4;153;0;0;0;0;0;0
2020-02-17 07:00:00;119;62;64;20;23;9;6;3;146;0;0;0;0;0;0
2020-02-17 07:15:00;133;89;83;17;18;7;5;5;125;0;0;0;1;0;0
2020-02-17 07:30:00;107;82;80;33;36;18;18;9;130;0;0;0;2;0;0
2020-02-17 07:45:00;114;80;79;31;31;15;17;11;149;0;0;3;1;0;0
2020-02-17 08:00:00;99;77;78;32;34;17;20;12;152;0;0;0;1;0;0
2020-02-17 08:15:00;104;64;60;28;29;17;16;5;142;0;0;0;1;0;0
2020-02-17 08:30:00;96;49;52;22;25;15;17;5;129;0;0;0;0;0;0
2020-02-17 08:45:00;81;39;40;26;29;22;22;8;107;0;0;0;0;0;0
2020-02-17 09:00:00;89;24;22;25;24;13;13;8;119;0;0;0;0;0;0
2020-02-17 09:15:00;79;24;25;25;30;16;20;8;108;0;0;0;0;0;0
2020-02-17 09:30:00;93;35;35;34;37;30;27;8;80;0;0;0;1;0;0
