DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-08-15 00:00:00;17;15;4;3;6;11;12;0;2;2;0;0
2019-08-15 00:15:00;12;16;3;1;2;14;14;1;1;1;0;0
2019-08-15 00:30:00;12;6;1;2;3;10;7;1;1;2;0;0
2019-08-15 00:45:00;13;12;2;0;1;14;9;1;2;3;0;0
2019-08-15 01:00:00;15;13;0;2;3;14;9;0;0;0;0;0
2019-08-15 01:15:00;17;10;1;1;2;15;7;0;4;5;0;0
2019-08-15 01:30:00;7;5;0;1;1;11;9;0;1;1;0;0
2019-08-15 01:45:00;6;5;0;0;1;6;2;0;2;2;0;0
2019-08-15 02:00:00;9;7;1;0;2;5;1;0;1;1;0;0
2019-08-15 02:15:00;14;8;1;0;2;6;4;0;2;1;0;0
2019-08-15 02:30:00;3;5;2;0;2;8;4;0;0;0;0;0
2019-08-15 02:45:00;6;2;1;1;1;8;3;0;0;1;0;0
2019-08-15 03:00:00;7;5;0;1;1;7;5;0;0;0;0;0
2019-08-15 03:15:00;7;2;0;2;2;7;4;0;0;0;0;0
2019-08-15 03:30:00;5;3;0;0;1;6;2;1;2;2;0;0
2019-08-15 03:45:00;7;6;0;1;1;4;1;0;0;0;0;0
2019-08-15 04:00:00;9;8;0;1;2;6;2;0;2;1;0;0
2019-08-15 04:15:00;6;3;0;1;2;4;7;0;2;2;0;0
2019-08-15 04:30:00;3;6;0;0;0;5;3;0;0;0;0;0
2019-08-15 04:45:00;7;4;0;0;1;10;3;0;2;2;0;0
2019-08-15 05:00:00;4;5;2;3;4;4;3;0;1;1;0;0
2019-08-15 05:15:00;8;6;1;1;2;8;4;0;1;0;0;0
2019-08-15 05:30:00;11;3;1;2;3;16;8;0;0;0;0;0
2019-08-15 05:45:00;11;9;3;2;3;16;14;0;1;1;0;0
2019-08-15 06:00:00;14;8;0;0;0;10;7;0;0;1;0;0
2019-08-15 06:15:00;18;7;2;2;2;19;6;0;1;3;0;0
2019-08-15 06:30:00;16;6;0;3;2;17;10;0;2;3;0;0
2019-08-15 06:45:00;21;6;2;3;4;13;11;0;4;5;0;0
2019-08-15 07:00:00;20;7;3;1;1;3;5;0;0;0;0;0
2019-08-15 07:15:00;25;9;4;0;3;9;5;0;0;1;0;0
2019-08-15 07:30:00;23;5;1;1;2;10;6;0;2;1;0;0
2019-08-15 07:45:00;25;13;2;1;2;14;7;0;0;0;0;0
2019-08-15 08:00:00;28;14;1;3;7;19;8;0;0;1;0;0
2019-08-15 08:15:00;35;20;0;2;1;23;10;0;4;4;0;0
2019-08-15 08:30:00;26;21;1;5;8;22;15;0;2;2;0;0
2019-08-15 08:45:00;47;21;3;4;4;31;20;1;3;2;0;0
2019-08-15 09:00:00;34;21;1;7;8;20;21;1;3;6;0;6
2019-08-15 09:15:00;70;28;0;4;5;34;21;0;4;4;5;2
2019-08-15 09:30:00;54;36;1;4;5;40;34;0;3;4;3;1
2019-08-15 09:45:00;51;20;1;9;11;35;19;0;3;4;2;11
2019-08-15 10:00:00;56;32;1;9;11;29;19;0;2;5;2;0
2019-08-15 10:15:00;55;21;2;6;10;34;23;0;3;5;0;0
2019-08-15 10:30:00;54;21;5;7;8;25;17;1;3;2;0;3
2019-08-15 10:45:00;55;33;6;6;4;34;23;2;2;3;2;0
2019-08-15 11:00:00;66;32;3;8;11;34;22;0;3;5;2;0
2019-08-15 11:15:00;69;40;3;5;6;35;26;2;2;3;1;0
2019-08-15 11:30:00;48;28;2;10;10;25;21;1;2;4;1;0
2019-08-15 11:45:00;47;23;5;10;10;40;33;1;5;4;5;2
2019-08-15 12:00:00;73;24;1;4;5;43;31;0;3;3;1;8
2019-08-15 12:15:00;52;31;5;8;10;31;25;0;3;5;1;2
2019-08-15 12:30:00;58;27;3;8;11;44;41;0;8;9;0;2
2019-08-15 12:45:00;43;24;1;4;8;46;32;1;5;6;0;0
2019-08-15 13:00:00;43;26;5;5;10;39;29;0;5;7;2;1
2019-08-15 13:15:00;41;31;3;5;8;32;36;0;3;4;0;0
2019-08-15 13:30:00;66;32;6;7;15;41;24;0;4;5;2;3
2019-08-15 13:45:00;54;26;4;4;8;50;35;0;1;2;0;1
2019-08-15 14:00:00;58;28;3;4;4;58;42;1;4;3;3;3
2019-08-15 14:15:00;64;19;1;5;6;43;24;1;4;7;2;3
2019-08-15 14:30:00;49;42;3;10;8;42;37;0;3;4;1;0
2019-08-15 14:45:00;42;37;6;8;16;49;43;1;3;5;10;0
2019-08-15 15:00:00;41;19;1;6;6;41;26;0;1;1;1;19
2019-08-15 15:15:00;52;19;2;6;7;52;31;0;5;5;1;3
2019-08-15 15:30:00;33;28;1;9;9;46;28;0;3;4;1;0
2019-08-15 15:45:00;41;27;7;6;10;54;41;1;4;4;5;6
2019-08-15 16:00:00;52;24;2;6;5;38;32;0;1;4;4;0
2019-08-15 16:15:00;51;20;4;7;9;49;47;0;6;8;8;7
2019-08-15 16:30:00;51;29;2;6;9;46;34;0;5;5;8;1
2019-08-15 16:45:00;46;24;4;8;9;40;48;0;1;3;5;0
2019-08-15 17:00:00;55;35;3;5;5;58;50;0;11;16;7;7
2019-08-15 17:15:00;53;38;6;8;12;64;47;0;4;3;1;8
2019-08-15 17:30:00;38;28;6;9;15;57;43;0;2;8;1;2
2019-08-15 17:45:00;42;27;6;8;9;52;60;0;5;7;0;0
2019-08-15 18:00:00;57;34;2;8;13;58;56;2;7;8;6;0
2019-08-15 18:15:00;45;25;4;4;8;56;42;0;2;5;5;26
2019-08-15 18:30:00;39;27;3;11;20;48;35;0;4;6;2;0
2019-08-15 18:45:00;35;20;2;8;11;56;36;1;6;8;0;0
2019-08-15 19:00:00;43;18;3;5;10;49;39;0;3;3;4;0
2019-08-15 19:15:00;34;30;3;4;8;59;41;1;3;8;0;0
2019-08-15 19:30:00;47;24;3;6;13;55;33;1;4;6;0;0
2019-08-15 19:45:00;44;23;4;5;14;47;39;1;2;3;0;0
2019-08-15 20:00:00;32;22;3;3;4;37;31;0;2;9;0;0
2019-08-15 20:15:00;46;28;2;6;9;43;23;0;3;6;1;0
2019-08-15 20:30:00;33;19;0;3;1;34;29;0;3;4;0;0
2019-08-15 20:45:00;34;14;2;4;7;48;26;0;2;2;0;4
2019-08-15 21:00:00;33;19;5;1;7;25;18;1;3;3;0;0
2019-08-15 21:15:00;43;24;4;4;8;38;32;0;4;6;0;0
2019-08-15 21:30:00;26;24;1;4;5;27;14;0;3;5;0;0
2019-08-15 21:45:00;23;16;4;1;3;25;12;1;2;4;0;0
2019-08-15 22:00:00;20;17;4;3;8;23;21;0;4;5;0;0
2019-08-15 22:15:00;19;15;3;4;8;23;14;0;3;4;0;0
2019-08-15 22:30:00;23;16;2;1;4;32;17;0;0;0;0;0
2019-08-15 22:45:00;21;22;4;1;6;14;21;0;1;1;0;0
2019-08-15 23:00:00;10;11;1;4;5;23;18;1;0;2;0;0
2019-08-15 23:15:00;21;11;2;0;1;16;7;0;1;1;0;0
2019-08-15 23:30:00;13;10;3;0;1;22;10;0;0;1;0;0
2019-08-15 23:45:00;14;10;0;3;3;10;10;0;4;4;0;0
