DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-09-19 00:00:00;0;0;0;0;5;28;20;8;0;0;0;0;0;0
2020-09-19 00:15:00;0;0;0;0;3;27;16;6;0;0;0;0;0;0
2020-09-19 00:30:00;0;0;0;0;3;18;19;8;0;0;0;0;0;0
2020-09-19 00:45:00;0;0;0;0;5;22;17;6;0;0;0;0;0;0
2020-09-19 01:00:00;0;0;0;0;8;21;21;8;0;0;0;0;0;0
2020-09-19 01:15:00;0;0;0;0;1;17;13;5;0;0;0;0;0;0
2020-09-19 01:30:00;0;0;0;0;4;13;15;7;0;0;0;0;0;0
2020-09-19 01:45:00;0;0;0;0;3;11;12;2;0;0;0;0;0;0
2020-09-19 02:00:00;0;0;0;0;3;11;14;8;0;0;0;0;0;0
2020-09-19 02:15:00;0;0;0;0;1;12;9;1;0;0;0;0;0;0
2020-09-19 02:30:00;0;0;0;0;2;11;9;0;0;0;0;0;0;0
2020-09-19 02:45:00;0;0;0;0;5;6;14;4;0;0;0;0;0;0
2020-09-19 03:00:00;0;0;0;0;2;6;8;3;0;0;0;0;0;0
2020-09-19 03:15:00;0;0;0;0;0;10;9;0;0;0;0;0;0;0
2020-09-19 03:30:00;0;0;0;0;5;10;10;0;0;0;0;0;0;0
2020-09-19 03:45:00;0;0;0;0;3;7;8;1;0;0;0;0;0;0
2020-09-19 04:00:00;0;0;0;0;0;7;9;1;0;0;0;0;0;0
2020-09-19 04:15:00;0;0;0;0;2;4;6;4;0;0;0;0;0;0
2020-09-19 04:30:00;0;0;0;0;3;6;8;6;0;0;0;0;0;0
2020-09-19 04:45:00;0;0;0;0;3;8;6;2;0;0;0;0;0;0
2020-09-19 05:00:00;0;0;0;0;4;14;11;6;0;0;0;0;0;0
2020-09-19 05:15:00;0;0;0;0;3;10;10;14;0;0;0;0;0;0
2020-09-19 05:30:00;0;0;0;0;9;22;13;10;0;0;0;0;0;0
2020-09-19 05:45:00;0;0;0;0;7;34;36;19;0;0;0;0;0;0
2020-09-19 06:00:00;0;0;0;0;6;48;45;26;0;0;0;0;0;0
2020-09-19 06:15:00;0;0;0;0;14;40;24;13;0;0;0;0;0;0
2020-09-19 06:30:00;0;0;0;0;8;32;24;14;0;0;0;0;0;0
2020-09-19 06:45:00;0;0;0;0;10;27;23;11;0;0;0;0;0;0
2020-09-19 07:00:00;0;0;0;0;12;27;30;17;0;0;0;0;0;0
2020-09-19 07:15:00;0;0;0;0;17;32;28;20;0;0;0;0;0;0
2020-09-19 07:30:00;0;0;0;0;7;41;44;17;0;0;0;0;0;0
2020-09-19 07:45:00;0;0;0;0;17;45;47;15;0;0;0;0;1;0
2020-09-19 08:00:00;0;0;0;0;15;46;44;18;0;0;0;0;0;0
2020-09-19 08:15:00;0;0;0;0;26;41;40;13;0;0;0;0;0;0
2020-09-19 08:30:00;0;0;0;0;21;56;53;20;0;0;0;2;0;0
2020-09-19 08:45:00;0;0;0;0;30;56;54;38;0;0;0;0;3;0
2020-09-19 09:00:00;0;0;0;0;24;72;82;25;0;0;0;0;0;0
2020-09-19 09:15:00;0;0;0;0;37;75;67;38;0;0;1;0;0;0
2020-09-19 09:30:00;0;0;0;0;47;65;71;28;0;0;0;0;3;0
2020-09-19 09:45:00;0;0;0;0;32;78;71;41;0;0;10;0;4;0
2020-09-19 10:00:00;0;0;0;0;38;72;69;32;0;0;3;0;0;0
2020-09-19 10:15:00;0;0;0;0;27;93;97;47;0;0;0;0;17;0
2020-09-19 10:30:00;0;0;0;0;37;83;97;38;0;0;0;0;0;0
2020-09-19 10:45:00;0;0;0;0;43;87;104;33;0;0;1;0;8;1
2020-09-19 11:00:00;0;0;0;0;45;79;92;31;0;0;0;0;0;0
2020-09-19 11:15:00;0;0;0;0;45;87;98;28;0;0;0;0;0;0
2020-09-19 11:30:00;0;0;0;0;44;89;107;41;0;0;0;0;1;0
2020-09-19 11:45:00;0;0;0;0;41;111;118;43;0;0;2;0;1;0
2020-09-19 12:00:00;0;0;0;0;38;101;109;39;0;0;0;0;0;0
2020-09-19 12:15:00;0;0;0;0;43;98;131;40;0;0;0;0;6;0
2020-09-19 12:30:00;0;0;0;0;37;93;119;45;0;0;1;3;7;0
2020-09-19 12:45:00;0;0;0;0;45;110;111;58;0;0;0;0;26;0
2020-09-19 13:00:00;0;0;0;0;28;97;98;39;0;0;0;0;0;0
2020-09-19 13:15:00;0;0;0;0;39;83;92;33;0;0;3;0;0;3
2020-09-19 13:30:00;0;0;0;0;33;87;99;38;0;0;21;0;0;0
