DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-12-26 00:00:00;2;1;1;1;0;1;2;0;0;0;0;0
2020-12-26 00:15:00;1;1;1;2;1;4;1;1;3;0;0;0
2020-12-26 00:30:00;2;2;0;0;5;0;2;4;1;0;0;0
2020-12-26 00:45:00;5;4;0;0;1;2;5;1;2;0;0;0
2020-12-26 01:00:00;3;2;0;0;1;1;4;1;0;0;0;1
2020-12-26 01:15:00;2;1;1;0;1;1;1;1;2;0;0;0
2020-12-26 01:30:00;2;2;0;0;1;0;2;1;0;0;0;0
2020-12-26 01:45:00;2;0;0;1;2;0;2;1;0;0;0;0
2020-12-26 02:00:00;1;0;1;1;0;0;1;0;0;0;0;0
2020-12-26 02:15:00;0;0;0;0;0;1;0;0;1;0;0;0
2020-12-26 02:30:00;1;0;0;0;0;0;1;0;0;0;0;0
2020-12-26 02:45:00;1;1;0;0;0;0;1;0;0;0;0;0
2020-12-26 03:00:00;0;0;0;0;1;1;0;1;1;0;0;0
2020-12-26 03:15:00;1;0;0;0;0;1;1;0;1;0;0;0
2020-12-26 03:30:00;0;0;0;0;1;0;0;1;0;0;0;0
2020-12-26 03:45:00;3;2;0;0;1;3;1;2;3;2;0;1
2020-12-26 04:00:00;0;0;0;0;0;1;0;0;1;0;0;0
2020-12-26 04:15:00;1;0;0;0;1;1;1;2;2;0;0;0
2020-12-26 04:30:00;0;0;0;0;1;2;0;1;2;0;0;0
2020-12-26 04:45:00;3;2;0;0;5;1;3;5;1;0;0;0
2020-12-26 05:00:00;8;6;1;0;1;2;10;3;2;0;0;0
2020-12-26 05:15:00;9;1;0;1;4;5;9;4;5;0;0;0
2020-12-26 05:30:00;7;4;1;1;10;22;7;13;20;2;0;1
2020-12-26 05:45:00;12;8;3;3;10;18;13;11;19;0;0;0
2020-12-26 06:00:00;13;5;1;3;4;6;14;4;6;0;0;0
2020-12-26 06:15:00;15;9;2;1;4;10;14;5;10;1;0;1
2020-12-26 06:30:00;7;3;1;1;8;7;7;7;10;1;0;0
2020-12-26 06:45:00;23;12;1;2;7;2;22;6;1;0;0;1
2020-12-26 07:00:00;6;1;1;2;5;8;7;7;10;2;0;1
2020-12-26 07:15:00;11;6;2;3;11;10;11;13;9;0;0;0
2020-12-26 07:30:00;23;7;2;3;13;11;24;9;11;0;0;0
2020-12-26 07:45:00;16;5;2;0;6;14;16;8;17;0;0;0
2020-12-26 08:00:00;11;4;6;4;2;10;11;7;11;0;0;0
2020-12-26 08:15:00;13;6;3;2;12;15;17;11;15;0;0;1
2020-12-26 08:30:00;24;8;3;5;6;8;23;7;8;0;0;1
2020-12-26 08:45:00;31;12;2;5;16;15;29;14;17;0;1;1
2020-12-26 09:00:00;25;13;3;5;17;14;29;13;18;0;0;0
2020-12-26 09:15:00;51;18;5;5;19;21;56;12;22;0;0;0
2020-12-26 09:30:00;40;13;9;5;23;32;42;21;9;0;0;0
