DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-12-04 00:00:00;10;5;1;0;4;4;1;0;1;1;1;0;0;10;7;0;0;0;0;0;0;0;0
2020-12-04 00:15:00;9;9;1;2;9;6;0;1;1;2;1;3;3;11;11;0;0;0;0;0;0;0;0
2020-12-04 00:30:00;8;3;3;0;10;4;0;1;2;2;1;2;2;8;12;0;0;0;0;0;0;0;0
2020-12-04 00:45:00;6;10;0;2;5;5;2;2;3;3;2;1;2;8;6;0;0;0;0;0;0;0;0
2020-12-04 01:00:00;7;5;0;1;6;7;2;3;2;0;0;1;0;7;8;0;0;0;0;0;0;0;0
2020-12-04 01:15:00;6;7;0;0;6;4;0;2;1;0;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-12-04 01:30:00;9;3;0;1;8;4;0;1;0;1;0;0;0;9;8;0;0;0;0;0;0;0;0
2020-12-04 01:45:00;7;2;0;0;7;4;0;0;1;3;2;3;3;7;7;0;0;0;0;0;0;0;0
2020-12-04 02:00:00;2;2;0;0;3;3;0;1;1;0;0;1;0;2;5;0;0;0;0;0;0;0;0
2020-12-04 02:15:00;8;8;1;1;5;3;0;0;1;2;0;1;2;10;8;0;0;0;0;0;0;0;0
2020-12-04 02:30:00;3;5;0;0;5;5;0;0;0;0;0;1;1;4;6;0;0;0;0;0;0;0;0
2020-12-04 02:45:00;2;1;0;0;9;10;0;0;0;0;0;3;0;2;10;0;0;0;0;0;0;0;0
2020-12-04 03:00:00;5;3;1;0;5;4;1;1;1;2;1;0;0;5;6;0;0;0;0;0;0;0;0
2020-12-04 03:15:00;1;2;1;2;5;5;0;1;1;0;0;1;1;2;7;0;0;0;0;0;0;0;0
2020-12-04 03:30:00;2;4;0;0;5;5;2;1;0;1;1;2;1;5;5;0;0;0;0;0;0;0;0
2020-12-04 03:45:00;6;5;1;0;4;5;1;1;3;2;1;1;2;7;5;0;0;0;0;0;0;0;0
2020-12-04 04:00:00;11;7;0;2;9;6;0;1;3;2;0;3;3;13;11;0;0;0;0;0;0;0;0
2020-12-04 04:15:00;9;10;1;1;7;4;1;2;2;3;2;1;1;12;10;0;0;0;0;0;0;0;0
2020-12-04 04:30:00;17;12;3;0;13;5;0;1;4;1;1;0;0;19;15;0;0;0;0;0;0;0;0
2020-12-04 04:45:00;26;23;2;7;18;8;3;6;10;3;4;5;4;29;19;0;0;0;0;0;0;0;0
2020-12-04 05:00:00;56;57;0;1;25;16;2;5;2;4;6;0;0;71;34;0;0;0;0;0;0;0;0
2020-12-04 05:15:00;69;79;4;10;41;29;6;17;13;9;7;5;3;96;53;0;0;0;0;0;0;0;0
2020-12-04 05:30:00;77;85;3;7;38;29;7;10;15;9;4;3;4;99;48;0;0;0;0;0;0;0;0
2020-12-04 05:45:00;66;75;5;7;55;43;4;8;13;15;9;7;7;81;81;0;0;0;0;0;0;0;0
2020-12-04 06:00:00;48;60;6;10;72;68;6;7;9;10;10;10;10;68;93;0;0;0;0;0;0;0;0
2020-12-04 06:15:00;90;106;4;20;69;56;8;21;7;45;23;25;14;112;96;0;0;0;0;11;0;0;0
2020-12-04 06:30:00;93;105;7;19;71;53;5;24;23;14;21;16;14;125;86;0;2;0;0;0;0;0;0
2020-12-04 06:45:00;98;121;3;15;73;51;7;26;23;47;12;12;13;121;99;0;0;0;0;0;0;0;0
2020-12-04 07:00:00;115;135;3;24;66;55;8;30;20;23;33;17;14;146;87;0;0;0;0;0;0;0;0
2020-12-04 07:15:00;140;175;6;33;87;77;6;48;39;32;28;31;29;124;101;0;1;0;0;0;0;0;0
2020-12-04 07:30:00;160;186;15;46;105;114;19;51;45;19;23;32;43;146;119;7;6;0;0;0;0;0;0
