DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-03-09 00:00:00;1;5;5;2;9;3;0
2020-03-09 00:15:00;11;12;5;0;8;3;0
2020-03-09 00:30:00;4;2;0;4;6;4;0
2020-03-09 00:45:00;3;1;1;0;6;4;0
2020-03-09 01:00:00;6;6;6;0;5;2;0
2020-03-09 01:15:00;1;3;3;2;7;6;0
2020-03-09 01:30:00;2;0;0;1;3;2;0
2020-03-09 01:45:00;3;5;3;1;7;5;0
2020-03-09 02:00:00;6;3;0;1;5;3;0
2020-03-09 02:15:00;5;7;2;0;12;5;0
2020-03-09 02:30:00;2;2;3;0;7;5;0
2020-03-09 02:45:00;3;7;4;2;7;5;0
2020-03-09 03:00:00;5;4;4;3;4;2;0
2020-03-09 03:15:00;7;4;4;2;8;4;0
2020-03-09 03:30:00;7;5;1;0;3;3;0
2020-03-09 03:45:00;6;4;4;7;4;2;0
2020-03-09 04:00:00;1;4;3;7;5;3;0
2020-03-09 04:15:00;6;3;2;4;8;6;0
2020-03-09 04:30:00;9;4;4;5;12;3;0
2020-03-09 04:45:00;12;6;5;3;9;8;0
2020-03-09 05:00:00;34;19;11;6;22;5;0
2020-03-09 05:15:00;32;19;13;15;31;12;0
2020-03-09 05:30:00;41;29;25;10;32;14;0
2020-03-09 05:45:00;68;39;34;24;59;26;0
2020-03-09 06:00:00;60;37;29;18;46;21;0
2020-03-09 06:15:00;74;33;27;23;80;33;0
2020-03-09 06:30:00;85;55;51;19;91;33;0
2020-03-09 06:45:00;107;68;64;40;102;56;1
2020-03-09 07:00:00;123;77;71;34;101;35;1
2020-03-09 07:15:00;138;86;78;46;95;30;2
2020-03-09 07:30:00;101;53;50;60;89;31;1
2020-03-09 07:45:00;105;82;78;52;95;34;1
2020-03-09 08:00:00;76;57;52;77;89;38;1
2020-03-09 08:15:00;78;60;59;44;88;40;2
2020-03-09 08:30:00;82;51;52;84;100;36;0
2020-03-09 08:45:00;72;43;37;49;86;33;1
2020-03-09 09:00:00;60;38;30;45;84;36;0
2020-03-09 09:15:00;80;44;38;40;72;36;2
2020-03-09 09:30:00;60;48;41;92;77;38;0
2020-03-09 09:45:00;84;66;54;42;77;53;0
2020-03-09 10:00:00;75;33;32;32;82;46;0
2020-03-09 10:15:00;86;51;38;38;79;45;0
2020-03-09 10:30:00;89;53;40;43;98;47;1
2020-03-09 10:45:00;80;55;40;196;85;45;0
2020-03-09 11:00:00;74;58;51;39;79;50;2
2020-03-09 11:15:00;75;49;37;46;85;47;2
2020-03-09 11:30:00;101;70;53;48;89;62;0
2020-03-09 11:45:00;83;59;46;63;83;55;4
2020-03-09 12:00:00;63;54;44;62;102;61;4
2020-03-09 12:15:00;58;41;37;38;80;46;2
2020-03-09 12:30:00;68;46;35;28;97;52;1
2020-03-09 12:45:00;79;55;48;41;96;49;5
2020-03-09 13:00:00;74;49;41;48;85;41;2
2020-03-09 13:15:00;85;42;39;39;92;43;1
2020-03-09 13:30:00;65;48;37;33;98;42;2
2020-03-09 13:45:00;66;50;39;38;77;51;3
2020-03-09 14:00:00;81;50;47;31;75;34;1
2020-03-09 14:15:00;84;42;38;54;81;45;0
2020-03-09 14:30:00;77;49;46;48;95;49;0
2020-03-09 14:45:00;79;45;40;36;87;51;1
2020-03-09 15:00:00;97;53;42;38;96;47;0
2020-03-09 15:15:00;80;52;48;106;101;45;0
2020-03-09 15:30:00;87;64;61;63;113;67;0
2020-03-09 15:45:00;76;45;43;54;97;56;1
2020-03-09 16:00:00;91;55;49;59;122;67;3
2020-03-09 16:15:00;80;62;58;62;122;56;3
2020-03-09 16:30:00;107;59;57;74;129;63;0
2020-03-09 16:45:00;104;46;45;273;107;56;3
2020-03-09 17:00:00;101;54;54;136;123;72;4
2020-03-09 17:15:00;71;53;47;41;123;48;5
2020-03-09 17:30:00;68;51;42;39;75;44;3
2020-03-09 17:45:00;62;37;34;34;87;40;0
2020-03-09 18:00:00;58;47;42;41;75;37;4
2020-03-09 18:15:00;54;43;38;18;76;27;0
2020-03-09 18:30:00;58;33;30;33;67;33;0
2020-03-09 18:45:00;36;30;25;32;71;27;0
2020-03-09 19:00:00;44;22;18;15;47;18;0
2020-03-09 19:15:00;36;23;18;18;48;13;0
2020-03-09 19:30:00;28;8;7;11;41;17;0
2020-03-09 19:45:00;24;14;12;6;34;14;0
2020-03-09 20:00:00;27;14;11;5;39;13;0
2020-03-09 20:15:00;16;10;10;8;30;12;0
2020-03-09 20:30:00;19;13;9;10;28;14;0
2020-03-09 20:45:00;24;13;12;9;24;13;0
2020-03-09 21:00:00;18;10;5;2;28;12;0
2020-03-09 21:15:00;21;8;3;9;27;14;0
2020-03-09 21:30:00;13;16;11;6;33;20;0
2020-03-09 21:45:00;13;9;6;4;31;8;0
2020-03-09 22:00:00;16;9;8;4;29;14;0
2020-03-09 22:15:00;13;10;8;12;31;11;0
2020-03-09 22:30:00;10;4;4;5;27;11;0
2020-03-09 22:45:00;8;10;7;1;11;8;0
2020-03-09 23:00:00;12;9;5;2;9;5;0
2020-03-09 23:15:00;13;7;4;7;7;6;0
2020-03-09 23:30:00;8;8;6;5;10;6;0
2020-03-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
