DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-06-05 00:00:00;10;6;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 00:15:00;16;10;0;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 00:30:00;17;10;0;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 00:45:00;6;5;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 01:00:00;16;7;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 01:15:00;6;6;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 01:30:00;7;7;0;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 01:45:00;9;6;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 02:00:00;6;3;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 02:15:00;5;3;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 02:30:00;4;2;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 02:45:00;8;5;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 03:00:00;2;2;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 03:15:00;9;1;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 03:30:00;6;5;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 03:45:00;5;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 04:00:00;9;9;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 04:15:00;19;14;0;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 04:30:00;23;10;0;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 04:45:00;35;23;0;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 05:00:00;86;88;0;15;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 05:15:00;82;81;0;14;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 05:30:00;87;106;0;33;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 05:45:00;73;67;0;42;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 06:00:00;70;65;0;49;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 06:15:00;84;94;0;39;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 06:30:00;96;90;0;35;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 06:45:00;112;120;0;47;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 07:00:00;102;70;0;57;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 07:15:00;112;147;0;70;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 07:30:00;98;106;0;60;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 07:45:00;127;139;0;78;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 08:00:00;103;100;0;80;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 08:15:00;109;111;0;78;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 08:30:00;102;102;1;62;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 08:45:00;97;103;1;63;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 09:00:00;108;99;1;57;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 09:15:00;110;81;1;75;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 09:30:00;130;113;1;81;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 09:45:00;111;122;1;80;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
