DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-08-08 00:00:00;12;8;1;0;13;6;0;0;0;0;13;9;6;19;6;0;0
2019-08-08 00:15:00;10;6;0;0;24;7;0;0;0;0;9;6;8;30;7;0;0
2019-08-08 00:30:00;10;6;0;0;14;6;1;1;0;0;8;7;5;20;5;0;0
2019-08-08 00:45:00;8;10;0;0;12;4;2;2;0;0;8;11;5;16;6;0;0
2019-08-08 01:00:00;8;4;0;0;14;4;2;2;0;0;8;5;4;18;4;0;0
2019-08-08 01:15:00;6;4;0;0;6;2;0;0;0;1;6;3;3;6;1;0;0
2019-08-08 01:30:00;6;1;0;0;7;2;0;0;0;0;5;1;2;9;2;0;0
2019-08-08 01:45:00;12;2;0;0;10;3;0;0;0;0;12;0;3;13;4;0;0
2019-08-08 02:00:00;3;1;0;0;5;3;2;2;0;1;2;2;3;8;3;0;0
2019-08-08 02:15:00;8;1;0;0;7;2;0;0;0;1;8;1;1;7;2;0;0
2019-08-08 02:30:00;8;0;0;0;6;0;3;3;0;0;8;0;0;7;0;0;0
2019-08-08 02:45:00;6;4;0;0;6;1;0;0;0;0;7;4;1;6;1;0;0
2019-08-08 03:00:00;4;0;0;0;8;3;3;3;0;0;4;1;3;11;3;0;0
2019-08-08 03:15:00;9;9;0;1;8;4;0;0;0;1;8;8;4;12;4;0;0
2019-08-08 03:30:00;8;2;0;0;8;1;0;0;0;0;8;2;1;8;1;0;0
2019-08-08 03:45:00;13;2;1;0;13;3;0;0;0;0;12;2;3;16;4;0;0
2019-08-08 04:00:00;13;4;0;0;14;1;0;0;0;0;13;4;1;15;1;0;0
2019-08-08 04:15:00;15;3;0;1;12;3;1;1;0;0;14;2;2;14;2;0;0
2019-08-08 04:30:00;20;12;0;1;16;4;3;3;0;0;18;12;4;16;4;0;0
2019-08-08 04:45:00;24;10;0;1;18;8;2;2;0;1;23;9;7;26;7;0;0
2019-08-08 05:00:00;28;17;0;1;31;12;1;1;0;2;27;16;10;38;10;0;0
2019-08-08 05:15:00;35;16;2;0;41;13;5;5;0;4;33;15;11;49;12;0;0
2019-08-08 05:30:00;45;22;5;0;46;23;3;3;2;0;39;21;21;65;24;0;0
2019-08-08 05:45:00;74;55;5;2;49;28;2;2;1;9;65;56;26;69;29;0;0
2019-08-08 06:00:00;57;34;4;0;58;30;3;3;2;1;58;35;31;79;31;0;0
2019-08-08 06:15:00;64;51;1;0;75;43;2;2;4;1;59;51;42;106;43;0;0
2019-08-08 06:30:00;110;127;2;2;79;53;3;4;0;2;94;121;50;117;49;0;1
2019-08-08 06:45:00;123;164;2;0;96;51;5;6;4;1;98;172;52;139;54;0;0
2019-08-08 07:00:00;109;136;2;2;80;46;9;9;4;3;97;138;50;105;46;0;0
2019-08-08 07:15:00;130;181;2;2;110;66;13;13;4;1;107;184;69;158;68;0;0
2019-08-08 07:30:00;108;170;0;1;86;70;9;9;5;6;95;167;68;140;71;0;5
2019-08-08 07:45:00;152;250;0;2;91;62;12;12;2;5;128;266;60;136;57;0;5
2019-08-08 08:00:00;105;165;0;1;113;61;10;10;1;3;90;165;62;159;61;1;0
2019-08-08 08:15:00;124;189;3;0;106;56;10;11;7;5;112;194;60;149;62;0;1
2019-08-08 08:30:00;107;171;2;3;107;58;5;7;7;3;89;179;60;146;62;2;0
2019-08-08 08:45:00;117;174;3;2;88;61;8;9;6;4;102;186;62;134;63;0;0
2019-08-08 09:00:00;119;147;2;0;95;57;5;6;2;0;103;152;59;137;58;0;0
2019-08-08 09:15:00;105;138;1;0;108;64;11;13;9;3;101;135;63;157;61;0;1
2019-08-08 09:30:00;111;107;0;2;102;82;18;19;8;2;95;116;88;170;86;0;0
2019-08-08 09:45:00;121;133;1;2;97;66;13;13;5;3;100;135;66;148;68;0;1
