DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-08-15 00:00:00;3;3;0;0;18;8;2;1;0;0;4;3;7;25;7;0;0
2019-08-15 00:15:00;17;7;1;0;12;4;0;0;0;0;14;11;3;16;3;0;0
2019-08-15 00:30:00;11;13;0;0;18;4;0;0;0;1;13;11;4;21;4;0;0
2019-08-15 00:45:00;7;11;0;0;19;3;2;2;2;0;9;11;3;22;3;0;0
2019-08-15 01:00:00;9;9;0;0;17;9;2;2;1;0;9;11;10;26;9;0;0
2019-08-15 01:15:00;13;6;0;0;16;7;0;0;0;0;13;7;7;22;7;0;0
2019-08-15 01:30:00;4;6;0;0;13;4;2;2;0;0;4;5;4;17;5;0;0
2019-08-15 01:45:00;5;6;0;0;8;3;0;0;0;0;6;5;3;11;3;0;0
2019-08-15 02:00:00;10;8;0;0;12;3;1;1;0;0;9;8;3;14;3;0;0
2019-08-15 02:15:00;6;4;0;0;11;7;1;1;1;0;7;4;9;17;8;0;0
2019-08-15 02:30:00;10;2;0;0;12;7;3;3;1;0;9;1;7;19;7;0;0
2019-08-15 02:45:00;8;4;0;0;15;4;2;2;0;0;8;4;4;18;4;0;0
2019-08-15 03:00:00;6;1;0;0;16;4;3;3;2;0;6;2;3;20;3;0;0
2019-08-15 03:15:00;4;1;0;0;1;4;0;0;0;0;4;1;3;5;3;0;0
2019-08-15 03:30:00;1;3;0;0;10;4;0;0;0;0;0;3;4;14;4;0;0
2019-08-15 03:45:00;6;4;0;0;3;1;2;2;1;0;7;4;1;4;1;0;0
2019-08-15 04:00:00;6;1;0;0;6;2;1;1;1;0;7;1;0;6;0;0;0
2019-08-15 04:15:00;7;4;0;0;8;3;2;2;0;0;4;2;3;11;3;0;0
2019-08-15 04:30:00;7;4;0;1;3;1;2;2;2;0;7;4;1;3;1;0;0
2019-08-15 04:45:00;6;2;0;0;11;1;4;3;3;0;6;2;2;12;2;0;0
2019-08-15 05:00:00;7;2;0;0;6;2;0;0;0;0;7;2;2;8;2;0;0
2019-08-15 05:15:00;4;4;0;0;11;2;0;0;0;0;4;4;2;13;2;0;0
2019-08-15 05:30:00;7;4;0;0;5;0;0;0;0;0;7;4;0;5;0;0;0
2019-08-15 05:45:00;11;10;0;0;13;4;2;2;2;0;8;7;5;17;4;0;0
2019-08-15 06:00:00;12;2;0;0;15;6;0;0;0;0;12;2;6;21;6;0;0
2019-08-15 06:15:00;9;3;0;0;16;3;0;0;0;0;8;4;2;18;2;0;0
2019-08-15 06:30:00;10;5;0;0;13;2;0;0;0;0;9;7;2;15;2;0;0
2019-08-15 06:45:00;11;3;0;0;9;0;0;0;0;0;12;2;0;9;0;0;0
2019-08-15 07:00:00;14;5;0;0;11;6;2;2;1;0;11;5;7;17;6;0;0
2019-08-15 07:15:00;9;4;0;0;17;5;0;0;0;0;10;4;4;22;4;0;0
2019-08-15 07:30:00;14;8;0;0;18;7;0;0;0;0;13;9;7;24;7;0;0
2019-08-15 07:45:00;14;9;0;0;15;3;1;1;0;2;15;8;3;18;3;0;0
2019-08-15 08:00:00;12;7;1;0;29;9;0;0;0;0;11;8;7;36;8;0;0
2019-08-15 08:15:00;21;14;0;0;29;7;2;2;1;1;19;16;7;34;7;0;0
2019-08-15 08:30:00;27;23;0;0;29;9;0;0;0;1;23;27;8;36;8;0;0
2019-08-15 08:45:00;21;17;0;0;36;5;0;0;0;0;20;17;3;40;3;0;0
