DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-12-14 00:00:00;0;5;0;0;1;1;8;3;0;0
2020-12-14 00:15:00;0;9;0;0;2;0;6;2;1;1
2020-12-14 00:30:00;0;6;0;0;0;2;3;4;0;0
2020-12-14 00:45:00;0;2;0;0;0;1;7;3;1;1
2020-12-14 01:00:00;0;7;0;0;0;2;11;3;0;0
2020-12-14 01:15:00;0;3;0;0;1;0;5;3;0;0
2020-12-14 01:30:00;0;2;1;0;1;2;5;5;0;0
2020-12-14 01:45:00;0;4;1;0;3;1;4;1;0;0
2020-12-14 02:00:00;0;9;0;1;3;1;2;1;0;0
2020-12-14 02:15:00;0;5;0;0;2;0;6;2;0;0
2020-12-14 02:30:00;0;4;0;0;0;0;3;1;0;0
2020-12-14 02:45:00;0;4;0;0;0;1;7;0;0;0
2020-12-14 03:00:00;0;4;0;1;0;0;2;1;0;0
2020-12-14 03:15:00;0;7;0;0;0;1;8;2;0;0
2020-12-14 03:30:00;0;4;0;0;0;1;5;3;0;0
2020-12-14 03:45:00;0;3;0;0;1;1;10;6;0;0
2020-12-14 04:00:00;0;9;1;0;0;0;7;1;0;0
2020-12-14 04:15:00;0;13;0;0;0;4;11;6;1;2
2020-12-14 04:30:00;0;14;0;0;1;10;14;11;0;0
2020-12-14 04:45:00;0;24;0;1;0;25;36;17;3;2
2020-12-14 05:00:00;0;44;0;0;1;76;52;42;6;6
2020-12-14 05:15:00;0;48;2;2;1;172;90;109;6;12
2020-12-14 05:30:00;0;69;2;2;10;195;65;109;13;22
2020-12-14 05:45:00;0;102;11;29;25;111;38;67;13;18
2020-12-14 06:00:00;0;124;17;36;35;119;57;81;8;19
2020-12-14 06:15:00;0;84;7;13;13;147;59;115;19;22
2020-12-14 06:30:00;0;89;7;6;10;194;66;153;32;44
2020-12-14 06:45:00;0;117;3;12;7;184;58;161;26;38
2020-12-14 07:00:00;0;88;5;15;11;109;68;130;21;25
2020-12-14 07:15:00;0;102;4;14;12;147;74;170;22;22
2020-12-14 07:30:00;0;110;14;18;16;150;97;206;15;18
2020-12-14 07:45:00;0;137;11;19;14;126;92;157;29;21
2020-12-14 08:00:00;0;108;6;10;6;121;98;185;10;12
2020-12-14 08:15:00;0;114;17;16;9;130;74;163;12;12
2020-12-14 08:30:00;0;130;6;19;11;76;88;150;10;9
2020-12-14 08:45:00;0;125;3;12;18;63;92;150;12;10
2020-12-14 09:00:00;0;110;8;16;13;56;87;115;7;4
2020-12-14 09:15:00;0;138;17;20;15;53;110;152;10;6
2020-12-14 09:30:00;0;120;19;15;19;60;103;150;12;5
2020-12-14 09:45:00;0;139;9;15;9;45;97;140;13;9
2020-12-14 10:00:00;0;131;15;17;22;46;101;156;8;4
2020-12-14 10:15:00;0;124;13;19;18;49;87;134;9;2
2020-12-14 10:30:00;0;156;11;16;19;56;100;169;21;12
2020-12-14 10:45:00;0;142;12;19;14;53;96;153;8;5
2020-12-14 11:00:00;0;137;14;17;22;42;111;154;17;8
2020-12-14 11:15:00;0;146;10;16;21;58;105;157;15;10
2020-12-14 11:30:00;0;163;12;23;30;48;99;151;12;7
2020-12-14 11:45:00;0;179;13;23;17;44;112;158;11;5
2020-12-14 12:00:00;0;152;8;22;25;34;99;134;7;2
2020-12-14 12:15:00;0;145;10;26;27;39;76;124;11;2
2020-12-14 12:30:00;0;167;14;24;21;42;109;145;9;8
2020-12-14 12:45:00;0;165;10;29;40;51;104;147;8;4
2020-12-14 13:00:00;0;155;18;21;34;74;110;158;18;6
2020-12-14 13:15:00;0;159;10;23;24;118;118;168;18;10
2020-12-14 13:30:00;0;144;10;24;41;134;102;157;10;7
2020-12-14 13:45:00;0;150;12;32;38;115;129;185;13;4
2020-12-14 14:00:00;0;191;31;52;61;112;97;170;18;10
2020-12-14 14:15:00;0;206;34;94;88;50;97;148;17;6
2020-12-14 14:30:00;0;215;32;104;99;36;103;151;13;8
2020-12-14 14:45:00;0;222;19;44;63;49;109;167;18;13
2020-12-14 15:00:00;0;209;27;53;62;41;108;149;14;8
2020-12-14 15:15:00;0;202;21;67;74;44;112;170;12;4
2020-12-14 15:30:00;0;185;23;49;58;35;110;149;7;4
2020-12-14 15:45:00;0;198;22;49;63;42;109;183;15;4
2020-12-14 16:00:00;0;182;39;74;79;27;123;181;19;6
