DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-11-01 00:00:00;15;7;5;4;1;6;23;8;0;1;0
2019-11-01 00:15:00;20;11;2;2;1;5;20;5;1;4;0
2019-11-01 00:30:00;17;9;2;0;0;0;16;7;0;3;0
2019-11-01 00:45:00;13;7;4;2;0;2;8;3;0;0;0
2019-11-01 01:00:00;18;8;2;1;1;3;21;4;0;1;0
2019-11-01 01:15:00;19;6;5;4;2;5;10;5;0;3;0
2019-11-01 01:30:00;21;6;6;4;0;7;18;5;0;3;0
2019-11-01 01:45:00;24;10;4;0;0;0;23;7;0;3;0
2019-11-01 02:00:00;10;3;2;3;0;3;16;5;0;0;0
2019-11-01 02:15:00;22;10;2;1;0;2;11;7;0;2;0
2019-11-01 02:30:00;10;4;2;1;2;4;13;4;0;3;0
2019-11-01 02:45:00;6;5;2;1;0;2;13;5;1;3;0
2019-11-01 03:00:00;17;5;0;3;0;3;7;3;0;1;0
2019-11-01 03:15:00;5;3;0;2;0;0;10;1;2;1;0
2019-11-01 03:30:00;13;7;1;1;0;1;10;1;0;1;0
2019-11-01 03:45:00;8;1;0;2;0;4;8;1;0;1;0
2019-11-01 04:00:00;9;4;0;3;0;3;13;1;0;2;0
2019-11-01 04:15:00;14;6;0;3;0;3;6;1;0;4;0
2019-11-01 04:30:00;12;8;2;3;1;3;8;4;0;0;0
2019-11-01 04:45:00;11;5;2;2;0;2;12;4;0;1;0
2019-11-01 05:00:00;11;4;2;1;0;1;12;7;0;3;0
2019-11-01 05:15:00;15;7;2;1;2;4;12;5;0;0;0
2019-11-01 05:30:00;25;10;4;3;0;4;12;8;0;2;0
2019-11-01 05:45:00;75;21;12;2;0;3;17;7;0;3;0
2019-11-01 06:00:00;84;18;16;2;0;2;15;9;0;1;1
2019-11-01 06:15:00;51;14;11;3;0;4;21;6;0;3;0
2019-11-01 06:30:00;18;12;6;3;0;4;20;9;0;1;0
2019-11-01 06:45:00;23;13;2;1;0;2;21;6;0;1;0
2019-11-01 07:00:00;19;14;5;0;0;0;10;3;0;4;0
2019-11-01 07:15:00;27;15;3;2;0;2;20;6;0;2;0
2019-11-01 07:30:00;23;13;2;3;0;2;23;7;1;1;0
2019-11-01 07:45:00;20;18;9;2;1;5;21;4;0;4;0
2019-11-01 08:00:00;31;13;6;2;2;2;20;5;0;1;0
2019-11-01 08:15:00;27;18;7;5;1;6;23;10;0;1;0
2019-11-01 08:30:00;34;19;6;3;1;4;27;11;0;2;0
2019-11-01 08:45:00;46;30;11;11;2;15;37;7;0;7;0
2019-11-01 09:00:00;43;18;8;9;2;12;44;12;0;2;0
2019-11-01 09:15:00;61;39;22;10;2;12;33;13;0;4;0
2019-11-01 09:30:00;44;32;15;8;2;10;51;15;0;4;1
2019-11-01 09:45:00;47;24;7;10;1;11;49;25;0;4;0
2019-11-01 10:00:00;59;40;21;11;6;17;71;31;0;7;0
2019-11-01 10:15:00;78;41;24;6;3;11;57;23;0;5;0
2019-11-01 10:30:00;66;41;21;5;1;9;61;24;1;9;0
2019-11-01 10:45:00;66;37;28;9;0;10;67;35;0;10;0
2019-11-01 11:00:00;81;38;23;10;0;11;67;33;3;6;1
2019-11-01 11:15:00;51;29;11;5;1;6;72;37;0;3;0
2019-11-01 11:30:00;77;37;24;10;1;12;74;44;0;7;0
2019-11-01 11:45:00;69;34;23;14;1;13;66;34;1;8;0
2019-11-01 12:00:00;73;36;20;8;2;14;73;32;1;10;0
2019-11-01 12:15:00;95;27;18;16;3;18;64;31;0;7;0
2019-11-01 12:30:00;82;35;20;12;3;20;71;38;2;5;0
2019-11-01 12:45:00;76;34;19;15;1;18;59;34;0;9;0
2019-11-01 13:00:00;78;33;23;12;3;16;75;37;0;12;2
2019-11-01 13:15:00;92;33;15;23;2;25;82;41;1;13;1
2019-11-01 13:30:00;94;29;13;17;6;23;79;55;0;14;2
2019-11-01 13:45:00;99;38;25;9;6;18;81;40;1;5;0
2019-11-01 14:00:00;106;30;22;18;3;19;67;20;0;8;0
2019-11-01 14:15:00;115;45;24;20;3;22;79;41;0;15;0
2019-11-01 14:30:00;102;30;20;16;4;21;70;31;1;7;1
2019-11-01 14:45:00;62;23;9;14;1;14;67;38;1;3;0
2019-11-01 15:00:00;83;36;16;14;3;19;64;39;0;9;1
