DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-11-04 00:00:00;4;3;54;3;0;6;0;0;0;0;0;0
2019-11-04 00:15:00;7;9;59;0;5;9;0;0;0;0;0;0
2019-11-04 00:30:00;3;7;46;1;0;5;0;0;0;0;0;0
2019-11-04 00:45:00;1;3;56;1;1;5;0;0;0;0;0;0
2019-11-04 01:00:00;0;0;41;0;0;5;0;0;0;0;0;0
2019-11-04 01:15:00;0;2;57;0;0;2;0;0;0;0;0;0
2019-11-04 01:30:00;2;2;39;1;1;4;0;0;0;0;0;0
2019-11-04 01:45:00;0;1;48;1;0;1;0;0;0;0;0;0
2019-11-04 02:00:00;0;2;45;0;0;1;0;0;0;0;0;0
2019-11-04 02:15:00;1;2;49;1;0;0;0;0;0;0;0;0
2019-11-04 02:30:00;2;2;35;0;0;0;0;0;0;0;0;0
2019-11-04 02:45:00;2;4;44;0;0;0;0;0;0;0;0;0
2019-11-04 03:00:00;1;3;47;0;0;5;0;0;0;0;0;0
2019-11-04 03:15:00;0;0;41;0;0;0;0;0;0;0;0;0
2019-11-04 03:30:00;0;0;34;0;0;3;0;0;0;0;0;0
2019-11-04 03:45:00;2;1;39;0;0;2;0;0;0;0;0;0
2019-11-04 04:00:00;2;3;30;2;0;2;0;0;0;0;0;0
2019-11-04 04:15:00;3;4;27;0;0;2;0;0;0;0;0;0
2019-11-04 04:30:00;0;2;18;0;0;4;0;0;0;0;0;0
2019-11-04 04:45:00;3;4;31;0;0;3;0;0;0;0;0;0
2019-11-04 05:00:00;11;10;27;2;0;6;1;0;0;0;0;0
2019-11-04 05:15:00;6;8;36;2;0;5;0;0;0;0;0;0
2019-11-04 05:30:00;10;7;31;1;3;6;0;0;0;0;0;0
2019-11-04 05:45:00;15;16;39;0;5;10;0;0;0;0;0;0
2019-11-04 06:00:00;14;15;41;2;7;16;0;0;0;0;0;0
2019-11-04 06:15:00;20;38;65;8;6;34;0;0;0;0;0;0
2019-11-04 06:30:00;23;28;68;22;10;51;0;0;0;0;0;0
2019-11-04 06:45:00;37;53;72;24;6;38;0;0;0;0;0;0
2019-11-04 07:00:00;53;77;87;42;10;57;0;0;0;0;0;0
2019-11-04 07:15:00;54;98;128;87;6;68;1;0;1;0;0;0
2019-11-04 07:30:00;86;166;173;81;14;74;1;1;0;0;0;0
2019-11-04 07:45:00;77;108;129;62;17;98;1;0;1;1;0;0
2019-11-04 08:00:00;63;70;116;14;9;74;0;0;7;0;0;0
2019-11-04 08:15:00;63;69;124;15;10;70;1;1;14;0;0;0
2019-11-04 08:30:00;49;55;121;24;9;67;0;0;0;0;0;0
2019-11-04 08:45:00;51;60;110;16;6;58;0;0;1;0;0;0
2019-11-04 09:00:00;52;46;82;15;8;52;0;0;0;0;0;0
2019-11-04 09:15:00;46;59;104;14;7;52;1;0;1;0;0;0
2019-11-04 09:30:00;61;66;117;30;10;69;1;0;1;0;0;0
2019-11-04 09:45:00;64;47;108;12;4;62;0;0;0;0;0;0
2019-11-04 10:00:00;56;65;116;20;7;66;1;1;0;0;0;0
2019-11-04 10:15:00;41;43;135;11;7;65;0;0;8;0;0;0
2019-11-04 10:30:00;44;41;99;8;9;54;0;0;0;0;0;0
2019-11-04 10:45:00;52;41;104;19;6;82;0;0;2;0;0;0
2019-11-04 11:00:00;31;42;85;23;8;60;0;0;1;2;0;0
2019-11-04 11:15:00;35;54;118;23;6;63;0;0;0;0;0;0
2019-11-04 11:30:00;36;45;103;25;10;76;0;0;0;0;0;0
2019-11-04 11:45:00;39;43;106;28;4;59;0;0;3;0;0;0
2019-11-04 12:00:00;34;37;113;25;9;66;0;1;0;0;0;0
2019-11-04 12:15:00;43;44;111;26;7;57;0;0;0;0;0;0
2019-11-04 12:30:00;30;40;93;26;8;59;1;1;0;0;0;0
2019-11-04 12:45:00;39;65;111;40;7;66;0;2;3;0;0;0
2019-11-04 13:00:00;39;48;144;52;5;81;0;6;1;0;0;0
2019-11-04 13:15:00;35;39;83;27;15;62;0;0;4;0;0;0
2019-11-04 13:30:00;50;53;111;22;9;72;0;0;1;0;0;0
2019-11-04 13:45:00;43;60;98;29;6;76;0;0;0;0;0;0
2019-11-04 14:00:00;45;49;93;38;8;86;1;1;0;0;0;0
2019-11-04 14:15:00;33;52;118;40;5;89;0;2;0;3;0;0
2019-11-04 14:30:00;45;53;129;18;12;80;0;0;3;0;0;0
2019-11-04 14:45:00;56;63;106;42;4;86;0;0;2;0;0;0
2019-11-04 15:00:00;37;57;103;52;10;89;0;2;3;0;0;0
2019-11-04 15:15:00;37;52;138;44;4;122;1;11;2;0;0;0
2019-11-04 15:30:00;38;68;150;49;9;123;0;0;0;0;0;0
2019-11-04 15:45:00;49;64;141;73;7;132;2;5;0;0;0;0
2019-11-04 16:00:00;48;46;179;57;9;153;2;1;0;0;0;0
2019-11-04 16:15:00;53;57;171;56;5;144;0;2;3;0;0;0
2019-11-04 16:30:00;50;49;216;62;9;144;1;0;0;0;0;0
2019-11-04 16:45:00;51;47;183;31;6;145;0;0;0;0;0;0
2019-11-04 17:00:00;47;53;139;49;9;161;0;0;0;0;0;0
2019-11-04 17:15:00;44;60;147;57;12;172;0;0;0;0;0;0
2019-11-04 17:30:00;35;57;171;52;6;153;1;0;0;1;0;0
2019-11-04 17:45:00;42;72;124;63;8;131;0;0;1;0;0;0
2019-11-04 18:00:00;38;43;151;44;9;135;1;0;1;1;0;0
2019-11-04 18:15:00;33;42;143;31;8;111;0;0;0;0;0;0
2019-11-04 18:30:00;31;29;126;21;10;92;0;0;0;0;0;0
2019-11-04 18:45:00;15;36;95;27;7;70;1;0;0;0;0;0
2019-11-04 19:00:00;22;22;93;29;6;60;0;0;0;0;0;0
2019-11-04 19:15:00;22;48;85;32;8;41;1;0;1;0;0;0
2019-11-04 19:30:00;17;46;79;72;8;54;1;0;2;0;0;0
2019-11-04 19:45:00;22;31;80;23;4;37;0;0;0;0;0;0
2019-11-04 20:00:00;10;20;59;11;7;31;0;0;0;0;0;0
2019-11-04 20:15:00;10;16;62;15;5;25;0;0;0;0;0;0
2019-11-04 20:30:00;12;18;56;16;5;29;0;0;0;0;0;0
2019-11-04 20:45:00;7;12;29;12;3;16;0;0;0;0;0;0
2019-11-04 21:00:00;11;11;60;37;5;24;0;0;0;0;0;0
2019-11-04 21:15:00;5;8;41;20;1;20;0;0;0;0;0;0
2019-11-04 21:30:00;5;12;78;46;2;32;1;0;0;0;0;0
2019-11-04 21:45:00;11;11;54;37;1;18;0;0;0;0;0;0
2019-11-04 22:00:00;6;9;40;13;4;26;0;0;0;0;0;0
2019-11-04 22:15:00;8;10;50;9;2;34;0;0;0;0;0;0
2019-11-04 22:30:00;7;9;40;4;4;27;1;0;0;0;0;0
2019-11-04 22:45:00;9;9;28;5;1;12;0;0;0;0;0;0
2019-11-04 23:00:00;2;3;15;0;4;10;0;0;0;0;0;0
2019-11-04 23:15:00;4;6;17;0;1;6;0;0;0;0;0;0
2019-11-04 23:30:00;8;6;16;0;1;7;0;0;0;0;0;0
2019-11-04 23:45:00;3;6;13;0;0;5;0;0;0;0;0;0
