DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-02-11 00:00:00;4;4;3;0;0;6;0;6;0;2;0
2020-02-11 00:15:00;8;4;2;0;0;3;2;3;1;1;0
2020-02-11 00:30:00;6;5;3;0;0;6;2;6;3;2;0
2020-02-11 00:45:00;5;5;6;0;0;8;4;8;2;1;0
2020-02-11 01:00:00;4;0;0;0;0;5;1;5;0;1;0
2020-02-11 01:15:00;4;2;2;0;0;6;2;6;1;0;0
2020-02-11 01:30:00;2;1;1;0;0;2;0;2;0;0;7
2020-02-11 01:45:00;4;8;5;0;0;4;4;5;1;2;0
2020-02-11 02:00:00;3;1;1;0;0;5;1;5;3;2;0
2020-02-11 02:15:00;3;4;2;0;0;4;5;4;1;1;0
2020-02-11 02:30:00;3;4;4;0;0;4;3;4;0;1;0
2020-02-11 02:45:00;6;5;3;0;0;4;4;4;1;2;0
2020-02-11 03:00:00;3;2;0;0;0;2;4;2;2;3;0
2020-02-11 03:15:00;7;4;2;0;0;3;0;3;0;3;0
2020-02-11 03:30:00;8;5;1;0;0;5;5;5;2;2;0
2020-02-11 03:45:00;7;3;3;0;0;5;8;5;2;5;0
2020-02-11 04:00:00;10;3;3;1;0;5;4;5;6;7;1
2020-02-11 04:15:00;11;3;3;0;0;3;4;3;0;1;0
2020-02-11 04:30:00;14;2;2;0;0;9;7;9;1;5;0
2020-02-11 04:45:00;21;10;9;0;0;14;8;15;1;1;2
2020-02-11 05:00:00;39;3;3;0;0;14;5;14;2;4;1
2020-02-11 05:15:00;40;7;6;0;0;26;8;26;3;4;0
2020-02-11 05:30:00;74;5;3;0;0;50;5;51;3;7;0
2020-02-11 05:45:00;103;3;2;0;0;38;5;38;3;3;0
2020-02-11 06:00:00;91;7;4;0;1;63;8;63;2;6;0
2020-02-11 06:15:00;111;4;2;0;0;59;6;59;5;6;0
2020-02-11 06:30:00;160;1;2;0;0;83;9;83;8;4;0
2020-02-11 06:45:00;212;3;2;0;0;78;18;75;4;3;0
2020-02-11 07:00:00;223;1;0;0;1;59;19;59;7;4;0
2020-02-11 07:15:00;222;1;1;0;3;88;22;88;14;8;0
2020-02-11 07:30:00;218;2;1;0;0;78;17;76;10;6;0
2020-02-11 07:45:00;205;2;2;0;1;71;18;71;8;2;0
2020-02-11 08:00:00;207;7;2;1;3;64;18;63;12;6;0
2020-02-11 08:15:00;133;3;2;0;1;68;21;68;14;9;0
2020-02-11 08:30:00;140;1;2;0;0;70;9;70;12;3;0
2020-02-11 08:45:00;106;3;2;0;1;66;19;66;11;8;0
2020-02-11 09:00:00;111;1;1;0;1;62;17;62;11;5;1
2020-02-11 09:15:00;103;4;2;0;0;43;16;43;14;9;0
2020-02-11 09:30:00;106;5;1;0;1;82;29;82;18;4;0
2020-02-11 09:45:00;98;4;2;0;0;61;25;61;23;9;0
2020-02-11 10:00:00;105;1;2;0;3;64;22;64;16;12;2
2020-02-11 10:15:00;87;4;1;0;1;81;25;81;20;16;0
2020-02-11 10:30:00;90;6;3;0;1;79;27;79;21;10;0
2020-02-11 10:45:00;95;0;1;0;0;66;24;66;34;12;0
2020-02-11 11:00:00;77;8;6;0;0;75;26;75;24;13;0
2020-02-11 11:15:00;84;2;1;0;0;87;27;88;20;10;0
2020-02-11 11:30:00;100;1;0;0;4;81;25;82;23;8;0
2020-02-11 11:45:00;93;2;0;0;1;80;22;79;22;9;0
2020-02-11 12:00:00;77;6;2;0;0;113;28;113;19;13;0
2020-02-11 12:15:00;78;5;6;0;1;89;27;88;23;10;0
2020-02-11 12:30:00;87;1;1;0;1;101;29;101;22;9;0
2020-02-11 12:45:00;98;3;2;0;3;83;25;82;29;8;0
2020-02-11 13:00:00;103;0;0;0;2;103;19;102;24;13;0
2020-02-11 13:15:00;117;2;0;1;0;106;22;105;31;8;0
2020-02-11 13:30:00;103;2;1;0;0;92;17;92;20;15;0
2020-02-11 13:45:00;87;2;1;2;2;82;20;81;22;13;0
2020-02-11 14:00:00;93;2;3;0;0;91;16;92;21;13;1
2020-02-11 14:15:00;117;7;1;0;0;114;17;112;10;11;0
2020-02-11 14:30:00;108;5;3;0;0;121;22;121;22;12;1
2020-02-11 14:45:00;107;2;1;0;3;115;14;114;18;10;0
2020-02-11 15:00:00;100;6;4;0;2;132;23;132;18;8;0
2020-02-11 15:15:00;117;3;1;0;4;154;17;152;16;5;0
2020-02-11 15:30:00;149;3;1;0;1;139;24;139;16;5;0
2020-02-11 15:45:00;106;4;3;1;1;129;15;131;22;6;0
2020-02-11 16:00:00;126;6;4;0;1;186;17;181;14;10;0
2020-02-11 16:15:00;109;0;0;0;0;173;14;174;11;9;0
2020-02-11 16:30:00;117;4;1;0;1;199;12;200;12;5;0
2020-02-11 16:45:00;127;3;1;0;1;176;20;174;13;10;0
2020-02-11 17:00:00;103;1;1;1;1;202;18;202;21;14;0
2020-02-11 17:15:00;108;7;3;0;1;187;13;187;14;10;0
2020-02-11 17:30:00;101;4;2;0;0;172;14;171;8;6;0
2020-02-11 17:45:00;96;4;2;0;1;132;13;130;9;8;0
2020-02-11 18:00:00;82;3;0;1;0;126;10;126;14;8;0
2020-02-11 18:15:00;75;2;1;0;0;119;9;119;2;1;0
2020-02-11 18:30:00;71;5;4;0;0;93;8;91;5;3;0
2020-02-11 18:45:00;59;4;1;0;0;93;5;93;4;1;0
2020-02-11 19:00:00;47;2;4;0;0;82;8;83;2;2;0
2020-02-11 19:15:00;43;4;3;0;1;69;5;68;2;2;0
2020-02-11 19:30:00;29;1;1;1;1;53;2;53;2;3;0
2020-02-11 19:45:00;28;1;0;0;0;48;0;48;1;1;0
2020-02-11 20:00:00;37;3;1;0;0;46;4;47;1;1;0
2020-02-11 20:15:00;24;4;4;0;0;53;2;52;0;0;0
2020-02-11 20:30:00;29;6;4;0;0;45;6;44;2;0;0
2020-02-11 20:45:00;22;2;2;0;0;37;2;37;1;1;0
2020-02-11 21:00:00;32;9;4;0;0;35;6;35;2;1;0
2020-02-11 21:15:00;20;5;0;0;0;21;3;21;1;1;0
2020-02-11 21:30:00;27;4;3;0;0;25;8;24;0;0;0
2020-02-11 21:45:00;15;1;0;0;0;34;0;34;1;2;0
2020-02-11 22:00:00;17;2;0;0;0;53;2;53;5;4;0
2020-02-11 22:15:00;24;5;3;0;0;46;3;46;2;2;0
2020-02-11 22:30:00;20;5;3;0;0;38;4;38;0;0;0
2020-02-11 22:45:00;9;2;2;0;0;13;2;13;0;0;0
2020-02-11 23:00:00;15;2;2;0;0;12;2;12;0;0;0
2020-02-11 23:15:00;14;5;4;0;0;19;1;19;3;2;0
2020-02-11 23:30:00;2;2;0;0;0;7;0;7;0;0;0
