DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-10-27 00:00:00;6;6;4;2;5;4;0
2020-10-27 00:15:00;1;2;2;0;5;2;0
2020-10-27 00:30:00;1;2;2;2;2;0;0
2020-10-27 00:45:00;4;4;1;4;4;0;0
2020-10-27 01:00:00;3;2;2;0;1;0;0
2020-10-27 01:15:00;5;9;3;0;3;4;0
2020-10-27 01:30:00;2;2;2;0;6;3;0
2020-10-27 01:45:00;1;1;1;0;6;5;0
2020-10-27 02:00:00;3;6;6;1;6;3;0
2020-10-27 02:15:00;5;6;4;2;4;1;0
2020-10-27 02:30:00;5;5;2;1;5;0;0
2020-10-27 02:45:00;4;7;8;2;4;3;0
2020-10-27 03:00:00;4;4;2;2;3;3;0
2020-10-27 03:15:00;4;5;1;3;6;1;0
2020-10-27 03:30:00;5;4;3;1;3;1;0
2020-10-27 03:45:00;7;5;4;2;7;4;0
2020-10-27 04:00:00;2;4;3;2;10;5;0
2020-10-27 04:15:00;5;3;2;2;8;5;0
2020-10-27 04:30:00;5;6;4;3;6;5;0
2020-10-27 04:45:00;18;12;8;4;13;4;0
2020-10-27 05:00:00;30;16;12;6;19;13;0
2020-10-27 05:15:00;32;19;13;11;38;12;0
2020-10-27 05:30:00;36;24;18;8;41;14;0
2020-10-27 05:45:00;66;50;37;15;52;16;0
2020-10-27 06:00:00;43;34;28;19;54;28;0
2020-10-27 06:15:00;80;42;30;18;76;33;0
2020-10-27 06:30:00;98;54;44;17;83;49;0
2020-10-27 06:45:00;104;59;56;39;97;45;0
2020-10-27 07:00:00;119;56;55;38;81;26;1
2020-10-27 07:15:00;87;42;40;27;64;23;2
2020-10-27 07:30:00;123;65;54;55;90;32;1
2020-10-27 07:45:00;88;65;59;43;87;38;0
2020-10-27 08:00:00;75;55;49;41;80;38;3
2020-10-27 08:15:00;76;55;46;36;78;41;1
2020-10-27 08:30:00;76;42;41;43;99;51;0
2020-10-27 08:45:00;82;56;44;40;87;40;0
2020-10-27 09:00:00;68;50;42;43;71;46;0
2020-10-27 09:15:00;87;46;38;36;83;42;1
2020-10-27 09:30:00;88;35;31;43;72;34;4
2020-10-27 09:45:00;87;57;49;42;72;43;0
2020-10-27 10:00:00;80;48;39;28;77;57;0
2020-10-27 10:15:00;83;44;43;36;76;49;2
2020-10-27 10:30:00;97;53;45;45;88;57;0
2020-10-27 10:45:00;67;47;39;39;86;36;2
2020-10-27 11:00:00;70;48;46;47;88;46;1
2020-10-27 11:15:00;75;48;43;37;84;69;1
2020-10-27 11:30:00;86;48;38;53;84;58;1
2020-10-27 11:45:00;65;47;29;38;88;50;1
2020-10-27 12:00:00;58;65;60;54;105;65;2
2020-10-27 12:15:00;73;56;50;46;104;64;3
2020-10-27 12:30:00;74;61;58;33;89;52;0
2020-10-27 12:45:00;72;57;47;316;89;50;0
2020-10-27 13:00:00;82;49;43;42;94;43;0
2020-10-27 13:15:00;83;60;53;53;99;52;0
2020-10-27 13:30:00;90;59;54;40;98;52;2
2020-10-27 13:45:00;70;50;43;47;88;40;0
2020-10-27 14:00:00;87;46;44;70;87;43;1
2020-10-27 14:15:00;80;62;49;153;95;49;0
2020-10-27 14:30:00;73;48;43;62;90;63;0
2020-10-27 14:45:00;71;47;43;37;119;65;1
2020-10-27 15:00:00;99;64;56;47;95;55;0
2020-10-27 15:15:00;99;59;57;49;115;64;0
2020-10-27 15:30:00;75;48;41;36;109;69;0
2020-10-27 15:45:00;75;50;48;52;142;60;3
2020-10-27 16:00:00;90;77;67;53;119;71;0
2020-10-27 16:15:00;100;70;62;56;111;64;0
2020-10-27 16:30:00;95;59;57;62;131;70;2
2020-10-27 16:45:00;101;61;61;48;117;59;2
2020-10-27 17:00:00;89;54;50;83;113;53;0
2020-10-27 17:15:00;81;66;57;37;93;39;3
2020-10-27 17:30:00;61;52;46;33;100;48;3
2020-10-27 17:45:00;71;50;38;27;95;46;0
2020-10-27 18:00:00;62;44;37;24;77;50;0
2020-10-27 18:15:00;54;30;26;21;78;28;0
2020-10-27 18:30:00;35;22;19;20;63;27;1
2020-10-27 18:45:00;38;23;20;10;51;19;1
2020-10-27 19:00:00;37;25;21;9;41;19;0
2020-10-27 19:15:00;21;13;7;8;38;18;0
2020-10-27 19:30:00;22;21;16;11;40;16;0
2020-10-27 19:45:00;25;16;11;9;23;9;0
2020-10-27 20:00:00;27;14;9;6;34;12;2
2020-10-27 20:15:00;21;13;5;8;16;14;0
2020-10-27 20:30:00;22;17;15;5;29;10;0
2020-10-27 20:45:00;23;12;6;8;43;19;0
2020-10-27 21:00:00;24;16;10;8;23;6;0
2020-10-27 21:15:00;23;11;6;2;35;12;0
2020-10-27 21:30:00;16;15;8;1;17;10;0
2020-10-27 21:45:00;7;9;6;13;20;8;0
2020-10-27 22:00:00;11;8;6;4;29;10;0
2020-10-27 22:15:00;16;9;7;8;37;18;0
2020-10-27 22:30:00;7;6;5;4;15;10;0
2020-10-27 22:45:00;11;5;5;5;14;9;0
2020-10-27 23:00:00;8;5;2;2;6;3;0
2020-10-27 23:15:00;7;3;4;2;8;6;0
2020-10-27 23:30:00;4;5;2;2;3;2;0
