DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-03-23 00:00:00;0;0;0;0;0;0;0;0
2020-03-23 00:15:00;0;0;0;0;0;0;0;0
2020-03-23 00:30:00;0;0;0;0;0;0;0;0
2020-03-23 00:45:00;0;0;0;0;0;0;0;0
2020-03-23 01:00:00;0;0;0;0;0;0;0;0
2020-03-23 01:15:00;0;0;0;0;0;0;0;0
2020-03-23 01:30:00;0;0;0;0;0;0;0;0
2020-03-23 01:45:00;0;0;0;0;0;0;0;0
2020-03-23 02:00:00;0;0;0;0;0;0;0;0
2020-03-23 02:15:00;1;1;1;0;0;0;0;0
2020-03-23 02:30:00;0;0;0;0;0;0;0;0
2020-03-23 02:45:00;0;0;0;0;0;0;0;0
2020-03-23 03:00:00;0;0;0;0;0;0;0;0
2020-03-23 03:15:00;0;0;0;0;0;0;0;0
2020-03-23 03:30:00;0;2;0;0;0;0;0;0
2020-03-23 03:45:00;0;0;0;0;0;0;0;0
2020-03-23 04:00:00;0;0;0;0;0;0;0;0
2020-03-23 04:15:00;0;0;0;0;0;0;0;0
2020-03-23 04:30:00;0;1;1;0;0;0;0;0
2020-03-23 04:45:00;0;0;4;2;0;0;0;0
2020-03-23 05:00:00;0;3;3;2;0;0;0;0
2020-03-23 05:15:00;1;4;10;2;0;0;0;0
2020-03-23 05:30:00;0;2;7;5;0;0;0;0
2020-03-23 05:45:00;0;7;15;1;0;0;0;0
2020-03-23 06:00:00;1;1;12;2;3;0;0;0
2020-03-23 06:15:00;0;5;18;1;3;0;0;0
2020-03-23 06:30:00;0;10;27;3;1;0;0;0
2020-03-23 06:45:00;1;3;22;2;3;0;0;0
2020-03-23 07:00:00;2;14;27;1;3;0;0;0
2020-03-23 07:15:00;1;8;17;3;3;0;0;0
2020-03-23 07:30:00;0;11;31;6;4;0;0;0
2020-03-23 07:45:00;2;10;28;3;7;0;0;0
2020-03-23 08:00:00;1;13;24;3;5;0;0;0
2020-03-23 08:15:00;2;8;14;3;5;0;0;0
2020-03-23 08:30:00;2;10;12;3;3;0;0;0
2020-03-23 08:45:00;1;6;11;2;1;0;0;0
