DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-06-23 00:00:00;6;8;0;4;13;1;2;5;0;1;0;0;0;0
2020-06-23 00:15:00;8;7;0;7;10;5;4;7;3;0;0;0;0;0
2020-06-23 00:30:00;5;6;0;5;6;0;3;4;4;0;0;0;0;0
2020-06-23 00:45:00;4;4;0;6;10;3;1;0;2;0;0;0;0;0
2020-06-23 01:00:00;1;6;0;4;5;0;0;0;0;0;0;0;0;0
2020-06-23 01:15:00;2;5;0;3;8;2;1;1;0;0;0;0;0;0
2020-06-23 01:30:00;1;1;0;4;7;0;2;1;1;0;0;0;0;0
2020-06-23 01:45:00;0;1;0;2;3;1;1;0;0;0;0;0;0;0
2020-06-23 02:00:00;1;2;0;4;8;2;0;0;0;0;0;0;0;0
2020-06-23 02:15:00;3;2;0;4;3;1;0;0;0;0;0;0;0;0
2020-06-23 02:30:00;2;3;0;4;2;2;0;0;0;0;0;0;0;0
2020-06-23 02:45:00;1;1;0;3;5;3;2;2;0;0;0;0;0;0
2020-06-23 03:00:00;3;2;0;1;5;3;0;0;0;0;0;0;0;0
2020-06-23 03:15:00;0;1;0;3;7;4;3;2;0;0;0;0;0;0
2020-06-23 03:30:00;0;1;0;4;6;2;1;1;0;0;0;0;0;0
2020-06-23 03:45:00;4;1;0;0;7;0;1;0;0;0;0;0;0;0
2020-06-23 04:00:00;1;0;0;8;5;0;0;0;0;0;0;0;0;0
2020-06-23 04:15:00;3;3;0;7;13;2;0;0;0;0;0;0;0;0
2020-06-23 04:30:00;9;8;0;5;15;0;1;1;0;0;0;0;0;0
2020-06-23 04:45:00;12;13;0;6;17;3;2;1;0;0;0;0;0;0
2020-06-23 05:00:00;17;24;0;12;25;0;0;0;0;0;0;0;0;0
2020-06-23 05:15:00;57;47;0;16;35;2;4;5;0;0;0;0;0;0
2020-06-23 05:30:00;38;62;0;23;37;10;4;9;3;1;0;0;0;0
2020-06-23 05:45:00;33;66;0;45;64;14;3;8;2;1;0;0;0;0
2020-06-23 06:00:00;25;48;0;57;86;17;1;2;0;3;0;1;0;0
2020-06-23 06:15:00;36;69;0;59;91;33;5;18;5;2;0;0;0;0
2020-06-23 06:30:00;43;82;0;57;99;33;4;19;2;3;1;0;0;1
2020-06-23 06:45:00;48;91;0;63;80;44;6;28;5;6;2;14;4;0
2020-06-23 07:00:00;49;86;1;54;81;59;10;25;2;12;0;1;0;0
2020-06-23 07:15:00;49;93;0;72;94;68;14;43;9;14;0;0;7;0
2020-06-23 07:30:00;58;83;0;88;97;123;29;44;11;42;0;9;8;0
2020-06-23 07:45:00;47;90;1;69;88;82;28;47;12;30;11;13;11;0
2020-06-23 08:00:00;44;77;1;67;75;55;10;34;11;11;2;0;2;0
2020-06-23 08:15:00;45;91;0;84;95;77;20;29;15;16;1;0;7;0
2020-06-23 08:30:00;44;70;1;69;88;68;14;26;11;11;2;48;11;1
2020-06-23 08:45:00;45;72;0;82;93;75;15;28;15;18;6;7;2;0
2020-06-23 09:00:00;33;60;0;54;69;49;14;35;7;12;3;0;6;1
2020-06-23 09:15:00;46;76;1;57;72;56;11;21;6;20;1;0;6;9
2020-06-23 09:30:00;39;85;0;80;86;75;18;32;15;17;3;2;9;2
2020-06-23 09:45:00;34;75;1;67;84;50;20;30;15;16;5;1;4;2
2020-06-23 10:00:00;31;63;0;64;65;45;18;27;6;17;4;0;1;2
2020-06-23 10:15:00;37;78;1;68;100;46;20;30;10;17;3;0;5;0
2020-06-23 10:30:00;39;63;2;65;82;73;17;34;12;15;5;3;2;0
2020-06-23 10:45:00;46;74;1;71;87;64;21;34;13;8;0;0;9;5
2020-06-23 11:00:00;35;63;0;71;82;52;17;40;12;12;3;4;2;0
2020-06-23 11:15:00;31;69;0;60;89;68;19;36;10;14;3;7;5;0
2020-06-23 11:30:00;40;77;1;81;75;50;15;36;15;8;7;0;2;2
2020-06-23 11:45:00;44;59;0;76;92;58;25;33;13;17;6;4;4;2
2020-06-23 12:00:00;35;73;0;74;92;57;24;37;12;8;5;0;19;8
2020-06-23 12:15:00;49;83;2;85;88;55;30;53;19;18;6;1;10;6
2020-06-23 12:30:00;46;81;1;82;98;44;22;34;11;15;6;15;17;0
2020-06-23 12:45:00;50;80;2;66;96;67;13;44;15;10;18;0;35;4
2020-06-23 13:00:00;38;81;0;68;97;49;30;50;20;12;11;9;5;14
2020-06-23 13:15:00;46;86;1;74;87;47;26;47;21;23;20;0;23;4
2020-06-23 13:30:00;47;90;1;79;110;61;15;37;13;9;10;3;2;10
2020-06-23 13:45:00;54;84;1;90;108;64;17;37;11;25;10;0;8;6
2020-06-23 14:00:00;43;71;0;96;108;52;21;32;15;8;8;5;5;10
2020-06-23 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 14:30:00;41;76;0;112;105;71;27;40;19;13;1;4;7;3
2020-06-23 14:45:00;47;87;0;105;114;80;21;48;17;12;1;1;9;3
2020-06-23 15:00:00;34;75;0;93;112;58;23;47;7;16;13;1;12;6
2020-06-23 15:15:00;46;88;0;112;116;83;22;37;14;10;4;7;75;0
2020-06-23 15:30:00;38;85;1;100;102;79;26;52;14;11;16;8;7;9
2020-06-23 15:45:00;53;90;2;113;104;85;33;48;9;20;3;0;11;4
2020-06-23 16:00:00;55;81;1;98;112;70;25;52;20;11;5;7;6;28
2020-06-23 16:15:00;37;94;2;100;110;83;30;56;11;15;4;2;38;9
2020-06-23 16:30:00;44;85;0;96;105;81;24;49;14;12;9;8;39;4
2020-06-23 16:45:00;48;85;0;116;116;76;23;48;13;20;4;1;42;6
2020-06-23 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 17:15:00;38;91;0;115;121;81;23;64;19;10;15;0;30;2
2020-06-23 17:30:00;56;77;1;100;99;70;34;49;12;18;7;8;12;5
2020-06-23 17:45:00;39;76;0;92;87;74;31;42;13;21;15;5;32;3
2020-06-23 18:00:00;45;73;1;115;101;73;31;50;11;20;3;5;18;4
2020-06-23 18:15:00;46;83;1;95;107;76;27;39;16;26;4;5;8;8
2020-06-23 18:30:00;51;85;0;86;97;49;21;29;13;13;3;0;32;5
2020-06-23 18:45:00;37;62;1;78;89;56;22;36;12;17;5;12;18;8
2020-06-23 19:00:00;41;58;0;76;84;59;21;33;16;13;7;11;26;1
2020-06-23 19:15:00;38;81;1;73;84;60;11;33;8;22;17;7;6;1
2020-06-23 19:30:00;35;64;0;52;67;52;11;40;13;11;0;1;2;0
2020-06-23 19:45:00;31;67;1;60;71;33;11;43;11;7;9;6;6;0
2020-06-23 20:00:00;32;47;0;69;88;41;14;31;11;6;2;5;25;3
2020-06-23 20:15:00;28;58;0;53;67;39;10;22;6;12;0;8;7;1
2020-06-23 20:30:00;41;66;0;41;58;28;11;24;5;5;5;7;5;3
2020-06-23 20:45:00;31;52;0;49;41;21;9;17;5;2;1;5;2;3
2020-06-23 21:00:00;43;57;0;37;64;24;15;26;7;1;3;3;0;1
2020-06-23 21:15:00;40;58;0;40;48;13;17;22;3;10;3;14;0;1
2020-06-23 21:30:00;30;47;0;35;54;25;16;31;4;1;0;0;14;0
2020-06-23 21:45:00;27;30;0;59;74;25;12;18;5;2;1;5;0;0
2020-06-23 22:00:00;20;28;0;73;87;25;16;18;5;2;1;0;2;6
2020-06-23 22:15:00;12;19;0;40;51;15;11;15;5;2;0;5;0;0
2020-06-23 22:30:00;18;36;0;32;46;19;5;13;5;4;2;0;0;1
2020-06-23 22:45:00;16;23;0;18;23;11;12;17;5;1;5;0;0;1
2020-06-23 23:00:00;13;21;0;14;31;6;9;10;1;8;0;0;0;0
2020-06-23 23:15:00;6;17;0;12;28;10;2;12;2;4;1;0;0;0
2020-06-23 23:30:00;3;9;1;17;10;3;3;5;0;2;0;0;0;0
