DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-05-07 00:00:00;0;1;5;0;0;1;2;1;0;1;4
2020-05-07 00:15:00;0;2;5;0;0;2;4;0;1;2;3
2020-05-07 00:30:00;0;0;2;0;1;2;2;2;1;4;1
2020-05-07 00:45:00;0;2;1;1;1;0;1;1;0;0;0
2020-05-07 01:00:00;0;0;1;0;0;0;1;2;1;1;1
2020-05-07 01:15:00;0;0;1;0;0;0;2;0;0;0;0
2020-05-07 01:30:00;0;1;0;0;0;0;0;0;1;2;0
2020-05-07 01:45:00;0;1;0;0;0;0;3;3;0;2;0
2020-05-07 02:00:00;0;4;1;0;0;1;0;0;1;3;0
2020-05-07 02:15:00;0;0;0;0;0;0;0;0;0;0;2
2020-05-07 02:30:00;0;1;3;2;2;2;0;0;1;2;1
2020-05-07 02:45:00;0;1;1;0;0;0;1;0;1;2;3
2020-05-07 03:00:00;0;0;2;0;0;0;1;0;0;5;2
2020-05-07 03:15:00;0;1;0;0;0;1;1;0;1;4;2
2020-05-07 03:30:00;0;2;0;0;0;0;0;0;0;5;1
2020-05-07 03:45:00;0;0;1;0;0;0;2;1;0;0;2
2020-05-07 04:00:00;0;1;1;0;0;0;0;0;0;3;0
2020-05-07 04:15:00;0;1;1;0;0;0;3;0;0;0;1
2020-05-07 04:30:00;1;2;0;1;2;0;0;1;0;1;1
2020-05-07 04:45:00;0;7;4;1;1;0;1;0;0;2;2
2020-05-07 05:00:00;6;9;7;2;6;3;3;0;0;7;1
2020-05-07 05:15:00;2;22;8;1;3;1;6;0;4;11;5
2020-05-07 05:30:00;4;37;21;2;3;0;5;2;4;11;6
2020-05-07 05:45:00;2;15;12;1;2;1;7;0;3;14;15
2020-05-07 06:00:00;3;17;5;1;4;5;6;1;6;11;9
2020-05-07 06:15:00;0;17;14;4;4;4;14;2;8;18;20
2020-05-07 06:30:00;6;36;27;7;10;3;14;8;13;22;17
2020-05-07 06:45:00;2;27;36;4;6;7;10;5;17;24;15
2020-05-07 07:00:00;3;19;32;17;21;4;16;8;15;24;14
2020-05-07 07:15:00;4;25;35;22;21;7;26;9;21;54;15
2020-05-07 07:30:00;8;37;37;30;36;11;27;9;45;56;20
2020-05-07 07:45:00;10;36;43;16;21;16;28;18;23;29;15
2020-05-07 08:00:00;7;18;33;16;17;8;16;8;8;18;18
2020-05-07 08:15:00;7;25;31;13;16;7;23;10;25;27;20
2020-05-07 08:30:00;5;9;57;10;12;9;24;7;19;23;16
2020-05-07 08:45:00;2;23;22;10;15;14;18;7;23;24;20
2020-05-07 09:00:00;6;22;24;10;12;11;18;6;24;20;16
2020-05-07 09:15:00;6;24;37;12;15;13;26;13;17;29;14
2020-05-07 09:30:00;4;22;37;17;21;16;31;8;31;35;11
2020-05-07 09:45:00;1;33;36;10;10;16;21;17;26;29;21
2020-05-07 10:00:00;3;17;31;10;11;9;19;12;18;24;16
2020-05-07 10:15:00;7;23;41;12;16;18;24;14;15;31;15
2020-05-07 10:30:00;6;29;34;9;16;10;24;15;18;23;22
2020-05-07 10:45:00;5;32;38;13;19;12;24;17;21;27;23
2020-05-07 11:00:00;5;35;43;13;13;9;35;16;21;19;19
2020-05-07 11:15:00;4;30;28;7;12;16;31;10;17;17;14
2020-05-07 11:30:00;6;24;43;11;14;17;30;14;26;27;24
2020-05-07 11:45:00;10;26;32;6;13;22;36;20;26;22;18
2020-05-07 12:00:00;5;42;40;7;12;15;39;24;10;18;28
2020-05-07 12:15:00;6;27;33;5;5;12;30;13;15;25;27
2020-05-07 12:30:00;3;39;47;6;8;13;27;18;19;20;27
2020-05-07 12:45:00;4;31;42;15;18;15;50;32;19;24;27
2020-05-07 13:00:00;9;35;34;11;13;15;32;21;18;23;20
2020-05-07 13:15:00;9;29;34;6;15;14;27;11;18;18;20
2020-05-07 13:30:00;4;32;44;4;7;15;28;13;20;29;19
2020-05-07 13:45:00;8;40;44;12;18;14;35;22;23;18;20
2020-05-07 14:00:00;6;36;32;6;10;23;30;18;21;25;16
2020-05-07 14:15:00;4;28;38;11;12;11;31;14;33;32;31
2020-05-07 14:30:00;8;45;44;4;6;17;34;22;21;29;29
2020-05-07 14:45:00;4;39;45;12;14;23;28;16;26;29;27
2020-05-07 15:00:00;7;38;36;6;9;11;38;22;14;23;38
2020-05-07 15:15:00;5;36;49;7;8;15;33;20;26;30;26
2020-05-07 15:30:00;10;33;28;5;13;8;31;25;28;27;20
2020-05-07 15:45:00;7;41;48;6;10;13;28;26;29;24;27
2020-05-07 16:00:00;9;40;50;11;13;14;32;19;33;27;31
2020-05-07 16:15:00;8;38;43;7;14;18;42;30;25;29;27
2020-05-07 16:30:00;6;31;31;8;12;9;42;21;27;26;30
2020-05-07 16:45:00;4;36;38;9;12;12;26;15;23;34;34
2020-05-07 17:00:00;2;35;42;12;12;24;45;35;20;23;31
2020-05-07 17:15:00;5;41;39;8;10;25;31;17;23;28;20
2020-05-07 17:30:00;8;33;54;6;9;23;38;19;23;20;31
2020-05-07 17:45:00;5;30;60;6;7;19;39;19;29;22;25
2020-05-07 18:00:00;3;36;51;3;5;15;39;22;22;24;21
2020-05-07 18:15:00;3;32;33;5;7;10;31;11;13;16;24
2020-05-07 18:30:00;5;24;26;5;7;8;28;15;13;20;23
2020-05-07 18:45:00;2;24;25;1;3;10;17;8;13;15;18
2020-05-07 19:00:00;1;32;31;4;5;10;25;10;15;14;16
2020-05-07 19:15:00;1;19;29;1;1;16;22;10;14;17;18
2020-05-07 19:30:00;2;19;26;4;6;3;17;8;12;14;11
