DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-06-15 00:00:00;1;1;0;4;0;2;0;0;0;0;0
2020-06-15 00:15:00;3;6;0;9;1;2;1;1;0;0;0
2020-06-15 00:30:00;2;2;0;1;0;1;1;2;0;0;0
2020-06-15 00:45:00;0;1;0;3;0;2;0;0;0;0;0
2020-06-15 01:00:00;1;5;0;0;0;0;0;0;0;0;0
2020-06-15 01:15:00;3;2;0;3;1;3;0;0;0;0;0
2020-06-15 01:30:00;0;0;0;3;0;3;0;0;0;0;0
2020-06-15 01:45:00;4;5;0;3;0;2;1;1;0;0;0
2020-06-15 02:00:00;3;2;0;2;0;1;0;0;0;0;0
2020-06-15 02:15:00;0;0;0;0;0;0;0;1;0;0;0
2020-06-15 02:30:00;2;2;0;2;0;2;0;0;0;0;0
2020-06-15 03:00:00;0;0;0;1;0;1;0;0;0;0;0
2020-06-15 03:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-06-15 03:30:00;1;1;0;0;0;0;0;0;0;0;0
2020-06-15 03:45:00;1;3;0;3;0;3;0;0;0;0;0
2020-06-15 04:00:00;0;0;0;3;0;3;0;0;0;0;0
2020-06-15 04:15:00;2;2;0;1;0;0;0;0;0;0;0
2020-06-15 04:30:00;2;1;0;3;0;3;0;1;0;0;0
2020-06-15 04:45:00;8;3;0;2;0;2;0;1;0;0;0
2020-06-15 05:00:00;7;11;0;5;0;4;1;4;0;0;0
2020-06-15 05:15:00;26;25;0;3;0;3;6;5;0;0;0
2020-06-15 05:30:00;16;26;0;9;1;4;2;3;0;0;0
2020-06-15 05:45:00;32;31;0;25;6;18;2;10;0;0;0
2020-06-15 06:00:00;32;32;0;21;9;17;4;7;0;0;0
2020-06-15 06:15:00;73;52;0;34;13;29;2;19;0;0;0
2020-06-15 06:30:00;83;70;0;43;18;26;4;20;2;0;0
2020-06-15 06:45:00;96;90;0;28;15;27;7;19;2;0;0
2020-06-15 07:00:00;116;109;0;22;9;24;6;15;2;0;0
2020-06-15 07:15:00;144;169;0;75;24;63;6;27;2;0;0
2020-06-15 07:30:00;158;161;0;93;23;73;12;40;0;4;0
2020-06-15 07:45:00;138;154;0;119;21;81;10;40;0;6;0
2020-06-15 08:00:00;137;117;0;65;17;44;9;23;0;1;0
2020-06-15 08:15:00;115;89;0;60;16;44;7;29;2;1;0
2020-06-15 08:30:00;92;75;0;57;22;49;9;19;0;0;0
2020-06-15 08:45:00;78;75;0;61;14;54;9;15;6;5;0
2020-06-15 09:00:00;79;73;0;52;21;49;3;6;0;0;0
2020-06-15 09:15:00;97;77;0;61;10;49;7;15;0;0;0
2020-06-15 09:30:00;88;83;0;56;16;48;2;14;0;0;0
2020-06-15 09:45:00;90;99;0;58;6;44;6;8;0;2;0
2020-06-15 10:00:00;62;68;0;84;13;73;5;14;0;0;0
2020-06-15 10:15:00;60;54;0;73;8;63;4;8;0;0;0
2020-06-15 10:30:00;56;56;0;74;14;62;5;9;0;0;0
2020-06-15 10:45:00;74;82;0;74;18;65;4;11;0;0;0
2020-06-15 11:00:00;71;46;0;67;12;55;3;13;0;0;0
2020-06-15 11:15:00;63;71;0;72;15;57;5;10;0;1;0
2020-06-15 11:45:00;79;65;0;71;17;60;4;17;0;0;0
2020-06-15 12:00:00;72;49;0;84;20;74;5;18;11;0;0
2020-06-15 12:15:00;73;62;0;88;16;76;7;21;0;0;0
2020-06-15 12:30:00;84;80;0;95;23;85;12;18;0;0;0
2020-06-15 12:45:00;89;70;0;78;13;65;10;37;0;1;0
2020-06-15 13:00:00;74;82;0;129;17;117;7;15;33;0;0
2020-06-15 13:15:00;104;67;0;107;30;105;7;17;0;0;0
2020-06-15 13:30:00;94;87;0;81;17;73;13;9;1;2;0
2020-06-15 13:45:00;99;95;0;73;11;54;9;14;0;1;0
2020-06-15 14:00:00;124;109;0;96;16;77;8;16;0;0;0
2020-06-15 14:30:00;128;107;0;120;18;93;5;22;0;0;0
2020-06-15 14:45:00;128;129;0;135;22;111;2;19;0;0;0
2020-06-15 15:00:00;107;83;0;146;32;116;8;12;0;1;0
2020-06-15 15:15:00;93;87;0;120;26;103;9;20;19;0;0
2020-06-15 15:30:00;128;108;0;152;30;127;7;17;0;14;0
2020-06-15 15:45:00;120;115;0;142;19;119;14;22;1;0;0
2020-06-15 16:00:00;141;136;0;162;30;130;16;20;0;2;0
2020-06-15 16:15:00;115;107;0;190;24;151;16;39;12;0;0
2020-06-15 16:30:00;133;130;0;118;25;96;15;28;0;6;0
2020-06-15 16:45:00;128;110;0;127;18;98;9;18;0;2;0
2020-06-15 17:00:00;114;123;0;144;33;175;20;26;5;0;0
2020-06-15 17:15:00;122;129;0;114;15;89;7;22;0;3;0
2020-06-15 17:30:00;105;110;0;120;31;99;9;23;4;1;0
2020-06-15 17:45:00;118;126;0;114;26;88;5;17;0;0;0
2020-06-15 18:00:00;102;93;0;97;26;90;11;24;0;3;0
2020-06-15 18:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 18:30:00;99;97;0;64;7;48;4;9;0;0;0
2020-06-15 18:45:00;104;94;0;75;8;62;7;16;0;0;0
2020-06-15 19:00:00;78;84;0;67;13;51;5;12;23;0;0
2020-06-15 19:15:00;80;79;0;51;2;38;2;10;2;2;0
2020-06-15 19:30:00;56;54;0;44;7;35;3;9;0;1;0
2020-06-15 19:45:00;66;69;0;51;10;48;2;11;0;0;0
2020-06-15 20:00:00;48;56;0;37;3;32;2;4;10;1;0
2020-06-15 20:15:00;60;40;0;52;5;37;2;10;0;0;0
2020-06-15 20:30:00;50;49;0;38;9;25;1;8;0;0;0
2020-06-15 20:45:00;72;58;0;36;5;27;2;6;0;0;0
2020-06-15 21:00:00;59;53;0;44;7;39;2;6;0;0;0
2020-06-15 21:15:00;71;58;0;27;5;24;1;5;0;0;0
2020-06-15 21:30:00;29;25;0;38;5;30;0;1;0;0;0
2020-06-15 21:45:00;39;36;0;34;8;30;1;5;0;0;0
2020-06-15 22:00:00;15;19;0;29;4;20;0;3;0;0;0
2020-06-15 22:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 22:30:00;20;17;0;17;2;8;0;1;0;0;0
2020-06-15 22:45:00;19;25;0;9;1;6;2;3;0;0;0
2020-06-15 23:00:00;20;13;0;10;0;4;1;4;0;0;0
2020-06-15 23:15:00;17;21;0;7;0;5;0;3;0;0;0
2020-06-15 23:30:00;5;8;0;2;0;0;1;0;0;0;0
2020-06-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
