DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-09-30 00:00:00;22;14;11;1;0;16;0;1;2;3;2;2;0;0;0;0
2019-09-30 00:15:00;14;21;13;1;6;16;2;3;5;4;5;5;0;0;0;0
2019-09-30 00:30:00;8;19;15;0;2;18;0;1;2;2;3;3;0;0;0;0
2019-09-30 00:45:00;12;14;14;0;0;15;2;1;3;5;2;2;0;0;0;0
2019-09-30 01:00:00;8;12;11;1;0;11;0;0;2;3;3;3;0;0;0;0
2019-09-30 01:15:00;12;7;7;1;2;6;0;1;2;2;2;1;0;0;0;0
2019-09-30 01:30:00;9;9;9;1;2;9;0;2;1;1;0;0;0;0;0;0
2019-09-30 01:45:00;11;4;3;0;5;6;0;4;1;1;1;1;0;0;0;0
2019-09-30 02:00:00;8;15;12;1;0;13;0;0;0;0;0;0;0;0;0;0
2019-09-30 02:15:00;6;5;4;0;3;5;0;1;1;1;1;1;0;0;0;0
2019-09-30 02:30:00;7;4;3;2;6;4;0;1;1;1;1;1;0;0;0;0
2019-09-30 02:45:00;7;4;4;0;1;2;0;4;1;1;1;1;0;0;0;0
2019-09-30 03:00:00;8;5;4;0;1;5;2;0;0;0;0;257;0;0;0;0
2019-09-30 03:15:00;8;6;5;1;5;4;0;0;0;0;0;0;0;0;0;0
2019-09-30 03:30:00;7;5;5;0;6;6;0;0;3;3;2;2;0;0;0;0
2019-09-30 03:45:00;9;5;6;1;0;6;0;1;0;0;0;0;0;0;0;0
2019-09-30 04:00:00;8;4;5;0;4;6;0;0;2;2;2;2;0;0;0;0
2019-09-30 04:15:00;5;4;4;0;4;3;0;1;0;0;0;0;0;0;0;0
2019-09-30 04:30:00;10;15;14;0;9;15;2;0;5;5;5;8;0;0;0;0
2019-09-30 04:45:00;17;19;16;1;7;19;0;4;8;8;10;10;0;0;0;0
2019-09-30 05:00:00;22;26;17;0;6;18;0;2;7;8;8;8;0;0;0;0
2019-09-30 05:15:00;23;32;31;1;8;36;0;14;26;30;28;28;0;0;0;0
2019-09-30 05:30:00;54;49;29;4;16;49;1;15;37;39;35;35;0;0;0;0
2019-09-30 05:45:00;60;87;40;1;15;83;0;17;38;33;32;31;0;0;0;0
2019-09-30 06:00:00;70;53;35;7;18;48;2;6;22;24;27;26;0;0;2;0
2019-09-30 06:15:00;82;96;52;5;20;88;1;20;37;37;35;37;0;0;0;1
2019-09-30 06:30:00;88;122;63;17;40;114;3;28;52;51;52;51;0;0;2;0
2019-09-30 06:45:00;106;165;72;7;32;152;3;40;47;50;45;48;0;0;0;0
2019-09-30 07:00:00;131;139;76;14;36;185;4;47;79;74;75;76;0;0;1;0
2019-09-30 07:15:00;168;181;69;29;52;185;9;70;73;73;68;68;0;6;1;0
2019-09-30 07:30:00;208;194;78;43;50;164;13;87;62;61;55;59;0;0;0;2
2019-09-30 07:45:00;182;200;120;34;30;169;14;103;74;75;67;72;0;0;0;0
2019-09-30 08:00:00;173;172;114;18;47;155;7;78;77;73;80;77;1;0;3;0
2019-09-30 08:15:00;159;164;185;46;50;127;8;64;74;76;68;73;0;0;14;0
2019-09-30 08:30:00;161;169;144;33;42;148;9;57;64;64;55;57;0;7;6;0
2019-09-30 08:45:00;148;163;89;46;44;138;9;63;54;57;53;56;0;0;0;2
2019-09-30 09:00:00;130;191;89;37;50;172;6;49;59;58;295;294;0;0;0;1
2019-09-30 09:15:00;159;172;97;43;49;159;16;51;62;65;62;65;0;13;4;1
2019-09-30 09:30:00;137;184;105;22;42;166;5;53;55;55;60;59;0;0;0;1
2019-09-30 09:45:00;157;177;78;38;40;171;10;51;64;64;50;53;0;0;0;0
2019-09-30 10:00:00;173;173;84;47;56;142;12;56;61;64;60;56;0;0;0;0
2019-09-30 10:15:00;157;209;107;41;46;174;11;55;68;63;57;58;0;1;2;2
2019-09-30 10:30:00;194;212;81;30;50;187;18;55;57;55;59;56;0;0;0;0
2019-09-30 10:45:00;149;198;78;36;44;176;7;51;57;56;51;57;1;0;40;0
2019-09-30 11:00:00;178;173;90;31;56;148;12;59;65;69;66;64;0;0;0;2
2019-09-30 11:15:00;183;167;78;46;30;145;15;56;57;58;50;51;0;1;7;2
2019-09-30 11:30:00;165;166;64;31;33;162;15;56;43;46;37;41;1;0;46;45
2019-09-30 11:45:00;195;155;81;26;26;136;19;49;52;53;51;52;1;1;0;0
2019-09-30 12:00:00;218;190;89;33;25;169;17;52;61;60;55;58;3;0;1;0
