DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-11-22 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 00:15:00;0;0;1;1;0;0;3;3;0;0;0;0;0;0
2020-11-22 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 00:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-22 01:00:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 01:15:00;0;0;3;3;0;0;2;2;0;0;0;0;0;0
2020-11-22 01:30:00;0;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-11-22 01:45:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-22 02:00:00;0;0;0;0;0;0;3;3;0;0;0;0;0;0
2020-11-22 02:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 02:30:00;0;0;3;3;0;0;3;3;0;0;0;0;0;0
2020-11-22 02:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-22 03:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-22 03:15:00;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2020-11-22 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 03:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-22 04:00:00;0;0;0;0;0;0;2;3;0;0;0;0;0;0
2020-11-22 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 05:00:00;0;0;1;1;0;0;2;1;0;0;0;0;0;0
2020-11-22 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 05:30:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-22 05:45:00;0;0;0;0;0;0;1;2;0;0;0;0;0;0
2020-11-22 06:00:00;0;0;0;0;0;0;3;1;0;0;0;0;0;0
2020-11-22 06:15:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-22 06:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 06:45:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-22 07:00:00;0;0;2;2;0;0;2;3;0;0;0;0;0;0
2020-11-22 07:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 07:30:00;0;0;3;3;0;0;4;4;0;0;0;0;0;0
2020-11-22 07:45:00;0;0;3;3;0;0;4;4;0;0;0;0;0;0
2020-11-22 08:00:00;0;0;6;6;0;0;0;0;0;0;0;0;0;0
2020-11-22 08:15:00;0;0;6;6;0;0;5;5;0;0;0;0;0;0
2020-11-22 08:30:00;0;0;4;5;0;0;2;2;0;0;0;0;0;0
2020-11-22 08:45:00;0;0;3;3;0;0;2;2;0;0;0;0;0;0
2020-11-22 09:00:00;0;0;7;7;0;0;5;5;0;0;0;0;0;0
2020-11-22 09:15:00;0;0;11;11;0;0;8;7;0;0;0;0;0;0
2020-11-22 09:30:00;0;0;10;9;0;0;10;8;0;0;0;0;0;0
2020-11-22 09:45:00;0;0;14;13;0;0;28;9;1;0;0;1;0;0
2020-11-22 10:00:00;0;0;9;9;0;0;8;7;0;0;0;0;0;0
2020-11-22 10:15:00;0;0;7;7;0;0;11;9;1;0;0;0;0;0
2020-11-22 10:30:00;0;0;9;9;0;0;3;4;0;0;0;0;0;0
2020-11-22 10:45:00;0;0;19;22;0;0;11;13;0;0;0;0;0;0
2020-11-22 11:00:00;0;0;18;17;0;0;5;5;1;0;0;5;0;0
2020-11-22 11:15:00;0;0;10;12;0;0;10;8;0;0;0;0;0;0
2020-11-22 11:30:00;0;0;16;18;0;0;7;7;0;0;0;0;1;0
2020-11-22 11:45:00;0;0;14;17;0;0;6;7;1;0;0;0;0;0
2020-11-22 12:00:00;0;0;20;17;0;0;5;5;0;0;0;0;0;0
2020-11-22 12:15:00;0;0;15;15;0;0;9;9;1;0;0;0;0;0
2020-11-22 12:30:00;0;0;14;12;0;0;6;7;0;0;0;0;0;0
2020-11-22 12:45:00;0;0;19;13;0;0;9;8;0;0;0;0;0;0
2020-11-22 13:00:00;0;0;7;4;0;0;7;6;0;0;0;1;2;0
2020-11-22 13:15:00;0;0;18;12;0;0;7;7;5;0;0;0;0;0
2020-11-22 13:30:00;0;0;20;13;0;0;10;13;0;0;0;1;0;0
2020-11-22 13:45:00;0;0;21;19;0;0;10;9;1;0;0;1;0;0
2020-11-22 14:00:00;0;0;19;18;0;0;7;11;1;0;0;1;0;0
2020-11-22 14:15:00;0;0;17;15;0;0;11;15;0;0;0;0;0;0
2020-11-22 14:30:00;0;0;36;18;0;0;15;14;0;0;0;0;0;0
2020-11-22 14:45:00;0;0;11;11;0;0;13;22;0;3;0;0;0;0
2020-11-22 15:00:00;0;0;13;9;0;0;10;10;0;0;2;2;8;0
2020-11-22 15:15:00;0;0;17;16;0;0;10;11;0;0;0;1;2;0
2020-11-22 15:30:00;0;0;23;24;0;0;11;12;0;1;0;0;0;0
2020-11-22 15:45:00;0;0;22;19;0;0;9;10;1;0;0;4;1;0
2020-11-22 16:00:00;0;0;24;18;0;0;4;6;0;0;0;0;0;0
2020-11-22 16:15:00;0;0;13;14;0;0;8;6;0;0;0;0;0;0
2020-11-22 16:30:00;0;0;10;10;0;0;19;11;0;0;0;4;0;0
2020-11-22 16:45:00;0;0;25;19;0;0;10;11;3;1;0;1;0;0
2020-11-22 17:00:00;0;0;11;11;0;0;3;5;0;0;0;1;0;0
2020-11-22 17:15:00;0;0;15;13;0;0;7;9;1;0;0;0;0;0
2020-11-22 17:30:00;0;0;11;10;0;0;8;8;0;0;0;0;0;0
2020-11-22 17:45:00;0;0;10;8;0;0;5;6;0;0;0;0;0;0
2020-11-22 18:00:00;0;0;12;11;0;0;6;5;0;0;0;0;0;0
2020-11-22 18:15:00;0;0;10;7;0;0;3;6;0;0;0;0;0;0
2020-11-22 18:30:00;0;0;11;9;0;0;4;5;0;0;0;0;0;0
2020-11-22 18:45:00;0;0;4;4;0;0;5;5;0;0;0;0;1;0
2020-11-22 19:00:00;0;0;12;11;0;0;4;4;0;0;0;0;0;0
2020-11-22 19:15:00;0;0;6;6;0;0;2;2;0;0;0;0;0;0
2020-11-22 19:30:00;0;0;4;2;0;0;3;3;1;0;0;0;0;0
2020-11-22 19:45:00;0;0;5;4;0;0;2;3;0;0;0;0;0;0
2020-11-22 20:00:00;0;0;3;4;0;0;4;4;0;0;0;0;0;0
2020-11-22 20:15:00;0;0;0;1;0;0;1;1;0;0;0;0;0;0
2020-11-22 20:30:00;0;0;2;1;0;0;2;3;0;0;0;0;0;0
2020-11-22 20:45:00;0;0;10;8;0;0;2;1;0;0;0;1;0;0
2020-11-22 21:00:00;0;0;2;1;0;0;2;2;0;0;0;0;0;0
2020-11-22 21:15:00;0;0;3;2;0;0;3;3;0;0;0;0;0;0
2020-11-22 21:30:00;0;0;2;3;0;0;5;4;0;0;0;0;0;0
2020-11-22 21:45:00;0;0;2;2;0;0;4;2;0;0;0;0;0;0
2020-11-22 22:00:00;0;0;1;0;0;0;1;1;0;0;0;0;0;0
2020-11-22 22:15:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-22 22:30:00;0;0;1;1;0;0;7;5;0;0;0;0;0;0
2020-11-22 22:45:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 23:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-22 23:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
