DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-11-29 00:00:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-29 00:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-29 00:30:00;0;0;1;0;0;0;3;3;0;0;0;0;0;0
2020-11-29 00:45:00;0;0;1;2;0;0;1;1;0;0;0;0;0;0
2020-11-29 01:00:00;0;0;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-29 01:15:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-29 01:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-29 01:45:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-29 02:00:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-29 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 02:30:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-29 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 03:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-29 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 03:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-29 03:45:00;0;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-11-29 04:00:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-29 04:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-29 04:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-29 04:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-29 05:00:00;0;0;0;0;0;0;3;3;0;0;0;0;0;0
2020-11-29 05:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-29 05:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-29 05:45:00;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-11-29 06:00:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-29 06:15:00;0;0;1;1;0;0;2;1;0;0;0;0;0;0
2020-11-29 06:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-29 06:45:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-29 07:00:00;0;0;3;3;0;0;1;1;0;0;0;0;0;0
2020-11-29 07:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-29 07:30:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-29 07:45:00;0;0;10;11;0;0;4;4;0;0;0;0;0;0
2020-11-29 08:00:00;0;0;5;5;0;0;3;3;0;0;0;0;0;0
2020-11-29 08:15:00;0;0;6;6;0;0;1;1;0;0;0;0;0;0
2020-11-29 08:30:00;0;0;2;2;0;0;1;1;0;0;0;0;0;0
2020-11-29 08:45:00;0;0;19;15;0;0;4;3;0;0;0;0;0;0
2020-11-29 09:00:00;0;0;7;6;0;0;4;4;0;0;0;0;0;0
2020-11-29 09:15:00;0;0;9;8;0;0;5;5;2;0;0;0;0;0
2020-11-29 09:30:00;0;0;10;10;0;0;5;6;1;0;0;0;0;0
2020-11-29 09:45:00;0;0;13;13;0;0;11;7;0;0;0;0;0;0
2020-11-29 10:00:00;0;0;12;11;0;0;16;9;0;0;0;1;1;0
2020-11-29 10:15:00;0;0;17;11;0;0;14;13;0;0;0;0;0;0
2020-11-29 10:30:00;0;0;11;10;0;0;7;6;0;0;0;1;0;0
2020-11-29 10:45:00;0;0;21;22;0;0;6;5;1;0;0;0;0;0
2020-11-29 11:00:00;0;0;16;17;0;0;8;7;2;0;0;0;0;0
2020-11-29 11:15:00;0;0;11;11;0;0;9;8;0;0;0;0;0;0
2020-11-29 11:30:00;0;0;26;24;0;0;11;7;0;0;0;1;0;0
2020-11-29 11:45:00;0;0;13;12;0;0;13;8;0;0;0;1;0;0
2020-11-29 12:00:00;0;0;18;21;0;0;12;13;2;0;0;0;0;0
2020-11-29 12:15:00;0;0;17;14;0;0;8;11;0;0;0;1;0;0
2020-11-29 12:30:00;0;0;9;6;0;0;1;4;0;0;0;0;0;0
2020-11-29 12:45:00;0;0;15;16;0;0;4;6;0;0;0;0;0;0
2020-11-29 13:00:00;0;0;21;15;0;0;10;11;1;0;0;0;0;0
2020-11-29 13:15:00;0;0;9;7;0;0;8;10;0;0;0;2;0;0
2020-11-29 13:30:00;0;0;19;20;0;0;7;8;0;0;0;0;0;0
2020-11-29 13:45:00;0;0;13;10;0;0;7;10;0;0;0;2;0;0
2020-11-29 14:00:00;0;0;17;8;0;0;31;10;1;1;0;3;0;1
2020-11-29 14:15:00;0;0;21;19;0;0;12;8;0;0;0;2;0;0
2020-11-29 14:30:00;0;0;29;21;0;0;6;7;3;0;0;1;0;0
2020-11-29 14:45:00;0;0;13;13;0;0;9;20;1;0;0;2;0;0
2020-11-29 15:00:00;0;0;19;17;0;0;12;10;2;0;0;0;0;0
2020-11-29 15:15:00;0;0;28;23;0;0;4;6;0;0;1;3;0;0
2020-11-29 15:30:00;0;0;24;19;0;0;10;10;2;4;0;0;0;0
2020-11-29 15:45:00;0;0;17;13;0;0;8;8;0;0;0;0;0;0
2020-11-29 16:00:00;0;0;16;15;0;0;11;14;2;0;0;0;0;0
2020-11-29 16:15:00;0;0;21;18;0;0;9;8;1;0;0;0;0;0
2020-11-29 16:30:00;0;0;16;15;0;0;10;10;0;0;0;0;0;0
2020-11-29 16:45:00;0;0;16;14;0;0;6;5;1;1;0;0;0;0
2020-11-29 17:00:00;0;0;17;11;0;0;10;9;0;0;0;0;0;0
2020-11-29 17:15:00;0;0;10;11;0;0;4;4;0;0;0;0;0;0
2020-11-29 17:30:00;0;0;10;9;0;0;8;8;1;0;0;1;1;0
2020-11-29 17:45:00;0;0;9;9;0;0;4;4;0;0;0;0;0;0
2020-11-29 18:00:00;0;0;9;8;0;0;5;6;0;0;0;0;0;0
2020-11-29 18:15:00;0;0;13;11;0;0;6;6;0;0;0;0;0;0
2020-11-29 18:30:00;0;0;11;11;0;0;5;5;0;0;0;0;0;0
2020-11-29 18:45:00;0;0;7;4;0;0;10;9;0;0;0;0;0;0
2020-11-29 19:00:00;0;0;7;5;0;0;3;3;2;0;0;0;0;0
2020-11-29 19:15:00;0;0;10;9;0;0;5;6;0;0;0;0;0;0
2020-11-29 19:30:00;0;0;7;6;0;0;3;2;0;0;0;0;0;0
2020-11-29 19:45:00;0;0;2;1;0;0;7;6;0;0;0;0;0;0
2020-11-29 20:00:00;0;0;5;5;0;0;3;3;0;0;0;0;0;0
2020-11-29 20:15:00;0;0;2;2;0;0;3;3;0;0;0;0;0;0
2020-11-29 20:30:00;0;0;1;2;0;0;4;5;0;0;0;0;0;0
