DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-11-07 00:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-07 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-07 00:30:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-07 00:45:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-07 01:00:00;0;0;2;2;0;0;1;1;0;0;0;0;0;0
2020-11-07 01:15:00;0;0;5;2;0;0;1;1;0;0;0;0;0;0
2020-11-07 01:30:00;0;0;4;3;0;0;1;1;0;0;0;0;0;0
2020-11-07 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-07 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-07 02:15:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-07 02:30:00;0;0;5;3;0;0;0;0;0;0;0;0;0;0
2020-11-07 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-07 03:00:00;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-11-07 03:15:00;0;0;2;1;0;0;1;1;0;0;0;0;0;0
2020-11-07 03:30:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-07 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-07 04:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-07 04:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-07 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-07 04:45:00;0;0;1;1;0;0;1;2;0;0;0;0;0;0
2020-11-07 05:00:00;0;0;2;2;0;0;1;1;0;0;0;0;0;0
2020-11-07 05:15:00;0;0;3;3;0;0;3;3;0;0;0;0;0;0
2020-11-07 05:30:00;0;0;6;6;0;0;4;4;0;0;0;0;0;0
2020-11-07 05:45:00;0;0;6;7;0;0;5;4;0;0;0;0;0;0
2020-11-07 06:00:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-07 06:15:00;0;0;2;2;0;0;5;5;0;0;0;0;0;0
2020-11-07 06:30:00;0;0;4;4;0;0;1;1;0;0;0;0;0;0
2020-11-07 06:45:00;0;0;7;9;0;0;6;5;0;0;0;0;0;0
2020-11-07 07:00:00;0;0;9;8;0;0;6;5;0;0;0;0;0;0
2020-11-07 07:15:00;0;0;3;3;0;0;3;3;0;0;0;0;0;0
2020-11-07 07:30:00;0;0;5;6;0;0;6;6;0;0;0;0;0;0
2020-11-07 07:45:00;0;0;8;8;0;0;6;6;0;0;0;0;0;0
2020-11-07 08:00:00;0;0;11;10;0;0;4;6;0;0;0;0;0;0
2020-11-07 08:15:00;0;0;10;12;0;0;11;9;0;0;0;0;0;0
2020-11-07 08:30:00;0;0;8;11;0;0;8;7;0;0;0;0;0;0
2020-11-07 08:45:00;0;0;14;15;0;0;6;4;0;0;0;0;0;0
2020-11-07 09:00:00;0;0;14;14;0;0;9;11;0;0;0;0;0;0
2020-11-07 09:15:00;0;0;19;13;0;0;11;15;0;0;0;0;0;0
2020-11-07 09:30:00;0;0;24;21;0;0;12;34;0;0;0;0;0;0
2020-11-07 09:45:00;0;0;17;18;0;0;16;16;0;0;0;2;1;0
2020-11-07 10:00:00;0;0;21;20;0;0;15;15;0;0;0;0;0;0
2020-11-07 10:15:00;0;0;18;15;0;0;13;15;0;0;0;1;0;0
2020-11-07 10:30:00;0;0;19;20;0;0;12;12;0;0;0;0;0;0
2020-11-07 10:45:00;0;0;33;30;0;0;9;10;1;0;0;0;0;0
2020-11-07 11:00:00;0;0;15;14;0;0;13;13;0;0;0;0;0;0
2020-11-07 11:15:00;0;0;30;25;0;0;15;16;0;0;0;0;0;0
2020-11-07 11:30:00;0;0;12;12;0;0;13;13;1;0;0;3;0;0
2020-11-07 11:45:00;0;0;17;11;0;0;17;16;0;0;0;2;0;0
2020-11-07 12:00:00;0;0;20;17;0;0;4;8;0;0;0;0;0;0
2020-11-07 12:15:00;0;0;18;12;0;0;11;11;0;0;0;0;0;0
2020-11-07 12:30:00;0;0;10;11;0;0;11;13;0;0;0;0;0;0
2020-11-07 12:45:00;0;0;16;14;0;0;11;12;0;0;0;0;0;0
2020-11-07 13:00:00;0;0;21;19;0;0;10;10;1;0;0;0;0;0
2020-11-07 13:15:00;0;0;19;15;0;0;7;8;0;0;0;0;0;0
2020-11-07 13:30:00;0;0;17;18;0;0;11;12;0;0;0;0;0;0
2020-11-07 13:45:00;0;0;12;15;0;0;8;7;0;0;0;1;0;0
2020-11-07 14:00:00;0;0;17;13;0;0;9;12;0;0;0;1;19;0
2020-11-07 14:15:00;0;0;18;17;0;0;10;10;1;0;0;0;0;0
2020-11-07 14:30:00;0;0;10;10;0;0;5;5;0;0;0;0;0;0
2020-11-07 14:45:00;0;0;16;14;0;0;17;13;0;0;0;0;0;0
2020-11-07 15:00:00;0;0;16;16;0;0;10;11;0;0;0;0;0;0
2020-11-07 15:15:00;0;0;20;16;0;0;14;19;0;0;0;2;0;0
2020-11-07 15:30:00;0;0;15;14;0;0;8;9;3;0;0;0;0;0
2020-11-07 15:45:00;0;0;23;19;0;0;16;15;1;0;0;0;0;0
2020-11-07 16:00:00;0;0;17;13;0;0;10;11;4;1;0;1;2;0
2020-11-07 16:15:00;0;0;19;17;0;0;7;8;1;0;0;0;0;0
2020-11-07 16:30:00;0;0;22;18;0;0;10;9;1;0;0;1;0;0
2020-11-07 16:45:00;0;0;28;22;0;0;9;9;0;0;0;0;0;0
2020-11-07 17:00:00;0;0;16;14;0;0;7;8;0;0;0;0;0;0
2020-11-07 17:15:00;0;0;15;12;0;0;9;8;0;0;0;0;0;0
2020-11-07 17:30:00;0;0;10;8;0;0;7;8;0;0;0;2;0;0
2020-11-07 17:45:00;0;0;14;14;0;0;6;8;0;0;0;0;0;0
2020-11-07 18:00:00;0;0;15;9;0;0;6;7;0;0;0;0;0;0
2020-11-07 18:15:00;0;0;10;9;0;0;6;5;0;0;0;0;0;0
2020-11-07 18:30:00;0;0;14;14;0;0;6;6;0;0;0;0;0;0
2020-11-07 18:45:00;0;0;20;16;0;0;11;10;0;0;0;0;0;0
2020-11-07 19:00:00;0;0;18;14;0;0;8;7;0;0;0;0;0;0
2020-11-07 19:15:00;0;0;7;7;0;0;11;10;0;0;0;0;0;0
2020-11-07 19:30:00;0;0;7;6;0;0;6;6;0;0;0;0;0;0
2020-11-07 19:45:00;0;0;8;7;0;0;5;4;0;0;0;0;0;0
2020-11-07 20:00:00;0;0;13;11;0;0;8;9;0;0;0;0;0;0
2020-11-07 20:15:00;0;0;4;4;0;0;3;4;0;0;0;0;0;0
2020-11-07 20:30:00;0;0;5;5;0;0;5;5;0;0;0;0;0;0
2020-11-07 20:45:00;0;0;6;8;0;0;3;3;0;0;0;0;0;0
2020-11-07 21:00:00;0;0;4;4;0;0;3;3;0;0;0;0;0;0
2020-11-07 21:15:00;0;0;6;5;0;0;5;5;0;0;0;0;0;0
2020-11-07 21:30:00;0;0;2;1;0;0;4;4;0;0;0;0;0;0
2020-11-07 21:45:00;0;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-11-07 22:00:00;0;0;2;1;0;0;1;1;0;0;0;0;0;0
2020-11-07 22:15:00;0;0;5;4;0;0;2;3;0;0;0;0;0;0
2020-11-07 22:30:00;0;0;3;3;0;0;4;5;0;0;0;0;0;0
2020-11-07 22:45:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-07 23:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-07 23:15:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-07 23:30:00;0;0;3;3;0;0;3;2;0;0;0;0;0;0
2020-11-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
