DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-03-26 00:00:00;3;2;1;0;1;3;1
2020-03-26 00:15:00;4;2;0;1;1;2;0
2020-03-26 00:30:00;0;0;0;1;1;3;3
2020-03-26 00:45:00;1;1;0;1;1;3;0
2020-03-26 01:00:00;0;1;0;0;1;4;0
2020-03-26 01:15:00;3;5;1;0;0;0;0
2020-03-26 01:30:00;1;0;0;0;0;1;0
2020-03-26 01:45:00;5;3;0;0;1;1;2
2020-03-26 02:00:00;4;3;0;0;0;2;0
2020-03-26 02:15:00;7;5;0;0;0;2;1
2020-03-26 02:30:00;3;2;0;1;1;1;0
2020-03-26 02:45:00;3;3;1;2;3;4;1
2020-03-26 03:00:00;2;1;0;1;1;2;1
2020-03-26 03:15:00;0;0;0;0;0;4;1
2020-03-26 03:30:00;1;4;0;0;0;3;1
2020-03-26 03:45:00;1;2;0;1;1;5;1
2020-03-26 04:00:00;6;7;1;0;1;2;2
2020-03-26 04:15:00;8;7;0;2;3;8;1
2020-03-26 04:30:00;8;13;0;1;1;7;3
2020-03-26 04:45:00;13;8;0;2;2;9;5
2020-03-26 05:00:00;15;12;0;3;4;19;7
2020-03-26 05:15:00;29;28;1;0;12;52;20
2020-03-26 05:30:00;37;40;2;9;20;63;43
2020-03-26 05:45:00;42;38;2;7;14;78;57
2020-03-26 06:00:00;56;54;2;2;19;50;53
2020-03-26 06:15:00;59;41;4;2;16;79;76
2020-03-26 06:30:00;65;47;3;9;17;91;73
2020-03-26 06:45:00;69;50;3;12;22;100;94
2020-03-26 07:00:00;62;37;3;10;17;86;69
2020-03-26 07:15:00;55;45;3;7;23;78;80
2020-03-26 07:30:00;47;29;2;8;24;100;83
2020-03-26 07:45:00;68;53;2;9;16;88;72
2020-03-26 08:00:00;45;37;4;5;8;59;62
2020-03-26 08:15:00;49;40;1;7;9;66;55
2020-03-26 08:30:00;56;37;4;3;12;59;46
2020-03-26 08:45:00;53;31;2;7;12;51;48
2020-03-26 09:00:00;62;40;2;8;14;53;44
2020-03-26 09:15:00;60;40;6;7;14;57;46
2020-03-26 09:30:00;65;37;3;11;15;62;56
2020-03-26 09:45:00;58;26;2;7;7;50;49
2020-03-26 10:00:00;60;32;4;8;18;50;51
2020-03-26 10:15:00;70;47;3;10;10;47;52
2020-03-26 10:30:00;64;37;2;10;16;43;38
2020-03-26 10:45:00;61;36;3;10;41;50;40
2020-03-26 11:00:00;48;36;5;6;12;47;41
2020-03-26 11:15:00;76;39;7;10;21;39;35
2020-03-26 11:30:00;85;34;5;9;15;49;54
2020-03-26 11:45:00;85;33;7;6;20;60;39
2020-03-26 12:00:00;74;41;3;8;17;42;28
2020-03-26 12:15:00;84;52;6;14;30;52;43
2020-03-26 12:30:00;68;40;4;6;18;47;36
2020-03-26 12:45:00;65;40;3;11;19;49;42
2020-03-26 13:00:00;74;52;3;7;21;47;50
2020-03-26 13:15:00;60;41;4;8;26;44;44
2020-03-26 13:30:00;66;36;2;5;14;51;41
2020-03-26 13:45:00;73;51;1;10;21;64;61
2020-03-26 14:00:00;88;60;4;9;18;49;59
2020-03-26 14:15:00;83;64;6;8;31;59;53
2020-03-26 14:30:00;107;62;3;13;23;57;53
2020-03-26 14:45:00;104;63;3;12;24;53;40
2020-03-26 15:00:00;97;68;1;12;22;57;48
2020-03-26 15:15:00;103;62;6;9;22;57;50
2020-03-26 15:30:00;88;64;2;13;20;44;40
2020-03-26 15:45:00;98;69;1;6;18;61;41
2020-03-26 16:00:00;99;71;1;11;20;51;44
2020-03-26 16:15:00;118;67;3;10;27;57;63
2020-03-26 16:30:00;98;69;1;11;20;55;55
2020-03-26 16:45:00;77;59;2;9;19;63;53
2020-03-26 17:00:00;105;72;3;5;25;55;46
2020-03-26 17:15:00;90;64;5;19;26;52;49
2020-03-26 17:30:00;67;69;1;11;19;50;42
2020-03-26 17:45:00;75;42;1;8;21;51;35
2020-03-26 18:00:00;83;60;1;15;24;51;36
2020-03-26 18:15:00;54;47;4;8;15;46;51
2020-03-26 18:30:00;74;35;5;13;37;47;32
2020-03-26 18:45:00;57;29;2;10;14;28;35
2020-03-26 19:00:00;49;29;6;6;11;34;28
2020-03-26 19:15:00;25;22;0;3;8;36;15
2020-03-26 19:30:00;48;22;0;4;9;19;16
2020-03-26 19:45:00;35;17;2;5;10;21;16
2020-03-26 20:00:00;14;9;1;0;3;24;7
2020-03-26 20:15:00;29;15;4;3;9;19;7
2020-03-26 20:30:00;15;10;2;1;5;18;5
2020-03-26 20:45:00;11;9;0;1;3;21;6
2020-03-26 21:00:00;12;9;2;1;4;23;6
2020-03-26 21:15:00;11;10;2;2;8;22;14
2020-03-26 21:30:00;26;11;1;8;12;18;13
2020-03-26 21:45:00;20;11;1;1;7;13;2
2020-03-26 22:00:00;32;12;1;2;4;14;7
2020-03-26 22:15:00;15;10;0;1;2;19;7
2020-03-26 22:30:00;16;1;0;4;5;12;7
2020-03-26 22:45:00;10;5;2;3;6;10;5
2020-03-26 23:00:00;6;4;1;0;0;7;4
2020-03-26 23:15:00;3;4;1;2;3;7;4
2020-03-26 23:30:00;2;1;0;1;2;7;2
2020-03-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
