DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-11-21 00:00:00;10;13;6;6;1;0;1;3;0;1;0
2019-11-21 00:15:00;12;17;10;17;7;2;1;3;0;4;1
2019-11-21 00:30:00;14;21;10;17;12;3;0;8;0;3;1
2019-11-21 00:45:00;8;12;11;14;11;1;0;4;0;2;0
2019-11-21 01:00:00;9;12;9;10;2;1;7;0;0;0;1
2019-11-21 01:15:00;10;12;9;7;3;0;0;1;0;0;0
2019-11-21 01:30:00;10;13;6;7;2;0;0;0;0;4;1
2019-11-21 01:45:00;8;10;5;6;0;2;0;3;0;1;0
2019-11-21 02:00:00;8;10;7;6;2;2;0;1;0;2;1
2019-11-21 02:15:00;4;6;3;3;3;3;0;0;0;1;3
2019-11-21 02:30:00;7;8;3;10;4;0;0;1;0;1;1
2019-11-21 02:45:00;14;15;10;7;3;0;0;4;0;2;2
2019-11-21 03:00:00;11;15;6;5;0;9;2;0;0;2;1
2019-11-21 03:15:00;5;7;4;6;4;3;0;0;0;1;1
2019-11-21 03:30:00;6;7;6;5;2;0;0;1;0;0;0
2019-11-21 03:45:00;7;13;4;9;7;2;1;2;0;1;0
2019-11-21 04:00:00;9;13;3;4;3;2;0;0;0;0;0
2019-11-21 04:15:00;22;24;11;8;5;4;1;1;0;2;1
2019-11-21 04:30:00;20;20;6;15;6;1;0;5;0;3;6
2019-11-21 04:45:00;34;35;19;15;6;6;1;4;0;3;6
2019-11-21 05:00:00;57;60;53;23;22;12;0;4;0;11;16
2019-11-21 05:15:00;94;101;77;20;17;16;6;13;0;13;20
2019-11-21 05:30:00;96;110;101;40;37;19;7;25;0;15;37
2019-11-21 05:45:00;98;115;98;54;49;16;5;39;0;20;29
2019-11-21 06:00:00;107;131;91;57;60;34;5;45;0;14;22
2019-11-21 06:15:00;133;166;106;106;59;22;15;43;0;24;30
2019-11-21 06:30:00;155;181;139;87;70;30;12;42;0;32;49
2019-11-21 06:45:00;154;184;127;110;84;44;27;48;0;25;41
2019-11-21 07:00:00;169;204;166;133;93;45;18;22;0;28;62
2019-11-21 07:15:00;154;192;155;142;110;81;43;27;0;59;95
2019-11-21 07:30:00;131;164;158;129;122;67;52;35;0;60;83
2019-11-21 07:45:00;142;179;146;144;129;75;51;51;0;50;64
2019-11-21 08:00:00;157;188;163;151;92;34;16;41;0;40;47
2019-11-21 08:15:00;117;149;139;133;117;43;26;42;0;43;53
2019-11-21 08:30:00;138;174;154;136;111;32;9;40;0;35;50
2019-11-21 08:45:00;133;163;145;134;122;30;22;43;0;23;31
2019-11-21 09:00:00;131;157;111;105;89;19;16;38;0;20;37
2019-11-21 09:15:00;115;142;101;117;91;36;28;34;0;21;27
2019-11-21 09:30:00;117;152;100;129;75;31;11;41;0;31;31
2019-11-21 09:45:00;122;162;119;128;85;27;11;50;0;33;41
2019-11-21 10:00:00;128;159;94;104;92;20;7;46;0;23;30
2019-11-21 10:15:00;120;163;103;106;71;37;24;50;0;13;21
2019-11-21 10:30:00;101;140;92;98;78;33;9;42;0;26;32
2019-11-21 10:45:00;123;153;112;116;83;34;14;58;0;24;29
2019-11-21 11:00:00;118;145;115;138;94;24;16;41;0;28;35
2019-11-21 11:15:00;121;153;112;113;94;30;14;58;0;27;26
2019-11-21 11:30:00;94;136;95;113;89;21;11;55;0;31;32
2019-11-21 11:45:00;104;144;116;133;97;33;21;47;0;21;25
2019-11-21 12:00:00;112;140;94;124;99;29;12;61;0;30;24
2019-11-21 12:15:00;121;176;117;121;104;17;10;45;0;17;21
2019-11-21 12:30:00;122;170;100;129;123;28;16;62;0;21;22
2019-11-21 12:45:00;123;169;125;147;118;27;12;59;0;34;30
2019-11-21 13:00:00;115;157;123;96;86;22;12;45;0;30;24
2019-11-21 13:15:00;135;180;122;120;100;35;22;62;0;37;32
2019-11-21 13:30:00;118;159;134;133;101;31;17;53;0;31;35
2019-11-21 13:45:00;122;174;115;153;129;29;25;55;0;31;40
2019-11-21 14:00:00;138;174;139;130;103;37;13;58;0;27;32
2019-11-21 14:15:00;121;158;120;165;136;26;21;69;0;24;25
2019-11-21 14:30:00;98;154;102;152;122;32;18;74;0;28;39
2019-11-21 14:45:00;117;169;113;155;126;29;16;79;0;32;38
2019-11-21 15:00:00;119;177;135;158;122;30;11;86;0;19;32
2019-11-21 15:15:00;112;170;106;156;137;34;18;88;0;29;39
2019-11-21 15:30:00;123;188;135;170;151;24;16;77;0;30;34
2019-11-21 15:45:00;117;158;132;185;172;28;20;91;0;34;39
2019-11-21 16:00:00;130;201;145;191;148;31;38;110;0;31;39
2019-11-21 16:15:00;110;181;126;180;159;43;18;115;0;32;50
2019-11-21 16:30:00;142;208;141;188;151;37;18;99;0;28;30
2019-11-21 16:45:00;128;195;132;217;196;44;25;101;0;39;39
2019-11-21 17:00:00;141;205;141;198;176;57;15;112;0;44;58
2019-11-21 17:15:00;111;186;124;185;155;38;24;116;0;46;42
2019-11-21 17:30:00;113;182;114;201;168;35;12;88;0;28;37
2019-11-21 17:45:00;113;182;118;169;148;32;18;99;0;34;36
2019-11-21 18:00:00;104;159;108;195;154;30;18;94;0;26;35
2019-11-21 18:15:00;114;172;106;176;150;33;15;86;0;29;32
2019-11-21 18:30:00;92;160;100;151;120;19;13;62;0;35;40
2019-11-21 18:45:00;96;158;88;133;104;34;27;52;0;24;25
2019-11-21 19:00:00;83;128;94;151;115;19;10;45;0;27;31
2019-11-21 19:15:00;67;117;62;130;99;27;13;54;0;23;17
2019-11-21 19:30:00;70;118;88;102;69;24;18;48;0;29;16
2019-11-21 19:45:00;85;114;79;95;69;24;11;32;0;24;18
2019-11-21 20:00:00;74;110;74;102;71;13;13;32;0;18;16
2019-11-21 20:15:00;70;117;52;74;72;17;11;37;0;19;19
2019-11-21 20:30:00;70;99;62;73;45;19;15;22;0;18;15
2019-11-21 20:45:00;65;84;61;55;54;14;8;28;0;17;11
2019-11-21 21:00:00;71;89;79;62;41;13;2;21;0;22;23
