DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-03-27 00:00:00;2;1;1;0;7;3;0
2020-03-27 00:15:00;1;0;0;0;4;1;0
2020-03-27 00:30:00;1;3;2;2;1;1;0
2020-03-27 00:45:00;1;2;2;3;6;4;0
2020-03-27 01:00:00;1;2;1;1;3;3;0
2020-03-27 01:15:00;2;3;2;0;5;6;0
2020-03-27 01:30:00;0;1;1;1;2;3;0
2020-03-27 01:45:00;0;1;1;0;5;3;0
2020-03-27 02:00:00;2;4;3;0;4;2;0
2020-03-27 02:15:00;3;1;1;2;5;2;0
2020-03-27 02:30:00;2;0;0;1;7;0;0
2020-03-27 02:45:00;5;10;8;4;3;1;0
2020-03-27 03:00:00;1;2;1;4;2;0;0
2020-03-27 03:15:00;3;1;1;1;6;1;0
2020-03-27 03:30:00;0;2;2;1;5;5;0
2020-03-27 03:45:00;1;4;3;4;5;1;0
2020-03-27 04:00:00;2;3;2;2;7;4;0
2020-03-27 04:15:00;5;3;3;4;3;3;0
2020-03-27 04:30:00;2;2;2;6;14;6;0
2020-03-27 04:45:00;7;8;4;0;13;6;0
2020-03-27 05:00:00;9;4;3;8;11;4;0
2020-03-27 05:15:00;20;10;9;8;24;8;0
2020-03-27 05:30:00;32;21;16;11;34;13;0
2020-03-27 05:45:00;27;18;15;9;45;14;0
2020-03-27 06:00:00;28;21;12;10;48;12;0
2020-03-27 06:15:00;45;20;17;14;45;11;0
2020-03-27 06:30:00;58;43;36;16;46;26;0
2020-03-27 06:45:00;71;51;49;24;72;28;0
2020-03-27 07:00:00;51;38;35;25;52;26;2
2020-03-27 07:15:00;64;49;48;38;57;22;0
2020-03-27 07:30:00;61;30;27;34;50;9;1
2020-03-27 07:45:00;51;41;38;26;62;23;0
2020-03-27 08:00:00;43;27;23;37;57;25;0
2020-03-27 08:15:00;41;30;26;14;50;22;0
2020-03-27 08:30:00;41;28;29;29;42;14;0
2020-03-27 08:45:00;38;30;29;26;50;18;1
2020-03-27 09:00:00;40;29;23;48;41;21;0
2020-03-27 09:15:00;52;32;26;26;55;31;2
2020-03-27 09:30:00;48;31;28;26;51;22;0
2020-03-27 09:45:00;50;41;33;34;50;24;0
2020-03-27 10:00:00;47;31;28;41;77;41;0
2020-03-27 10:15:00;53;42;33;38;63;26;5
2020-03-27 10:30:00;46;33;29;27;56;29;0
2020-03-27 10:45:00;43;37;30;44;68;29;0
2020-03-27 11:00:00;60;40;38;47;56;33;0
2020-03-27 11:15:00;47;39;39;37;63;20;0
2020-03-27 11:30:00;54;40;40;34;59;44;0
2020-03-27 11:45:00;35;33;30;26;62;39;1
2020-03-27 12:00:00;49;37;31;52;61;35;3
2020-03-27 12:15:00;49;36;32;39;73;38;1
2020-03-27 12:30:00;37;41;32;42;58;31;1
2020-03-27 12:45:00;45;28;26;39;63;31;1
2020-03-27 13:00:00;53;37;36;67;88;35;1
2020-03-27 13:15:00;50;43;39;33;62;35;2
2020-03-27 13:30:00;51;29;27;38;78;41;3
2020-03-27 13:45:00;44;36;37;40;61;27;1
2020-03-27 14:00:00;57;43;38;24;73;39;5
2020-03-27 14:15:00;60;36;29;28;88;48;2
2020-03-27 14:30:00;58;45;42;33;53;33;2
2020-03-27 14:45:00;49;30;28;32;48;20;0
2020-03-27 15:00:00;49;40;33;55;66;30;1
2020-03-27 15:15:00;54;28;27;47;56;28;1
2020-03-27 15:30:00;47;35;32;35;43;22;0
2020-03-27 15:45:00;46;25;22;24;45;17;1
2020-03-27 16:00:00;41;22;20;46;44;21;2
2020-03-27 16:15:00;38;20;16;30;41;22;0
2020-03-27 16:30:00;36;26;22;17;44;20;2
2020-03-27 16:45:00;35;26;19;20;64;21;1
2020-03-27 17:00:00;40;24;17;21;46;14;2
2020-03-27 17:15:00;37;17;14;25;44;11;2
2020-03-27 17:30:00;25;20;19;11;40;9;0
2020-03-27 17:45:00;25;17;16;7;34;13;1
2020-03-27 18:00:00;35;16;11;14;32;14;0
2020-03-27 18:15:00;34;19;15;11;33;6;0
2020-03-27 18:30:00;22;17;15;10;30;9;0
2020-03-27 18:45:00;20;14;7;4;24;8;0
2020-03-27 19:00:00;16;12;7;7;24;5;0
2020-03-27 19:15:00;26;15;10;1;21;12;0
2020-03-27 19:30:00;16;6;4;4;11;4;0
2020-03-27 19:45:00;15;7;4;3;11;4;0
2020-03-27 20:00:00;20;7;4;7;14;3;0
2020-03-27 20:15:00;11;7;3;0;10;3;0
2020-03-27 20:30:00;7;5;1;3;9;4;0
2020-03-27 20:45:00;13;7;5;5;10;8;0
2020-03-27 21:00:00;6;7;3;5;16;8;0
2020-03-27 21:15:00;7;2;1;2;8;4;0
2020-03-27 21:30:00;6;7;5;1;1;3;0
2020-03-27 21:45:00;6;1;0;10;4;1;0
2020-03-27 22:00:00;5;6;5;2;6;4;0
2020-03-27 22:15:00;9;9;6;6;7;2;0
2020-03-27 22:30:00;4;1;1;1;11;4;0
2020-03-27 22:45:00;4;2;1;7;6;5;0
2020-03-27 23:00:00;3;0;0;1;4;2;0
2020-03-27 23:15:00;7;5;3;2;2;0;0
2020-03-27 23:30:00;1;0;0;2;1;2;0
2020-03-27 23:45:00;1;3;3;0;4;2;0
