DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-04-16 00:00:00;5;0;0;0;4;0;0;0;0;0;0;0;0
2020-04-16 00:15:00;0;0;0;0;10;0;0;0;0;0;0;0;0
2020-04-16 00:30:00;7;1;0;0;13;0;0;0;0;0;0;0;0
2020-04-16 00:45:00;5;0;0;0;10;0;0;0;0;0;0;0;0
2020-04-16 01:00:00;6;0;0;0;4;0;0;0;0;0;0;0;0
2020-04-16 01:15:00;6;0;0;0;9;0;0;0;0;0;0;0;0
2020-04-16 01:30:00;8;0;0;0;1;0;0;0;0;0;0;0;0
2020-04-16 01:45:00;5;0;0;0;2;0;0;0;0;0;0;0;0
2020-04-16 02:00:00;3;0;0;0;2;0;0;0;0;0;0;0;0
2020-04-16 02:15:00;5;1;0;0;8;1;0;0;0;0;0;0;0
2020-04-16 02:30:00;8;1;0;0;5;0;0;0;0;0;0;0;0
2020-04-16 02:45:00;6;0;0;0;6;0;0;0;0;0;0;0;0
2020-04-16 03:00:00;4;0;0;0;4;0;0;0;0;0;0;0;0
2020-04-16 03:15:00;3;0;0;0;7;0;0;0;0;0;0;0;0
2020-04-16 03:30:00;4;0;0;0;8;0;0;0;0;0;0;0;0
2020-04-16 03:45:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2020-04-16 04:00:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2020-04-16 04:15:00;9;0;0;1;6;0;0;0;0;0;0;0;0
2020-04-16 04:30:00;8;0;0;0;5;0;0;0;0;0;0;0;0
2020-04-16 04:45:00;11;0;0;0;14;0;0;0;0;0;0;0;0
2020-04-16 05:00:00;13;0;0;0;16;0;0;0;0;0;0;0;0
2020-04-16 05:15:00;27;1;0;1;14;0;0;0;0;0;0;0;0
2020-04-16 05:30:00;42;0;0;1;31;0;0;0;0;0;0;0;0
2020-04-16 05:45:00;55;2;2;3;40;0;0;0;0;0;0;0;0
2020-04-16 06:00:00;57;2;2;0;52;1;0;0;0;0;0;0;0
2020-04-16 06:15:00;69;2;2;2;58;0;0;0;1;0;0;0;0
2020-04-16 06:30:00;74;3;2;2;88;0;0;0;1;0;0;0;0
2020-04-16 06:45:00;83;5;7;6;83;0;0;0;3;0;0;0;0
2020-04-16 07:00:00;113;3;7;3;80;0;0;0;4;0;0;0;0
2020-04-16 07:15:00;102;7;6;4;78;0;0;0;0;0;0;0;0
2020-04-16 07:30:00;108;13;5;11;62;1;1;3;13;0;0;0;0
2020-04-16 07:45:00;118;9;5;6;73;1;0;0;3;0;0;0;0
