DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-10-19 00:00:00;9;4;9;8;0;0
2020-10-19 00:15:00;14;10;18;12;0;0
2020-10-19 00:30:00;7;3;7;5;0;0
2020-10-19 00:45:00;6;3;6;5;0;0
2020-10-19 01:00:00;4;2;8;2;0;0
2020-10-19 01:15:00;4;3;3;4;0;0
2020-10-19 01:30:00;7;0;4;2;0;0
2020-10-19 01:45:00;4;5;4;1;0;0
2020-10-19 02:00:00;7;5;5;4;0;0
2020-10-19 02:15:00;11;7;4;0;0;0
2020-10-19 02:30:00;5;4;4;2;0;0
2020-10-19 02:45:00;6;5;2;4;0;0
2020-10-19 03:00:00;10;7;3;3;0;0
2020-10-19 03:15:00;2;0;4;3;0;0
2020-10-19 03:30:00;3;1;5;2;0;0
2020-10-19 03:45:00;4;1;9;5;0;0
2020-10-19 04:00:00;13;3;6;3;0;0
2020-10-19 04:15:00;13;7;16;6;0;0
2020-10-19 04:30:00;10;13;34;21;0;0
2020-10-19 04:45:00;27;19;55;26;0;0
2020-10-19 05:00:00;29;22;85;76;0;0
2020-10-19 05:15:00;47;33;142;130;0;0
2020-10-19 05:30:00;52;48;155;130;0;0
2020-10-19 05:45:00;40;57;123;111;0;0
2020-10-19 06:00:00;85;85;111;120;1;0
2020-10-19 06:15:00;49;68;123;118;0;0
2020-10-19 06:30:00;73;100;163;183;11;2
2020-10-19 06:45:00;72;90;134;156;0;0
2020-10-19 07:00:00;75;73;117;152;13;0
2020-10-19 07:15:00;69;93;144;160;5;5
2020-10-19 07:30:00;82;91;136;164;13;0
2020-10-19 07:45:00;97;114;113;136;15;0
2020-10-19 08:00:00;81;100;94;134;6;0
2020-10-19 08:15:00;89;91;125;110;6;1
2020-10-19 08:30:00;93;96;114;125;4;0
2020-10-19 08:45:00;84;76;102;122;4;0
2020-10-19 09:00:00;91;97;97;105;11;0
2020-10-19 09:15:00;90;102;112;118;2;0
2020-10-19 09:30:00;88;89;102;101;7;0
2020-10-19 09:45:00;85;108;120;106;9;1
2020-10-19 10:00:00;97;113;81;73;7;0
2020-10-19 10:15:00;110;110;96;90;7;2
2020-10-19 10:30:00;100;112;108;105;10;0
2020-10-19 10:45:00;110;105;118;105;5;0
2020-10-19 11:00:00;92;112;104;96;3;0
2020-10-19 11:15:00;84;98;96;93;10;0
2020-10-19 11:30:00;108;119;112;105;8;3
2020-10-19 11:45:00;93;113;116;94;5;2
2020-10-19 12:00:00;96;135;88;91;7;0
2020-10-19 12:15:00;98;126;114;89;6;0
2020-10-19 12:30:00;95;119;80;95;6;0
2020-10-19 12:45:00;92;128;99;78;5;0
2020-10-19 13:00:00;98;96;102;109;17;0
2020-10-19 13:15:00;113;130;150;144;31;1
2020-10-19 13:30:00;116;120;163;138;9;0
2020-10-19 13:45:00;125;128;144;120;26;8
2020-10-19 14:00:00;140;176;135;115;9;0
2020-10-19 14:15:00;186;232;90;99;11;0
2020-10-19 14:30:00;192;222;114;101;33;5
2020-10-19 14:45:00;142;193;96;107;7;0
2020-10-19 15:00:00;186;225;110;94;16;3
2020-10-19 15:15:00;154;204;100;96;23;0
2020-10-19 15:30:00;169;188;93;108;10;3
2020-10-19 15:45:00;142;172;94;95;5;0
2020-10-19 16:00:00;153;195;126;133;18;12
2020-10-19 16:15:00;171;207;133;127;13;21
2020-10-19 16:30:00;175;201;127;106;12;0
2020-10-19 16:45:00;154;170;101;100;8;0
2020-10-19 17:00:00;164;194;119;125;7;0
2020-10-19 17:15:00;141;195;122;125;22;3
2020-10-19 17:30:00;176;198;115;113;19;0
2020-10-19 17:45:00;127;156;125;104;26;1
2020-10-19 18:00:00;117;147;105;109;6;0
2020-10-19 18:15:00;130;146;92;86;6;3
2020-10-19 18:30:00;105;114;76;80;7;0
2020-10-19 18:45:00;110;123;84;69;8;1
2020-10-19 19:00:00;97;104;77;62;21;4
2020-10-19 19:15:00;73;85;73;55;2;1
2020-10-19 19:30:00;86;66;63;43;0;0
2020-10-19 19:45:00;58;60;61;39;11;1
2020-10-19 20:00:00;56;64;55;51;2;0
2020-10-19 20:15:00;53;57;56;49;12;2
2020-10-19 20:30:00;54;55;57;37;1;0
2020-10-19 20:45:00;43;33;60;50;2;0
2020-10-19 21:00:00;39;34;110;92;0;0
2020-10-19 21:15:00;36;29;108;111;3;5
2020-10-19 21:30:00;54;38;79;64;0;0
2020-10-19 21:45:00;86;103;35;36;0;0
2020-10-19 22:00:00;133;154;40;24;10;0
2020-10-19 22:15:00;76;72;41;26;0;0
2020-10-19 22:30:00;32;29;31;23;0;0
2020-10-19 22:45:00;15;15;16;14;0;0
2020-10-19 23:00:00;19;16;16;10;0;0
2020-10-19 23:15:00;15;16;28;22;0;0
2020-10-19 23:30:00;16;8;17;12;0;0
2020-10-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
