DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-05-29 00:00:00;4;4;0;7;3;2;0;0;0;0
2020-05-29 00:15:00;3;6;1;0;0;1;0;0;0;0
2020-05-29 00:30:00;1;0;1;3;1;3;0;0;0;0
2020-05-29 00:45:00;1;0;1;1;0;2;0;0;0;0
2020-05-29 01:00:00;1;1;0;2;1;0;0;0;0;0
2020-05-29 01:15:00;2;2;2;2;1;0;0;0;0;0
2020-05-29 01:30:00;0;1;0;0;1;1;0;0;0;0
2020-05-29 01:45:00;0;0;0;1;0;0;0;0;0;0
2020-05-29 02:00:00;1;0;0;1;0;0;0;0;0;0
2020-05-29 02:15:00;0;0;0;0;0;1;0;0;0;0
2020-05-29 02:30:00;2;2;0;0;1;1;0;0;0;0
2020-05-29 02:45:00;0;1;0;0;1;0;0;0;0;0
2020-05-29 03:00:00;1;0;2;2;1;2;0;0;0;0
2020-05-29 03:15:00;0;0;0;1;0;1;0;0;0;0
2020-05-29 03:30:00;0;1;1;2;1;1;0;0;0;0
2020-05-29 03:45:00;1;1;0;1;0;1;0;0;0;0
2020-05-29 04:00:00;0;1;0;1;1;2;0;0;0;0
2020-05-29 04:15:00;0;1;3;1;1;0;0;0;0;0
2020-05-29 04:30:00;0;1;0;0;1;0;0;0;0;0
2020-05-29 04:45:00;2;2;0;2;1;2;0;0;0;0
2020-05-29 05:00:00;3;2;1;1;4;2;0;0;0;0
2020-05-29 05:15:00;2;3;2;3;4;5;0;0;0;0
2020-05-29 05:30:00;5;10;2;8;4;16;0;0;0;0
2020-05-29 05:45:00;10;8;4;9;5;24;0;0;0;0
2020-05-29 06:00:00;14;19;14;10;12;22;0;0;0;0
2020-05-29 06:15:00;9;25;18;12;16;21;0;0;0;0
2020-05-29 06:30:00;9;18;15;18;22;22;0;0;0;0
2020-05-29 06:45:00;20;23;33;20;31;49;0;0;0;0
2020-05-29 07:00:00;27;19;25;18;27;44;0;0;0;0
2020-05-29 07:15:00;19;24;38;30;38;63;0;0;0;0
2020-05-29 07:30:00;30;45;70;25;47;55;0;0;0;0
2020-05-29 08:00:00;24;33;35;21;31;57;0;0;0;0
2020-05-29 08:15:00;18;32;35;43;38;55;0;0;0;0
2020-05-29 08:30:00;29;34;27;41;35;49;0;0;0;0
2020-05-29 08:45:00;16;21;36;36;44;39;0;0;0;0
2020-05-29 09:00:00;23;27;27;41;28;25;0;0;0;0
2020-05-29 09:15:00;33;24;42;40;26;30;0;0;0;0
2020-05-29 09:30:00;29;29;27;36;29;23;0;0;0;0
2020-05-29 09:45:00;27;41;38;53;36;39;0;0;0;0
2020-05-29 10:00:00;31;42;27;41;42;36;0;0;0;0
