DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-01-28 00:00:00;0;4;4;0;0;7;4;4;2;0;3;1;1
2020-01-28 00:15:00;0;8;3;2;0;9;1;6;3;2;4;8;2
2020-01-28 00:30:00;0;4;2;0;1;5;1;3;2;0;2;2;4
2020-01-28 00:45:00;0;3;0;0;3;4;0;3;1;2;5;10;4
2020-01-28 01:00:00;0;7;2;0;1;4;2;5;3;0;8;6;1
2020-01-28 01:15:00;0;4;4;0;1;1;0;4;3;0;1;2;2
2020-01-28 01:30:00;0;4;3;0;0;3;0;2;0;0;4;1;1
2020-01-28 01:45:00;0;1;2;0;0;3;1;3;0;0;5;5;1
2020-01-28 02:00:00;0;2;1;0;1;5;1;1;0;0;4;3;1
2020-01-28 02:15:00;0;2;1;0;1;0;0;1;0;0;5;4;0
2020-01-28 02:30:00;0;4;0;0;2;3;1;6;0;0;3;1;1
2020-01-28 02:45:00;0;2;1;0;2;2;1;0;0;0;1;2;0
2020-01-28 03:00:00;0;2;2;0;2;3;0;5;3;1;6;3;1
2020-01-28 03:15:00;0;2;1;0;1;2;0;3;0;0;3;4;1
2020-01-28 03:30:00;0;1;0;0;2;4;1;2;0;0;1;3;1
2020-01-28 03:45:00;0;4;4;0;1;2;0;2;1;1;2;2;1
2020-01-28 04:00:00;0;4;2;0;0;1;0;3;1;1;4;2;1
2020-01-28 04:15:00;0;7;6;0;2;5;3;4;2;1;4;2;0
2020-01-28 04:30:00;0;5;1;1;4;8;2;9;2;3;13;10;4
2020-01-28 04:45:00;0;8;4;1;3;12;3;12;6;1;28;29;4
2020-01-28 05:00:00;0;14;12;2;6;16;11;35;15;3;55;69;15
2020-01-28 05:15:00;0;14;7;2;8;23;6;50;31;6;82;88;12
2020-01-28 05:30:00;0;20;15;0;22;46;12;56;54;2;70;82;15
2020-01-28 05:45:00;0;31;28;0;35;73;22;58;47;3;61;69;32
2020-01-28 06:00:00;0;34;34;1;44;84;31;62;57;3;62;76;26
2020-01-28 06:15:00;0;45;53;3;37;71;21;93;80;4;66;84;29
2020-01-28 06:30:00;0;33;47;2;29;49;11;122;127;4;79;85;46
2020-01-28 06:45:00;0;48;32;3;29;54;16;102;121;5;101;101;48
2020-01-28 07:00:00;0;48;60;3;33;69;14;122;149;12;76;74;47
2020-01-28 07:15:00;0;38;43;4;38;70;21;151;173;5;92;103;47
2020-01-28 07:30:00;0;62;69;10;53;75;30;151;168;7;120;112;83
2020-01-28 07:45:00;0;88;61;10;50;76;25;127;166;10;80;92;66
2020-01-28 08:00:00;0;58;74;10;57;68;19;123;147;9;96;115;74
2020-01-28 08:15:00;0;51;48;11;45;52;19;99;99;7;87;92;66
2020-01-28 08:30:00;0;55;55;6;46;62;30;113;109;11;82;86;54
2020-01-28 08:45:00;0;48;42;7;48;52;19;81;89;17;65;60;53
2020-01-28 09:00:00;0;45;43;2;32;54;17;86;78;14;44;63;34
2020-01-28 09:15:00;0;52;34;7;47;57;22;82;58;8;51;48;44
2020-01-28 09:30:00;0;50;53;5;49;60;14;66;63;7;52;43;42
2020-01-28 09:45:00;0;60;40;5;46;60;15;72;44;14;54;49;48
2020-01-28 10:00:00;0;61;46;8;36;52;17;71;53;11;41;48;48
2020-01-28 10:15:00;0;68;44;10;41;63;25;74;46;15;58;37;54
2020-01-28 10:30:00;0;57;53;8;41;62;21;71;41;14;60;44;37
2020-01-28 10:45:00;0;66;42;11;47;60;31;64;39;11;67;49;59
2020-01-28 11:00:00;0;51;44;11;48;58;18;67;45;8;62;40;34
2020-01-28 11:15:00;0;57;64;8;37;55;31;60;45;23;49;51;52
2020-01-28 11:30:00;0;61;59;14;51;68;27;67;49;13;63;64;44
2020-01-28 11:45:00;0;60;71;7;51;69;25;74;34;12;53;55;48
2020-01-28 12:00:00;0;70;66;14;34;53;29;64;39;19;58;56;46
2020-01-28 12:15:00;0;69;64;12;45;71;25;68;50;12;55;54;51
2020-01-28 12:30:00;0;67;70;6;45;51;30;55;41;9;51;49;37
2020-01-28 12:45:00;0;65;55;8;44;62;17;59;43;9;70;65;31
2020-01-28 13:00:00;0;69;71;8;62;69;29;76;51;6;74;73;48
2020-01-28 13:15:00;0;82;76;13;45;72;28;85;63;9;81;99;45
2020-01-28 13:30:00;0;58;64;9;47;70;34;77;65;12;77;96;42
2020-01-28 13:45:00;0;61;64;8;54;73;27;62;52;10;77;78;41
2020-01-28 14:00:00;0;72;102;12;63;88;21;57;45;12;69;62;41
2020-01-28 14:15:00;0;77;91;10;81;89;32;68;49;14;44;40;36
2020-01-28 14:30:00;0;84;102;10;78;103;32;76;57;19;77;53;44
2020-01-28 14:45:00;0;87;99;12;82;97;30;77;58;8;56;56;46
2020-01-28 15:00:00;0;88;111;13;102;107;28;78;44;12;65;64;39
2020-01-28 15:15:00;0;112;139;10;69;101;37;76;50;16;74;54;52
2020-01-28 15:30:00;0;117;126;9;95;109;43;72;55;13;61;52;57
2020-01-28 15:45:00;0;90;140;12;81;104;41;69;63;13;74;57;53
2020-01-28 16:00:00;0;130;153;30;94;101;50;90;57;24;59;86;48
2020-01-28 16:15:00;0;103;124;11;70;90;40;82;62;13;59;63;57
2020-01-28 16:30:00;0;134;165;12;86;100;27;75;64;6;73;79;53
2020-01-28 16:45:00;0;95;106;10;85;107;41;76;73;20;69;79;51
2020-01-28 17:00:00;0;144;118;13;60;93;42;73;61;16;74;75;57
2020-01-28 17:15:00;0;114;139;20;77;98;32;89;64;13;81;73;55
2020-01-28 17:30:00;0;93;99;9;73;98;34;73;64;11;72;73;46
2020-01-28 17:45:00;0;80;85;6;63;81;27;67;53;11;49;49;48
2020-01-28 18:00:00;0;71;89;9;68;91;28;72;39;4;61;58;35
2020-01-28 18:15:00;0;65;85;8;65;84;25;60;41;10;67;50;45
2020-01-28 18:30:00;0;54;40;5;57;77;23;69;39;11;61;53;44
2020-01-28 18:45:00;0;59;38;6;41;76;16;51;45;14;49;40;33
2020-01-28 19:00:00;0;42;41;6;41;56;25;54;26;19;42;35;32
2020-01-28 19:15:00;0;57;47;6;31;48;18;41;23;5;42;41;36
2020-01-28 19:30:00;0;29;28;7;24;44;18;42;16;6;36;33;27
2020-01-28 19:45:00;0;43;26;6;19;42;20;38;22;5;35;22;30
2020-01-28 20:00:00;0;53;43;5;17;37;19;57;30;11;30;33;26
2020-01-28 20:15:00;0;38;37;4;18;35;8;47;22;4;32;31;19
2020-01-28 20:30:00;0;36;29;5;14;24;10;32;30;6;35;27;19
2020-01-28 20:45:00;0;37;34;8;17;32;18;40;26;7;36;41;12
2020-01-28 21:00:00;0;31;27;4;20;33;10;37;18;5;60;67;16
2020-01-28 21:15:00;0;39;41;5;10;22;8;52;32;4;62;73;16
2020-01-28 21:30:00;0;23;35;4;15;33;7;28;14;2;33;41;10
2020-01-28 21:45:00;0;66;25;4;43;84;10;26;8;0;23;22;9
2020-01-28 22:00:00;0;29;33;3;48;95;13;14;8;2;16;22;15
2020-01-28 22:15:00;0;34;35;3;27;69;18;34;15;3;14;18;19
2020-01-28 22:30:00;0;25;23;2;12;28;4;12;12;2;22;18;10
2020-01-28 22:45:00;0;21;8;6;11;22;11;17;2;3;13;24;7
2020-01-28 23:00:00;0;15;9;4;4;7;2;16;4;1;9;8;4
2020-01-28 23:15:00;0;10;2;4;4;13;1;8;3;3;15;16;7
2020-01-28 23:30:00;0;7;9;2;7;8;4;6;2;0;16;11;4
