DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-08-21 00:00:00;6;9;1;0;0;6;11;7
2019-08-21 00:15:00;7;17;5;1;1;7;16;9
2019-08-21 00:30:00;7;5;1;2;3;8;11;10
2019-08-21 00:45:00;8;8;3;0;0;1;14;6
2019-08-21 01:00:00;1;11;0;0;0;2;15;7
2019-08-21 01:15:00;2;4;3;3;4;7;10;6
2019-08-21 01:30:00;8;6;0;1;1;4;10;5
2019-08-21 01:45:00;5;4;1;0;0;1;9;4
2019-08-21 02:00:00;6;6;1;0;1;5;11;7
2019-08-21 02:15:00;8;11;2;1;1;4;10;6
2019-08-21 02:30:00;7;3;1;1;1;6;3;4
2019-08-21 02:45:00;5;2;1;0;0;1;10;4
2019-08-21 03:00:00;6;4;0;1;1;3;10;3
2019-08-21 03:15:00;7;3;0;1;2;3;7;5
2019-08-21 03:30:00;8;6;2;0;0;1;8;2
2019-08-21 03:45:00;4;6;4;4;4;7;15;9
2019-08-21 04:00:00;10;5;0;0;0;3;8;2
2019-08-21 04:15:00;15;11;3;3;3;5;9;3
2019-08-21 04:30:00;14;7;3;3;3;9;11;7
2019-08-21 04:45:00;29;13;3;3;4;7;17;7
2019-08-21 05:00:00;15;9;2;2;2;6;24;6
2019-08-21 05:15:00;34;24;9;1;2;10;48;22
2019-08-21 05:30:00;41;38;11;2;1;13;38;19
2019-08-21 05:45:00;65;50;19;14;20;45;64;29
2019-08-21 06:00:00;56;44;9;7;13;40;50;31
2019-08-21 06:15:00;73;51;16;7;9;49;66;41
2019-08-21 06:30:00;99;106;23;18;22;78;78;53
2019-08-21 06:45:00;107;131;24;22;43;98;60;60
2019-08-21 07:00:00;86;106;27;14;25;103;75;57
2019-08-21 07:15:00;127;138;31;30;40;108;78;64
2019-08-21 07:30:00;113;145;29;26;47;118;83;52
2019-08-21 07:45:00;141;181;23;33;53;118;88;67
2019-08-21 08:00:00;123;148;38;21;46;105;81;53
2019-08-21 08:15:00;117;147;37;21;38;98;97;49
2019-08-21 08:30:00;106;161;20;23;36;96;90;70
2019-08-21 08:45:00;111;149;24;22;42;89;103;56
2019-08-21 09:00:00;90;104;30;12;35;76;92;58
2019-08-21 09:15:00;117;123;18;14;26;79;103;48
2019-08-21 09:30:00;111;93;26;10;19;77;103;71
2019-08-21 09:45:00;99;91;22;25;29;93;106;65
2019-08-21 10:00:00;103;107;23;14;24;72;104;77
2019-08-21 10:15:00;117;94;34;10;28;71;106;88
2019-08-21 10:30:00;113;117;21;18;27;68;91;71
2019-08-21 10:45:00;119;116;23;20;29;69;121;77
2019-08-21 11:00:00;111;132;31;10;18;75;126;95
2019-08-21 11:15:00;112;107;25;18;25;63;91;81
2019-08-21 11:30:00;103;117;29;19;25;69;144;109
2019-08-21 11:45:00;95;121;21;17;29;63;116;92
2019-08-21 12:00:00;119;101;30;15;24;66;133;107
2019-08-21 12:15:00;110;107;25;19;27;67;121;95
2019-08-21 12:30:00;120;116;27;19;26;68;126;75
2019-08-21 12:45:00;109;104;19;20;27;70;95;79
2019-08-21 13:00:00;105;117;21;21;32;71;138;67
2019-08-21 13:15:00;117;106;43;21;26;76;131;99
2019-08-21 13:30:00;120;101;25;14;15;61;127;102
2019-08-21 13:45:00;100;105;41;17;26;92;103;81
2019-08-21 14:00:00;110;122;23;16;23;63;130;84
2019-08-21 14:15:00;113;112;31;11;21;62;142;83
2019-08-21 14:30:00;123;135;30;18;26;62;120;103
2019-08-21 14:45:00;120;128;38;17;20;73;147;102
2019-08-21 15:00:00;128;118;33;13;21;69;133;107
2019-08-21 15:15:00;135;133;29;15;25;69;142;119
2019-08-21 15:30:00;123;120;47;21;29;84;120;111
2019-08-21 15:45:00;110;104;44;20;28;81;150;104
2019-08-21 16:00:00;135;134;46;22;26;98;165;133
2019-08-21 16:15:00;114;116;44;18;32;92;155;126
2019-08-21 16:30:00;142;143;59;21;30;107;180;120
2019-08-21 16:45:00;143;131;47;20;31;96;168;123
2019-08-21 17:00:00;132;113;51;21;21;86;163;127
2019-08-21 17:15:00;112;119;48;26;28;96;167;129
2019-08-21 17:30:00;115;105;40;25;36;114;152;110
2019-08-21 17:45:00;107;117;34;24;25;108;159;117
2019-08-21 18:00:00;107;103;39;11;19;78;138;125
2019-08-21 18:15:00;94;104;32;12;16;96;164;109
2019-08-21 18:30:00;89;76;29;18;28;92;124;97
2019-08-21 18:45:00;78;75;21;7;12;70;121;70
2019-08-21 19:00:00;69;66;29;11;18;63;110;75
2019-08-21 19:15:00;62;67;23;8;11;55;95;60
2019-08-21 19:30:00;50;62;18;6;9;48;101;57
2019-08-21 19:45:00;56;46;15;5;9;46;83;53
2019-08-21 20:00:00;53;50;22;8;12;45;83;44
2019-08-21 20:15:00;43;32;18;6;8;43;68;30
2019-08-21 20:30:00;31;30;15;12;10;37;49;25
2019-08-21 20:45:00;40;38;21;9;8;36;48;19
2019-08-21 21:00:00;40;31;13;7;9;42;62;37
2019-08-21 21:15:00;30;34;14;10;12;35;44;24
2019-08-21 21:30:00;26;28;12;4;4;23;45;23
2019-08-21 21:45:00;24;28;8;4;8;38;36;18
2019-08-21 22:00:00;34;29;11;7;7;24;39;15
2019-08-21 22:15:00;34;27;13;4;4;18;48;30
2019-08-21 22:30:00;21;27;10;4;7;24;39;18
2019-08-21 22:45:00;17;17;5;5;5;16;28;11
2019-08-21 23:00:00;20;19;5;5;4;15;21;12
2019-08-21 23:15:00;12;18;12;4;4;17;24;12
2019-08-21 23:30:00;22;23;10;1;1;11;21;9
2019-08-21 23:45:00;23;14;7;3;2;14;19;10
